screen_name,in_reply_to_screen_name,mentions,full_text
rockorocky,,[u'Braves'],Thanks to for the jerseyHad to pull it out today for the game#RiseUp 
rockorocky,,[],Take advantage of an opportunity of a lifetime in the lifetime of the opportunity#Facts 
Ricardo37Allen,,[],The only permission the only validation and the only opinions that matters in our quest for 
Ricardo37Allen,,[u'Bigboat54'],RT If someone is annoyed by your passion you should be annoyed by their presence 
Ricardo37Allen,,[],I think I need to buy me a CEdwards jersey what you guys think? 
Ricardo37Allen,,[],I see you Edwards 
Ricardo37Allen,,[],Congrats to all the young men signing with schools The fun is just beginning 
Ricardo37Allen,,[],
Ricardo37Allen,,[],
Ricardo37Allen,DPo8,[u'DPo8'],Congrats bro 
Ricardo37Allen,,[],All eyes 
Ricardo37Allen,BloggingDirty,[u'BloggingDirty'],Get on that tommorow Dm me to remind me tomorrow 
Ricardo37Allen,,[],Join the Line of Ls with everyone else 
Ricardo37Allen,,[],send invite 
Ricardo37Allen,,[],The greatest legacy one can pass on to one's children and grandchildren is not money or other 
Ricardo37Allen,,[u'vxmcclure23'],RT Falcons could reward safety Ricardo Allen with long-term deal 
Ricardo37Allen,DraftBlackboard,[u'DraftBlackboard'],For sure No glitching 
Ricardo37Allen,,[u'Keanu_Neal'],RT In every dark cloud theres a silver lining Keep unwavering faith and believe Itll be fine Be blessed today 
Ricardo37Allen,LethalSaint_,[u'LethalSaint_'],
Ricardo37Allen,,[u'marchmadness'],RT Another game another W No 3 Purdue extends the nations longest winning streak to 18 games with the 75-67 win over Ma 
Ricardo37Allen,,[u'BoilerBall'],RT Looking Back (3) 75 Maryland 67 18 straight wins 
Ricardo37Allen,,[u'D3era'],RT Yeah its official 
Ricardo37Allen,,[u'BoilerBall'],RT FINAL 74 Them 67 School-record 17 straight 10-0 in play 21-2 overall Our State Again 
Ricardo37Allen,,[],Ball out brothers 
Ricardo37Allen,,[u'Keanu_Neal'],RT Tomorrow is GameDay for the ProBowl Be sure to tune in 
Ricardo37Allen,,[u'EWood70'],RT I was diagnosed with a neck injury as part of my season-ending physical with the Bills After consultation with Dr Cappuccino 
Ricardo37Allen,,"[u'AtlantaFalcons', u'debo']",RT Looking good 
Ricardo37Allen,,[],When does all the senior bowl and east-west shrine games/practices start? 
Ricardo37Allen,,[],Me too haha 
Ricardo37Allen,,[],Me Why did you throw that flag on me Ref 
Ricardo37Allen,,[],All glory to the most high bless 
Ricardo37Allen,,[u'GradyJarrett'],RT Galatians 69 
Ricardo37Allen,,[u'debo'],RT See Ya There Brudda 
Ricardo37Allen,,[],Congrats brother 
Ricardo37Allen,,[],TRYING TO KEEP IT PEACEFUL IS A STRUGGLE FOR ME Say what they want I know they feel me 
Ricardo37Allen,,[],Great Play 
Ricardo37Allen,,[],I was scared for my life lol 
Ricardo37Allen,,[],
Ricardo37Allen,,[u'GradyJarrett'],RT Things I say or tweet can be applied to everyday life not just football so I hope you arent so narrow minded and hopeful 
Ricardo37Allen,,[u'debo'],RT Faith &amp; Grinding Go A Long Way 
Ricardo37Allen,,[u'FootballUGA'],Okay I see you representing the A in our dome 
Ricardo37Allen,,[u'debo'],RT Mood 
Ricardo37Allen,JandJFalconFans,[u'JandJFalconFans'],Its what I do appreciate it 
Ricardo37Allen,,"[u'Just_drew_it34', u'Falcons', u'Ricardo37Allen']",RT FS is the peoples champ 
Ricardo37Allen,BloggingDirty,[u'BloggingDirty'],Ill send you something signed I got you 
Ricardo37Allen,Gavinlasky_,[u'Gavinlasky_'],Just earned yourself a unfollow my brother 
Ricardo37Allen,,[],Dear World We are a MF 
Ricardo37Allen,,[],IWAMFW K E x R O C K Y x R I C Mercedes-Benz Stadium 
Ricardo37Allen,,[u'Takk'],RT Humble yoself 
Ricardo37Allen,,[],Just on our quest to greatness My brothers Mercedes-Benz Stadium 
Ricardo37Allen,,[u'AtlantaFalcons'],RT Good times never seemed so good 
Ricardo37Allen,,[],Only the beginning 
Ricardo37Allen,,[],Brotherhood PLAYOFFS Mercedes-Benz Stadium 
Ricardo37Allen,,[],RISE THE F*** UP 
Ricardo37Allen,,[],Everyone wants to eat but few are willing to go hunt Mercedes-Benz Stadium 
Ricardo37Allen,,[u'AM4_Life'],Gang 
Ricardo37Allen,,[],I knew this moment would come now it's my time Mercedes-Benz Superdome 
Ricardo37Allen,,[u'AtlantaFalcons'],RT The most consistent tackler on the team? DC Marquand Manuel says without a doubt Ricardo Allen 
Ricardo37Allen,,[],
Ricardo37Allen,,[],Oh it's real 
Ricardo37Allen,,[u'cyp'],RT Its hard out here smh 
Ricardo37Allen,,"[u'iammikemitchell', u'Ricardo37Allen']",RT Its a bad ball too Somehow your supposed to adjust as if you were playing in slow motion Welcome to 
Ricardo37Allen,,[],I'm 5'9 on my tallest day If I can't hit something 6+ in a legal strike zone it has to be nearly impossible Feel bad for you 6+ defenders out there 
Ricardo37Allen,,[],Year 26 Let's make it another great one 
Ricardo37Allen,,[],Against all odds Stand tall and enjoy the fight 
Ricardo37Allen,,"[u'929TheGame', u'Bighugh53', u'JohnFricke']",RT If you missed safety Ricardo Allen talking to &amp; this morning check here to hear Allen talk 
Ricardo37Allen,,[],R I C O x T R U Mercedes-Benz Stadium 
Ricardo37Allen,,[u'Ericthomasbtc'],RT Theyre yours not mine 
Ricardo37Allen,,[],Victory Friday 
Ricardo37Allen,,"[u'poolioo', u'debo']",RT Man s/o to we all witnessed Greatness tonight 
Ricardo37Allen,,[],Levitate Levitate Levitate Levitate W WEDAT Mercedes-Benz Stadium 
Ricardo37Allen,,[u'AtlantaFalcons'],RT DEION JONES SAVES THE DAY 
Ricardo37Allen,,[],Positivity is so powerful Didn't know much about him before this video Tons of respect I see why he's having so much success 
Ricardo37Allen,,[u'AtlantaFalcons'],RT Ricardo Allen had played 0 snaps at corner but when his number was called against TB he made a big time play ht 
Ricardo37Allen,,[],
Ricardo37Allen,,[],They tested my 40 vertical broad jump short shuttle and many more things The things they 
Ricardo37Allen,WizardOfBoz09,[u'WizardOfBoz09'],Congrats brother Watched you work for moments like that Made it look easy 
Ricardo37Allen,,[],
Ricardo37Allen,,[],
Ricardo37Allen,,[u'Damontaekazee'],RT Mood 
Ricardo37Allen,,[],Great Team Win that's what real brotherhood ball look like man 
Ricardo37Allen,,"[u'BloggingDirty', u'Ricardo37Allen']",RT out here putting up basketball scores 
Ricardo37Allen,,[],Great to have the bucket back where it belongs I think Purdue found something special in the head man Keep up the good work 
Ricardo37Allen,,"[u'AtlantaFalcons', u'Ricardo37Allen', u'DirtySix']",RT We had and play the new on the HALO board let's just say you should have the sou 
Ricardo37Allen,,"[u'UCF_Football', u'DirtySix']",RT LOOKOUT That savage on the loose 
Ricardo37Allen,,[u'Mo_12_Sanu'],You are in Great hands 
Ricardo37Allen,,[],He's a you ain't know? lol 
Ricardo37Allen,,[],Great Team Win That for sure was a brotherhood game Now it's back to the A 
Ricardo37Allen,,[],It means that much to us Bellevue Washington 
Ricardo37Allen,,"[u'aaryont', u'RetireMoms', u'larryblustein', u'tj_lsudad', u'og_triple_og']",RT Top Shotta 
Ricardo37Allen,,[],IWAMFW Bellevue Washington 
Ricardo37Allen,AM4_Life,[u'AM4_Life'],I'm a proud brother of the gang 
Ricardo37Allen,KamChancellor,[u'Kam_Chancellor'],Praying for you brother 
Ricardo37Allen,,[],Appreciate you brother 
Ricardo37Allen,,"[u'tigerturner33', u'Ricardo37Allen', u'NFL']",RT I just voted for in the Tap below to get your vote in 
Ricardo37Allen,,[u'TheFalcoholic'],RT Ricardo Allen up for an NFL sportsmanship award 
Ricardo37Allen,,[u'darrenrovell'],RT Tried out for Astros Asked not to come back Came back Are you sure? I just want to get a chance he said They 
Ricardo37Allen,,[u'Diddy'],RT Hustle harder 
Ricardo37Allen,,[u'Came_Along_Way'],RT You can look me in my eyes and see Im ready for wateva 
Ricardo37Allen,,[],Not elite? OK 
Ricardo37Allen,,"[u'AtlantaFalcons', u'AJaClay']",RT Matt Ryan on He energized the entire organization today 
Ricardo37Allen,,"[u'NFL', u'AtlantaFalcons', u'AJaClay']",RT Not 1 Not 2 Not 3 Not 4 Not 5 But 60 sacks by DE in Week 10 
Ricardo37Allen,,[],
Ricardo37Allen,,[u'AJaClay'],Dear Rise the F*** Up 
Ricardo37Allen,,[],When you come from nothing it feels that much better 
Ricardo37Allen,,[u'Diddy'],RT Bad energy scares the money away 
Ricardo37Allen,,[],Back on track Great team win 
Ricardo37Allen,,[],SECURE THE BAG MetLife Stadium 
Ricardo37Allen,,[],The Allen Family Luca James allen (03/24/16) Lennon Grace Allen AKA Leni G (10/26/17) Dear 
Ricardo37Allen,,[u'CoolKid_Q'],PERFECTION 
Ricardo37Allen,,[],Love myself I do Not everything but I love the good as well as the bad I love my crazy 
Ricardo37Allen,,[],Just a kid from Daytona beach living the dream many said was unattainable My only focus 
Ricardo37Allen,JOEL9ONE,[u'JOEL9ONE'],Tons of respect for you brother The world needs more people like you God bless 
Ricardo37Allen,,[u'BMarshall'],RT I wonder if people really pray when they say prayers up 
Ricardo37Allen,chucksmithnfl,[u'chucksmithnfl'],That's all I know it's in my blood 
Ricardo37Allen,Anishparekh8,"[u'Anishparekh8', u'vxmcclure23']",You disrespected your son by skipping his game to come be a fan at something you have no ties to Get priorities right before coming at me 
Ricardo37Allen,Clark42James,"[u'Clark42James', u'TheFalcoholic']",How I get a PI and I was the middle field safety and I don't guard people 
Ricardo37Allen,,[u'Damontaekazee'],RT GAMEDAYYY 
Ricardo37Allen,,[],Trust in the Grind 
Ricardo37Allen,Damontaekazee,"[u'Damontaekazee', u'bigplayhall_A2N']",I know at least they got you in a dancing pose I look lame lol 
Ricardo37Allen,,[u'Damontaekazee'],RT I need the video 
Ricardo37Allen,,[],The same boiling water that softens the potato hardens the egg It's about what you're made of 
Ricardo37Allen,,[],and we haven't even gotten close to we're we need/want/are going to be Got to keep diggin 
Ricardo37Allen,hashim_cole,[u'hashim_cole'],Can't be part of the with that kind of mindset brother Positivity is dangerous and contagious 
Ricardo37Allen,,[],
Ricardo37Allen,,[],
Ricardo37Allen,,[],Respect 
Ricardo37Allen,vxmcclure23,[u'vxmcclure23'],Why you put that ugly pic of me there lol 
Ricardo37Allen,,[u'Came_Along_Way'],RT We woulda had to fight afterwards You not bout to Kobe me in some dockers 
Ricardo37Allen,,[],I want to be the bridge to the next generation 
Ricardo37Allen,,[u'devontafreeman'],RT Mama told me if you fall never stay down 
Ricardo37Allen,,[],Any good new documentaries come out? 
Ricardo37Allen,JFagan_GotEm,[u'JFagan_GotEm'],Appreciate that brother 
Ricardo37Allen,BlackGold757,[u'BlackGold757'],Seems like you're a little salty I will keep working to be great You should prob retweet another money pic Make you feel good 
Ricardo37Allen,DoerrJake23,"[u'DoerrJake23', u'AtlantaFalcons']",But you love us when we on top though 
Ricardo37Allen,BlackGold757,"[u'BlackGold757', u'AtlantaFalcons']",That's what typically happens in contact sports Stop trying to just jump to conclusion and call for someone job Positive vibes only 
Ricardo37Allen,,[],It's all good In my hood What was I saying? Ford Field 
Ricardo37Allen,napalm_jeff,[u'TheFalcoholic'],Yes lol You better bid 
Ricardo37Allen,,[u'BR_NFL'],RT Prayers up for Davante Adams 
Ricardo37Allen,,[],This thing is up to $33500 lol 
Ricardo37Allen,,[u'AJaClay'],RT I like living in the shadows 
Ricardo37Allen,,[u'Keanu_Neal'],RT Be slow to talk and fast to listen It boils down to showing love and respect WHATEVER it may be 
Ricardo37Allen,,[],
Ricardo37Allen,,[u'devontafreeman'],RT Issa Win 3-0 
Ricardo37Allen,,[],BY ANY MEANS NECESSARY Issa Dub 3-0 Ford Field 
Ricardo37Allen,,[u'Keanu_Neal'],RT Crazy win The resiliency definitely showed Proud to be a part of this Brotherhood 
Ricardo37Allen,,[],Issa vibe 
Ricardo37Allen,,[],3-0 InBrotherhood 
Ricardo37Allen,,[],If the world was more like our locker room the world would be a better place- A Clayborn 
Ricardo37Allen,,[],
Ricardo37Allen,,[],Eat Rico Eat 
Ricardo37Allen,,[u'BoilerFootball'],Let's GO 
Ricardo37Allen,,[u'Isaiah_Thomas'],RT Overcame my obstacles &amp; struggles I deserve to shine 
Ricardo37Allen,,[u'BoilerFootball'],Let's go 
Ricardo37Allen,,[],Never enough Always room to keep pushing 
Ricardo37Allen,,"[u'AtlantaFalcons', u'Ricardo37Allen']",RT Don't let the smile fool you is ready to battle Travel Photos 
Ricardo37Allen,,[],Train your mind to see the good in everything Positivity is a choice The happiness of your 
Ricardo37Allen,,[],The Future is bright 
Ricardo37Allen,,"[u'FreakMagic2', u'Mo_12_Sanu']",RT You Know We Stay On A Bean 
Ricardo37Allen,,[u'AtlantaFalcons'],RT I'm very proud of Desmond he's showing people he hasn't lost a step since last year CB Robert Alford 
Ricardo37Allen,,[],Silence your ego and your power will rise Mercedes-Benz Stadium 
Ricardo37Allen,,[],
Ricardo37Allen,,[],
Ricardo37Allen,DesmondTrufant,[u'DesmondTrufant'],Let's Go 
Ricardo37Allen,,[],2-0 
Ricardo37Allen,,[],
Ricardo37Allen,,[u'BoilerFootball'],Ready for some 
Ricardo37Allen,,[],
Ricardo37Allen,,[],Do you Don't do it to be liked Do it to be respected Chicago Bears Soldier Field 
Ricardo37Allen,,[],It's a mentality before it's ever reality 
Ricardo37Allen,,[u'Rom34Smith'],RT Attack the DAY 
Ricardo37Allen,,[u'Keith_Carlos'],RT Inch by inch and it's a cinch Don't overwhelm yourself Get it done little by little 
Ricardo37Allen,2StrokeTy_,[u'2StrokeTy_'],Always 
Ricardo37Allen,,[],
Ricardo37Allen,Teree,"[u'Teree', u'AtlantaFalcons']",Have to keep it interesting 
Ricardo37Allen,2StrokeTy_,[u'2StrokeTy_'],Let's get it brother Positivity is 
Ricardo37Allen,,[],
Ricardo37Allen,2StrokeTy_,[u'2StrokeTy_'],I'm a player I want to be the best 
Ricardo37Allen,2StrokeTy_,[u'2StrokeTy_'],Almost don't count 
Ricardo37Allen,,[],
Ricardo37Allen,BiggWoodz13,[u'BiggWoodz13'],Players play coaches coach fans cheer 
Ricardo37Allen,tdantew,"[u'tdantew', u'AtlantaFalcons']",Always does 
Ricardo37Allen,louisg30,"[u'louisg30', u'FreakMagic2']",Always room for improvement 
Ricardo37Allen,nerdybirdatl,"[u'nerdybirdatl', u'AtlantaFalcons']",That's what the eraser is for Make the play when everyone else is gone 
Ricardo37Allen,,[u'AustinHooper18'],Shout out to my boy Call him 
Ricardo37Allen,,[],1-0 Never said it will be easy but it damn sure will be worth it 
Ricardo37Allen,,[],
Ricardo37Allen,colbyfinch,[u'colbyfinch'],Lol 
Ricardo37Allen,,[],
Ricardo37Allen,,[],Tried to save this for pre game I couldn't lol Now I'm in this room hype with goose bumps Football is back 
Ricardo37Allen,,"[u'AtlantaFalcons', u'Ricardo37Allen']",RT Backpack game on Travel Photos 
Ricardo37Allen,,[],Y'all don't know the recipe how I'm so saucy Chicago Illinois 
Ricardo37Allen,,[],I declare the rest of my life will be the best of my life 
Ricardo37Allen,,"[u'AtlantaFalcons', u'GradyJarrett']",RT RT if you think has SERIOUS swag 
Ricardo37Allen,,[u'1Goal1Dream'],
Ricardo37Allen,,[],
Ricardo37Allen,,[],The secret to having it all is knowing you already do It's a mentality before it's ever reality 
Ricardo37Allen,,[u'1Goal1Dream'],My Brother 
Ricardo37Allen,,[u'chancetherapper'],RT Y'all worried about counting numbers God makes numbers count 
Ricardo37Allen,,[],Tell them to grind everyday and everything will work out 
Ricardo37Allen,,[],Acknowledging that you have areas to work on is NOT an admission to failure it's an admission that there is more work to be done 
Ricardo37Allen,,[],I want to be more disrespectful-DFreeman Mercedes-Benz Stadium 
Ricardo37Allen,,[u'Came_Along_Way'],RT Had a chance to see the Mercedes Benz Stadium from a fans perspective last night at the G-Tech/Tennessee game Such an 
Ricardo37Allen,,[],Appreciate it brother 
Ricardo37Allen,,[u'TGdadon1'],RT Guidance and leadership I would follow him to the end of the world 
Ricardo37Allen,,[],OPPORTUNITYISNOWHERE Did you see it as No Where or did you see it as Now Here? 
Ricardo37Allen,humptydumpty853,"[u'AtlantaFalcons', u'poolioo']",Great cup 
Ricardo37Allen,,[u'poolioo'],RT Game Week 
Ricardo37Allen,humptydumpty853,"[u'AtlantaFalcons', u'poolioo']",Not yet what I do have though is a picture of the real me because I enjoy being myself and not someone else 
Ricardo37Allen,TD_BUTTONS,"[u'TD_BUTTONS', u'AtlantaFalcons']",Not the real brotherhood than Got to be willing to give it all 
Ricardo37Allen,,[],Who you are is defined by what you're willing to die for 
Ricardo37Allen,,[],The smile on my face doesn't mean my life is perfect It means I appreciate what I have and what 
Ricardo37Allen,,[u'AJaClay'],RT Half time seems so long when you're watching on tv When you're playing it's like dang I just sat down lol 
Ricardo37Allen,,[u'raylewis'],RT Get up Grab your greatness 
Ricardo37Allen,,[u'TGdadon1'],RT Just last year I was cut but God had a different ending to the story let him guide u guys keep faith and when opportunity cal 
Ricardo37Allen,TD_BUTTONS,[u'TD_BUTTONS'],Guess not 
Ricardo37Allen,,[],Three years ago today all I can say is that what feels like the end is often the beginning Don't be afraid to change and reinvent yourself 
Ricardo37Allen,,[u'AtlantaFalcons'],RT Time to make an impact One final preseason game 
Ricardo37Allen,,[u'AtlantaFalcons'],RT Arthur Blank will match up to one million dollars in donations for Help us help Houston Donate 
Ricardo37Allen,,[],There's enough blessing to go around Stop counting mines 
Ricardo37Allen,,[],So True 
Ricardo37Allen,,[],
MattBosher5,,"[u'EricCressey', u'lastoneformiles', u'MattBosher5', u'CresseySP', u'Beanz_TD']",RT Sneak peek at the and reunion at this morning Just waiting on a cameo 
MattBosher5,,[],Just a boy and his toys Jupiter Florida 
MattBosher5,,[],Loved getting welcomed home to the new neighborhood by our new neighbors Barnacle Bob and his 
MattBosher5,,[],So grateful for another season in the great city of Atlanta We fell a little short of our goals 
MattBosher5,,[],This win got us like Los Angeles Memorial Coliseum 
MattBosher5,,[u'AtlantaFalcons'],RT Our Brotherhood has prepared for this moment 
MattBosher5,,[],One hell of a win for the and for our awesome city Happy New Years to everyone 
MattBosher5,,"[u'AtlantaFalcons', u'MattBosher5', u'FUTP60']",RT Watch Punter and State Student Ambassador Adiah mix up a protein-filled chocolate banana 
MattBosher5,,[],May have gotten snowed in from flying to Jupiter for the weekend but how often do you get to 
MattBosher5,FallonTonight,[u'FallonTonight'],I unfortunately dont brew my own Kombuchabrewing kopi luwak or distilling some home made bourbon is more up my alley 
MattBosher5,,[],Happy Birthday brittanymbosher can't believe I knew you when you were 15 I love you and the 
MattBosher5,,[],Road dogs Ain't no hood like this brotherhood Great team win from minute 1 to 000 
MattBosher5,,[],Appreciate you fam 
MattBosher5,,"[u'ryan_young20', u'MattBosher5']",RT First ever Falcons game today drove 5 hours for this and saved 20 years for this moment go falcons hopefully 
MattBosher5,,[u'AtlantaFalcons'],RT Miss it this morning? Watch the final moments of the Georgia Dome 
MattBosher5,,"[u'robertqoyer', u'MattBosher5']",RT 
MattBosher5,,[u'FalconsCR'],RT K Matt Bryant P Matt Bosher and LS Josh Harris provide and serve Thanksgiving Dinner to women and youth at the Atlanta Miss 
MattBosher5,,[],Today I'm proud to play for William Billy Koprince Jr and his amazing Mother and Father 
MattBosher5,,[u'ByTimReynolds'],RT Berrios with the handcuffs move means that kid needs to be in the Ring of Honor next week 
MattBosher5,,"[u'TheRock', u'CanesFootball', u'NDFootball']",RT Its a Canes thing they wouldnt understand h 
MattBosher5,,[u'CloydRivers'],RT Salute the Troops Merica 
MattBosher5,,[],DIA DE LOS MUERTOS Thank you mattschaub8 for such a bad ass Halloween party Topgolf 
MattBosher5,,[u'PatMcAfeeShow'],Appreciate ya big ass team win 
MattBosher5,,[],Thank you so much for all of the awesome birthday wishes the past couple of days I especially 
MattBosher5,,"[u'BJewkes', u'MattBosher5']",RT That's 
MattBosher5,,"[u'AtlantaFalcons', u'MattBosher5', u'FUTP60']",RT punter and State Student Ambassador Adiah Blackmon show us how to make an upside down cer 
MattBosher5,,"[u'MattBosher5', u'FUTP60', u'FreddieFalcon']",RT is enjoying our shoot with and State Student Ambassador Adiah Blackmon h 
MattBosher5,nflnetwork,"[u'nflnetwork', u'LT_21', u'NFLGameDay', u'LT_21']",Thanks for the love 
MattBosher5,,[u'TheJimmyGraham'],RT That feeling you get when u get off the team plane and see the score 
MattBosher5,,[u'barstoolsports'],RT When it finally hits you that The U is REALLY back 
MattBosher5,,[],A little throwback to celebrate the big win All the way back to '09 the last 
MattBosher5,KCone12,"[u'KCone12', u'ZachCone', u'AtlantaFalcons']",Damn bud you came and didn't let a brotha know? Need to catch up homie 
MattBosher5,,"[u'AtlantaFalcons', u'GCSS_NH', u'FUTP60']",Had a blast celebrating with and 
MattBosher5,,[],Thank you brittanymbosher for helping me realize a lifelong dream I was brought up working 
MattBosher5,,[],Soldier Field 
MattBosher5,,[u'AtlantaFalcons'],Great win today I may be in Chicago but my heart is in Florida I hope everyone 
MattBosher5,,"[u'FCBayernUS', u'MiamiHurricanes']",RT Are we doing this right 
MattBosher5,,"[u'WarKamEagle', u'brittanym_boyer', u'MattBosher5']",RT Kinley said mr matt is making funny faces 
Matt_Bryant3,_kingcobbler,[u'_kingcobbler'],
Matt_Bryant3,chrismcintosh75,[],They were closed 
Matt_Bryant3,,[],First time up here Never realized some of the hidden gems up in Georgia 
Matt_Bryant3,,"[u'12StrongMovie', u'USArmy']",Go see if you havent already Unbelievable story about the courage and sacrifice of the special forces The drive to succeed and the will to follow through 
Matt_Bryant3,HotlantaHlights,[u'HotlantaHlights'],The video is 
Matt_Bryant3,GrahamGano,[u'GrahamGano'],Pure luck on getting that gif thing to work 
Matt_Bryant3,GrahamGano,"[u'GrahamGano', u'NFL', u'ochocinco']",Remind him he never payed up on a bet we had before a game Said he could make it from 40yards 
Matt_Bryant3,,[u'RealCJ10'],Congrats to on his induction into The HOF What a honor and very deserving 
Matt_Bryant3,ShepherdCenter,"[u'ShepherdCenter', u'AtlantaFalcons']",Thanks for having me 
Matt_Bryant3,AtlantaBoatShow,[u'AtlantaBoatShow'],headed your way 
Matt_Bryant3,braves52,"[u'braves52', u'Braves', u'680TheFan', u'sportsandra', u'steakshapiro', u'BFinn86']",Where do I sign up? 
Matt_Bryant3,,[],In it to win it 
Matt_Bryant3,971theriver,[u'971theriver'],love to cruise with you guys Brings me back to some good days growing up 
Matt_Bryant3,,[u'AtlantaFalcons'],RT Congratulations to our 2017 Man of the Year recipient Ben Garland Your work in the community and love for people does 
Matt_Bryant3,,"[u'4thdownexp', u'NFL', u'Matt_Bryant3']",RT We enjoyed having the opportunity to discuss special teams and the many successes of All-Pro Kicker of 
Matt_Bryant3,,[u'KBNFLScout'],RT This is amazing 
Matt_Bryant3,,[],Little snowman action today 
Matt_Bryant3,,[u'alsassociation'],I wear this shoe for my dad Always taught me to do my best no matter what and to always go for it 
Matt_Bryant3,,[],In memory of my son Tryson Spent some happy moments under the oak He was my baby boy 
Matt_Bryant3,,[],Lets get tropical 
Matt_Bryant3,DixieSportsman,[u'DixieSportsman'],Nope 
Matt_Bryant3,BUFootball,[u'BUFootball'],I've got next in ping pong 
Matt_Bryant3,CoachWallace03,"[u'CoachWallace03', u'Coach_Worrell', u'MelissaGBryant']",Didn't want to give a northern team a reason not to give me a shot when I was coming out of college 
Matt_Bryant3,GradickSports,"[u'GradickSports', u'jayfeely']",Is that you 
Matt_Bryant3,,[],One of my favorite songs to listen to while warming up on game day is I won't back down by Tom Petty 
Matt_Bryant3,McCabeRebecca,"[u'McCabeRebecca', u'OffLeashK9Train', u'MelissaGBryant']",Boerboel Sometimes referred to as South African mastiff 
Matt_Bryant3,,"[u'OffLeashK9Train', u'Matt_Bryant3', u'MelissaGBryant']",RT Judge goes back to and tomorrow Going to miss this fella 
Matt_Bryant3,patrickwgamble,[u'patrickwgamble'],Didn't end the way we wanted Thanks for all of the support 
Matt_Bryant3,,"[u'OffLeashK9Train', u'Matt_Bryant3', u'MelissaGBryant']",RT Check out and dog Judge Just 48 hours into training 
Matt_Bryant3,,[u'OffLeashK9Train'],Check out the work done with my Boerboel Judge at If you see them around the city give them a shout 
Matt_Bryant3,,[u'OffLeashK9Train'],Atta boy Judge is doing an awesome job with him Excited to see his progress a week from now 
Matt_Bryant3,andyperry,"[u'andyperry', u'MelissaGBryant']",My brother told me about them so I did extensive research on them The trait of bonding strongly with the family was the main thing 
Matt_Bryant3,,[u'OffLeashK9Train'],RT Here is what I'm working with 
Matt_Bryant3,,[u'FalconsCR'],What does a Falcon do on his day off? Hangs out with other falcons of course 
Matt_Bryant3,,"[u'TAPSorg', u'AtlantaFalcons']",RT A growing tradition of support from &amp; kicker Matt Bryant for families of fallen 
Matt_Bryant3,,[],Wow That was crazy 1st time in my 16 year career where at the end of the game I had to ask did we win? We will take it 
Matt_Bryant3,billy_kersteter,"[u'billy_kersteter', u'AtlantaFalcons', u'lids']",It's good 
Matt_Bryant3,,[],Judge and Dixie are taking my son to football practice with me They jumped in first and made him ride in the back 
Matt_Bryant3,,[u'FalconsCR'],RT Every Atlanta Falcons rostered player giving back to the Atlanta community 2017 
Matt_Bryant3,FisherTheMan,"[u'FisherTheMan', u'MelissaGBryant']",No 4 wise men for you 
Matt_Bryant3,sweber0918,[u'sweber0918'],Where are those planes going? 
Matt_Bryant3,,[],My hometown and area are in bad shape Trying to get much needed supplies to them 
Matt_Bryant3,,[],Anybody in the Atlanta area know of a trucking company that has a rig that can be used to transport goods to flood victims in SE Texas? 
devontafreeman,,[],Caption this 
devontafreeman,,"[u'unclelukereal1', u'AtlantaFalcons', u'devontafreeman']",RT thank you my brother for speaking today at the City of Miami commission meeting on beha 
devontafreeman,,[],Its far from the time to rest now 
