screen_name,in_reply_to_screen_name,mentions,full_text
DannyAmendola,,[],Mexico Mania 2017 
DannyAmendola,,[u'TexasTechFB'],RT Preparation 
DannyAmendola,,[u'pepsi'],These little guys will be the life of the party Bring a few mini cans to your next pregame 
DannyAmendola,,[u'PlayersTribune'],RT Her name was Maureen She was quick-witted and didnt take s*** from anybody How Shawn Thornton learned to fight ht 
DannyAmendola,,[u'DailyToreador'],RT Long live the Matador 
DannyAmendola,,[u'TechAthletics'],RT 
DannyAmendola,,[u'SportsCenter'],RT Come for the trick shot stay for the adorable celebration (via matanos10/Instagram tal21so/Instagram) https/ 
DannyAmendola,,[],It all about the most love 
DannyAmendola,,[],stay tuned 
DannyAmendola,GMA,"[u'GMA', u'ScituateTrackXC']",not just any lighthouse 
DannyAmendola,,"[u'WesWelker', u'themorris23', u'TexasTechFB']",To the fearless champion Always a Red Raider 
DannyAmendola,,[u'Delta'],Ace brings the mindset and the energy Welcome to Boston Chris Sale 
DannyAmendola,,[],vegas 
DannyAmendola,,"[u'brandincooks', u'Delta']",He's here Welcome to Boston 
DannyAmendola,,[u'ManUtd'],RT We've arrived at St Mary's for 
DannyAmendola,,[],Teachers Inspire your students to make anything Win a makerspace for your school Enter the 
DannyAmendola,,[u'HOMAGE'],RT I'm the best there is the best there was and the best there ever will be 
DannyAmendola,vlindelof,"[u'Patriots', u'ManUtd', u'vlindelof']",my dude You're a true pro Thanks for showing me how it's done Keep killin it 
DannyAmendola,,"[u'ManUtd', u'vlindelof', u'DannyAmendola', u'Patriots']",RT The is back and took on of the this summer Round 1 Foot Darts 
DannyAmendola,,"[u'WhistleFC', u'vlindelof', u'DannyAmendola']",RT vs in football darts one-handed catch challenge and MORE WATCH 
DannyAmendola,,[u'waynechrebet'],RT 
DannyAmendola,dbellotti03,[u'dbellotti03'],keep ballin bro 
DannyAmendola,,[],Jack White's where it's at anyway 
DannyAmendola,,"[u'shaws', u'pepsi']",Stop by in Mansfield tomorrow from 230-430pm for your chance to win tix to NFL Kickoff on Thursday 9/7 All thanks to 
DannyAmendola,,[u'Andino34'],Through any and all circumstances the chosen1 gives all LIFE So proud bro 
DannyAmendola,,"[u'Patriots', u'pepsi']",A signed can could be yoursRT with by 9/10 &amp; follow Pepsi for a chance to win 
DannyAmendola,,"[u'TexasTechFB', u'TTUKingsbury']",RT Yesterday had the Red Raiders ready to roll This is our 
BB_HulkSmash,,[],Limiting your thinking to the specific responsibilities that a More for Aquarius 
BB_HulkSmash,,[],Lofty goals are like treasures that dangle on a stick far off More for Aquarius 
BB_HulkSmash,,[],The future is yours to claim as you look ahead with eager anti More for Aquarius 
BB_HulkSmash,,[],You possess an abundance of positive energy today and fortuna More for Aquarius 
BB_HulkSmash,,[],You have a few tricks up your sleeve today and are prepared to More for Aquarius 
BB_HulkSmash,,[],You could be at a critical point in your vacation planning pro More for Aquarius 
BB_HulkSmash,,[],Everybody at the table eats 
BB_HulkSmash,,[],You stand out as a beacon of hope for others today Your magna More for Aquarius 
BB_HulkSmash,,[],Its fun to be the social ringleader today as long as your day More for Aquarius 
BB_HulkSmash,,[u'Pharrell'],S/O the for the During Black History Month The AM4MN cleat from 
BB_HulkSmash,,[],
BB_HulkSmash,,[],People can see the sparkle in your eyes today even if youre More for Aquarius 
BB_HulkSmash,,[],You love the notion of surprise as long as youre not the one More for Aquarius 
BB_HulkSmash,,[],This is the most innovative new fastest cleat in the game First of its kind When it all 
BB_HulkSmash,,[],You may try to remain calm in the midst of a storm but you ca More for Aquarius 
BB_HulkSmash,,[],
BB_HulkSmash,,[],Your metaphysical seismograph begins to register clusters of s More for Aquarius 
BB_HulkSmash,,[],You sincerely believe youre going out of your way to be consi More for Aquarius 
BB_HulkSmash,,"[u'OleMissFB', u'BB_HulkSmash', u'Patriots', u'SuperBowl']",RT One week from now and the will be playing in another 
BB_HulkSmash,,[],You possess an extra helping of charm today and will happily d More for Aquarius 
BB_HulkSmash,,[],A casual conversation with a friend can take a sudden turn whe More for Aquarius 
BB_HulkSmash,TREY_GREEN3,[u'TREY_GREEN3'],Preciate cuz 
BB_HulkSmash,,[],Want to thank everybody for the B Day love Much appreciated 
BB_HulkSmash,,[],Preciate it 
BB_HulkSmash,2020starshine,"[u'2020starshine', u'IAMANITABAKER', u'CieraPayton', u'TorreySmithWR', u'ChrisMasseyTMB']",That aint me 
BB_HulkSmash,,[],Its as if someone walked through your home and turned on ligh More for Aquarius 
BB_HulkSmash,,[],Recognition for your contribution at work could be forthcoming More for Aquarius 
BB_HulkSmash,,[],You are beginning to obtain results and receive recognition fo More for Aquarius 
BB_HulkSmash,,[],You arent one to pretend that youre like everyone else You More for Aquarius 
BB_HulkSmash,,[u'LouisiANNA_Bred'],That makes 3 Gillette Stadium 
BB_HulkSmash,,[],You seem to be a conversation starter today and are unwilling More for Aquarius 
BB_HulkSmash,,[],Gillette Stadium 
BB_HulkSmash,,[],Gillette Stadium 
BB_HulkSmash,,[],You can stand up tall and be proud of your life It doesnt ma More for Aquarius 
BB_HulkSmash,,[],A sudden change of attitude inspires you to take responsibilit More for Aquarius 
BB_HulkSmash,,[],Its exhilarating yet tiring to hold tight when youre on an e More for Aquarius 
BB_HulkSmash,,[],A little ritualistic celebration might be in order today to ex More for Aquarius 
BB_HulkSmash,,[],Relying on logic allows your associates to directly experience More for Aquarius 
BB_HulkSmash,,[],His helmet was stifling it narrowed his vision And he must see far His shield was heavy It 
BB_HulkSmash,,[],Big changes are around the corner yet its prudent to move sl More for Aquarius 
BB_HulkSmash,,[u'LouisianaHSFB'],RT 4 former Players and 1 former Head Coach from are still alive and are heading to the AFC and NFC Championship Ga 
BB_HulkSmash,,[],You are like a magician today pulling winning strategies out More for Aquarius 
BB_HulkSmash,,[],Your dreams are larger than life and there is little you can d More for Aquarius 
BB_HulkSmash,,[],Although youre focused on your spiritual inclinations today More for Aquarius 
BB_HulkSmash,,[],You are riding a powerful wave thats carrying you into your f More for Aquarius 
BB_HulkSmash,,[],Your private communication channel to other dimensions is open More for Aquarius 
BB_HulkSmash,,[],You are not one to be trifled with at work today In fact if More for Aquarius 
BB_HulkSmash,,[],Brady or Gronk? Gronk or Brady? I cant decide Download the emojiTap app for iOS 
BB_HulkSmash,,[],Any words of appreciation that come your way today will warm y More for Aquarius 
BB_HulkSmash,,[],Nearly anything you begin today is blessed by the current cosm More for Aquarius 
BB_HulkSmash,,[],Thinking about the advantages and disadvantages of a significa More for Aquarius 
BB_HulkSmash,,[],Your current thoughts are so innovative that even your best fr More for Aquarius 
BB_HulkSmash,,[],You dont necessarily want to be on center stage today but you More for Aquarius 
BB_HulkSmash,,[],It seems as if everyone wants to share in your current success More for Aquarius 
BB_HulkSmash,,[],You can see your destination in your minds eye but you haven More for Aquarius 
BB_HulkSmash,,[],Your convictions are much stronger than anyone realizes today More for Aquarius 
BB_HulkSmash,,[],You are receptive to the suggestions of others as you create y More for Aquarius 
BB_HulkSmash,,[],You are trying to get into the holiday spirit but you find it More for Aquarius 
BB_HulkSmash,,[],Perhaps you are trying to make up for lost time but your ener More for Aquarius 
BB_HulkSmash,,[],Youre ready to cash in your social life for a monastic one in More for Aquarius 
BB_HulkSmash,,[],Your career goals seem less important now as your emotional an More for Aquarius 
BB_HulkSmash,,[],You can look at your life from a fresh perspective now and yo More for Aquarius 
BB_HulkSmash,,[],Your strong convictions make it nearly impossible to engage in More for Aquarius 
BB_HulkSmash,,[],Everybody at the table eats bruh 
BB_HulkSmash,,[],Its slightly ironic how much is going on within the recesses More for Aquarius 
BB_HulkSmash,,[],You know that the real magic of the holiday season stems from More for Aquarius 
BB_HulkSmash,,[],You have a very specific idea about how you want the day to un More for Aquarius 
BB_HulkSmash,,[],You might not want to commit to a set schedule because you bel More for Aquarius 
BB_HulkSmash,,[],Although you may be pleased with your recent progress theres More for Aquarius 
BB_HulkSmash,,[],Dreaming about the future is one of your favorite pastimes bu More for Aquarius 
BB_HulkSmash,,"[u'hollister_jacob', u'BB_HulkSmash', u'Jonathan_Jones2', u'Dorsett_4', u'LaAdrianWaddle', u'LANGI21', u'Teddy_K']",RT Hey fans you can meet me 
BB_HulkSmash,,[],Big changes are rolling through your life now but the real im More for Aquarius 
BB_HulkSmash,,[],Ride with the Mob Heinz Field 
BB_HulkSmash,,[],Tantalizing glimpses of the future fascinate you with a variet More for Aquarius 
BB_HulkSmash,,[],Its about how you respond Pittsburgh Pennsylvania 
BB_HulkSmash,,[],Hanging out with friends sounds like the perfect way to idle a More for Aquarius 
BB_HulkSmash,,[],Strictly Business Pennsylvania 
BB_HulkSmash,,[],The future shows itself in brief flashes today as if your cos More for Aquarius 
BB_HulkSmash,,[],Your friends appear to be quite supportive of your grandiose p More for Aquarius 
BB_HulkSmash,,[],The fog lifts the clouds dissipate and the blue sky reveals t More for Aquarius 
BB_HulkSmash,,[],You can see things that arent really there yet these invisib More for Aquarius 
BB_HulkSmash,,[],Youre driven to share your vision of the future with your fri More for Aquarius 
BB_HulkSmash,,[],Baby don't worry if I Come home late like 3 or 4 When that check call I gotta go Baby I'm 
BB_HulkSmash,,[],You may have an opportunity to further your education at home More for Aquarius 
BB_HulkSmash,,[],Your dreams seem closer than ever yet something is keeping th More for Aquarius 
BB_HulkSmash,,[],Although you are fiercely determined to finish a job once you More for Aquarius 
BB_HulkSmash,,[],You are so enamored with thoughts of the future that you find More for Aquarius 
BB_HulkSmash,,[],Your primary interest today is to stay connected with your fri More for Aquarius 
BB_HulkSmash,,[],You are on the receiving end of external pressure to make a de More for Aquarius 
BB_HulkSmash,,[],Youre on a creative roll today with lots of new ideas popping More for Aquarius 
BB_HulkSmash,,[],Bring ya hat Buffalo New York 
BB_HulkSmash,,[],Exercising your playfulness through self-expression sounds lik More for Aquarius 
BB_HulkSmash,,[],Although you wish to preserve your individuality your friends More for Aquarius 
BB_HulkSmash,,[],Youre still riding a wave of positive cosmic energy but some More for Aquarius 
BB_HulkSmash,,[],The cosmos is playing your song today but it may be blaring a More for Aquarius 
BB_HulkSmash,,[],You are growing increasingly restless day by day and are ready More for Aquarius 
BB_HulkSmash,,[],You may feel isolated today as if all your friends and associ More for Aquarius 
BB_HulkSmash,,[],Youre able to capitalize on a personal relationship today mo More for Aquarius 
BB_HulkSmash,,[],Youre at the top of your game now and you can enjoy basking More for Aquarius 
BB_HulkSmash,,"[u'dad2summit', u'BB_HulkSmash', u'James_Develin', u'BumpNrunGilm0re', u'ChrisHogan_15', u'McCourtyTwins']",RT The Devin and Nate Solder all b 
BB_HulkSmash,,[],You possess a rare blend of visionary innovation and respect f More for Aquarius 
BB_HulkSmash,,[],Your idealism overpowers your cynicism today inspiring you to More for Aquarius 
BB_HulkSmash,,[],S/O to remixgodsuede for the kitchen entrance music RIP MJ 
BB_HulkSmash,,[],Although you might be restless as you anticipate a day that al More for Aquarius 
BB_HulkSmash,,[],You are being gently held by the hands of fate now Its as if More for Aquarius 
BB_HulkSmash,,[],You cant reveal your plans today because you know they arent More for Aquarius 
BB_HulkSmash,,[],You love the idea of finding solutions to complicated problems More for Aquarius 
BB_HulkSmash,,[],Its Game Day 
BB_HulkSmash,,[],You might feel as if your spiritual integrity is under attack More for Aquarius 
BB_HulkSmash,,[],You are strangely quiet today but your presence seems larger More for Aquarius 
BB_HulkSmash,,[u'LouisianaHSFB'],RT Just about 24 hours away from Kickoff RETWEET if you think the Madison Prep Chargers will beat St James and move on t 
BB_HulkSmash,,[],yo Wife dont hype you up like this 
BB_HulkSmash,,[],Your career continues to be one of the main driving forces in More for Aquarius 
BB_HulkSmash,,[],You can conjure up idealistic visions of your future success More for Aquarius 
BB_HulkSmash,,[u'NESN'],RT Why is Brandon Bolden so beloved among his Patriots teammates including Tom Brady? 
BB_HulkSmash,,[],in Air Force Academy Colorado 
BB_HulkSmash,,[],Although your career ambitions continue to motivate you at wor More for Aquarius 
BB_HulkSmash,,[],You may explore a variety of possibilities to learn more about More for Aquarius 
BB_HulkSmash,,[],You seem to have the Midas touch at work now and everything yo More for Aquarius 
BB_HulkSmash,,"[u'Patriots', u'RBrex2022', u'BB_HulkSmash']",RT Quite a night for First blocked punt since at San Diego in 2014 
BB_HulkSmash,,[],There are emotional complexities at play that you cannot quite More for Aquarius 
BB_HulkSmash,,[],Youre hesitant to commit to a group activity today because it More for Aquarius 
BB_HulkSmash,,[],It may seem as if you are cool calm and collected today while More for Aquarius 
BB_HulkSmash,,[],A trivial setback could be enough to catalyze a crisis of conf More for Aquarius 
BB_HulkSmash,,[],Health-related issues may be on your mind today You might mod More for Aquarius 
BB_HulkSmash,,[],Paradoxically quietly working behind the scenes today can gai More for Aquarius 
BB_HulkSmash,,[],Your friends and acquaintances may fall short of your expectat More for Aquarius 
BB_HulkSmash,,[],Your communication skills enable you to say exactly what you m More for Aquarius 
BB_HulkSmash,,[],You like the idea of escaping from the status quo if only to More for Aquarius 
BB_HulkSmash,,[],There is no career goal thats out of reach now and no persona More for Aquarius 
BB_HulkSmash,,[],Your determination to reach your career goals is strong Your More for Aquarius 
BB_HulkSmash,,[],You could run around in circles doing many things today only More for Aquarius 
BB_HulkSmash,,[],No matter how much you contribute to a group effort now you s More for Aquarius 
BB_HulkSmash,,[],Without them there is no me Gillette Stadium 
BB_HulkSmash,,[],On one hand your tenuous relationship with the material world More for Aquarius 
BB_HulkSmash,,[],Your current notion of pleasure is engaging in anything that e More for Aquarius 
BB_HulkSmash,,[],You feel as if the cosmos has given you a free license to expr More for Aquarius 
BB_HulkSmash,,[],Youre faced with a conundrum today as youre tempted to parti More for Aquarius 
BB_HulkSmash,,[],Your career is like a rocket ship on the launch pad now and y More for Aquarius 
BB_HulkSmash,,[],You have unused skills and undeveloped talents that can elevat More for Aquarius 
BB_HulkSmash,,[],You are quite persuasive today especially when trying to conv More for Aquarius 
BB_HulkSmash,,[],3 phase game Gillette Stadium 
BB_HulkSmash,,[],Increased recognition now means more responsibilities too Th More for Aquarius 
BB_HulkSmash,,[u'KVN_03'],RT The weekend is officially over hating hours are now open 
BB_HulkSmash,,[],Its natural for Aquarians to look toward the future with anti More for Aquarius 
BB_HulkSmash,,[],Strange days are upon you You long to be in a leadership posi More for Aquarius 
BB_HulkSmash,,[],Babygirl 
BB_HulkSmash,,[],Only a sense of entitlement can come between you and your prev More for Aquarius 
BB_HulkSmash,,[],You are enjoying the panoramic view as you check out the multi More for Aquarius 
BB_HulkSmash,,[u'BrayBolden15'],Baby bro not a baby anymore 
BB_HulkSmash,,[],You have big plans when it comes to your career now but you c More for Aquarius 
BB_HulkSmash,,[],You are plotting your course to success and wont be satisfied More for Aquarius 
BB_HulkSmash,,[],You gain strength from interacting with your peers today espe More for Aquarius 
BB_HulkSmash,,[],
BB_HulkSmash,,[],Your friends irreverent ideas sound like music to your ears t More for Aquarius 
BB_HulkSmash,,[],
BB_HulkSmash,,[],You want to step outside of your regular routine to partake in More for Aquarius 
BB_HulkSmash,,[],Its annoying when someone close to you makes such a big deal More for Aquarius 
BB_HulkSmash,,[],Your daydreams are less fantasies now than a process by which More for Aquarius 
BB_HulkSmash,,[],A disagreement with a partner wont be solved today by putting More for Aquarius 
BB_HulkSmash,,[],Although your mind is overflowing with a surplus of innovative More for Aquarius 
BB_HulkSmash,,[],A rational approach to learning inspires you to consider a new More for Aquarius 
BB_HulkSmash,,[u'pvdpie'],Hulk Smashed Hulk Approved Thank You 
BB_HulkSmash,,[],You have a strange feeling that something wonderful could happ More for Aquarius 
BB_HulkSmash,,[],Check out the WHEELS 
BB_HulkSmash,,[],Although you dont want to wait for all the wonders of the fut More for Aquarius 
BB_HulkSmash,,[],Youre ready to rock out because the cosmos is playing your so More for Aquarius 
BB_HulkSmash,,[],You might not be as certain about your core values today lead More for Aquarius 
BB_HulkSmash,,[],You might not be as certain about your core values today lead More for Aquarius 
BB_HulkSmash,,[],You might not be as certain about your core values today lead More for Aquarius 
BB_HulkSmash,,[],Youre concerned that your feelings are getting in the way of More for Aquarius 
BB_HulkSmash,,[],Youre concerned that your feelings are getting in the way of More for Aquarius 
BB_HulkSmash,,[],Youre concerned that your feelings are getting in the way of More for Aquarius 
BB_HulkSmash,GrahamWAFB,[u'GrahamWAFB'],
BB_HulkSmash,,[],Youre concerned that your feelings are getting in the way of More for Aquarius 
BB_HulkSmash,,"[u'bostonsportsco', u'MikeGiardi', u'BB_HulkSmash']",RT This is the shirt was wearing Courtesy of 
BB_HulkSmash,,[],Youre concerned that your feelings are getting in the way of More for Aquarius 
BB_HulkSmash,,[u'Blueraydre'],RT No need to ever have the flag discussion ever again Just show this video to whoever doesn't get it 
BB_HulkSmash,,[],Youre concerned that your feelings are getting in the way of More for Aquarius 
BB_HulkSmash,,"[u'bostonsportsco', u'BB_HulkSmash']",RT from the patriots on his own time building some bridges with fans of all ages and 
BB_HulkSmash,,[],Youre concerned that your feelings are getting in the way of More for Aquarius 
BB_HulkSmash,,[],Yep so pull up 
BB_HulkSmash,,[],Youre concerned that your feelings are getting in the way of More for Aquarius 
BB_HulkSmash,,[],Youre concerned that your feelings are getting in the way of More for Aquarius 
BB_HulkSmash,,[],Youre concerned that your feelings are getting in the way of More for Aquarius 
BB_HulkSmash,,[],Youre concerned that your feelings are getting in the way of More for Aquarius 
BB_HulkSmash,,[],Youre concerned that your feelings are getting in the way of More for Aquarius 
BB_HulkSmash,,[],Youre concerned that your feelings are getting in the way of More for Aquarius 
BB_HulkSmash,,[],Youre concerned that your feelings are getting in the way of More for Aquarius 
BB_HulkSmash,EvanEngram,[u'EvanEngram'],
BB_HulkSmash,,[],Youre concerned that your feelings are getting in the way of More for Aquarius 
BB_HulkSmash,,[],Youre concerned that your feelings are getting in the way of More for Aquarius 
BB_HulkSmash,,[],
BB_HulkSmash,,[],Youre concerned that your feelings are getting in the way of More for Aquarius 
BB_HulkSmash,,[u'RealJtHolmes'],RT Blessed to be able to share my story on how Social Media changed my lifeI hope this Inspires you to NEVER GIVE UP http 
BB_HulkSmash,,[],Youre concerned that your feelings are getting in the way of More for Aquarius 
BB_HulkSmash,,[],Youre concerned that your feelings are getting in the way of More for Aquarius 
BB_HulkSmash,,[],Youre concerned that your feelings are getting in the way of More for Aquarius 
BB_HulkSmash,,[],Youre concerned that your feelings are getting in the way of More for Aquarius 
BB_HulkSmash,,[],Staying in the here and now is tricky business because your mi More for Aquarius 
BB_HulkSmash,,[],Staying in the here and now is tricky business because your mi More for Aquarius 
BB_HulkSmash,,[],Staying in the here and now is tricky business because your mi More for Aquarius 
BB_HulkSmash,,[],Staying in the here and now is tricky business because your mi More for Aquarius 
BB_HulkSmash,,[],Staying in the here and now is tricky business because your mi More for Aquarius 
BB_HulkSmash,,[],Staying in the here and now is tricky business because your mi More for Aquarius 
BB_HulkSmash,,"[u'DannyAmendola', u'Patriots', u'pepsi']",RT A signed can could be yoursRT with by 9/10 &amp; follow Pepsi for a chance to win https/ 
BB_HulkSmash,,[],Staying in the here and now is tricky business because your mi More for Aquarius 
BB_HulkSmash,seakat80,[u'seakat80'],Thanx bro 
BB_HulkSmash,,"[u'TMurph207', u'BB_HulkSmash']",RT When you try to knock DOWN 
BB_HulkSmash,,[],Staying in the here and now is tricky business because your mi More for Aquarius 
BB_HulkSmash,,"[u'USC_Athletics', u'JakeOlson61']",RT Unforgettable moment for who lost his eyesight at age 12 but snapped USC's final PAT today http 
BB_HulkSmash,,[],Staying in the here and now is tricky business because your mi More for Aquarius 
BB_HulkSmash,,[],Staying in the here and now is tricky business because your mi More for Aquarius 
BB_HulkSmash,,[u'Patriots'],RT Showing support for a special city A message from Bill Belichick to Houston 
BB_HulkSmash,,[],Staying in the here and now is tricky business because your mi More for Aquarius 
BB_HulkSmash,,[],Staying in the here and now is tricky business because your mi More for Aquarius 
Mac_BZ,,[],
Mac_BZ,,[u'Bose'],Thanks for being such a great loyal fan Danielle Sounds like your job is either See you at 
Mac_BZ,,[],
Mac_BZ,,[],Ill Never Fold 
Mac_BZ,,[],UK Fans stand up 
Mac_BZ,,[],Tough Win10-2 
Mac_BZ,,[],Win Number 9 
Mac_BZ,,[],Happy Thanksgiving To All 
Mac_BZ,,[],Great Win8-2 
Mac_BZ,,[],Team Win#7-2 
Mac_BZ,,[],Great win yesterday boys 
Mac_BZ,,"[u'GAMEWardourSt', u'BelongByGAME']",Compete in the tournament this Saturday and you could play against me Follow for info 
Mac_BZ,,[u'Bose'],Bose just dropped the QC35 II Bose's the best headphones yet Love the new (Google Assistant) functionality II 
PatrickChung23,KBDeuce4,"[u'KBDeuce4', u'LG_Blount']",Thanks boss 
PatrickChung23,,[u'handsofhopemt'],I need you hope Take the pain away 
PatrickChung23,,[],Well Im sore lol 
PatrickChung23,,[],Don't bend either whats up with this pool game though 
PatrickChung23,,[],How do you make videos of yourself popping your collar? Baffled Don't understand it Selfies videos though Hahha craziness 
PatrickChung23,,[],I need Rihanna Straight up 
PatrickChung23,,[],Thanks boss 
PatrickChung23,,[],Remember the same clowns in 2017 well they will be there in 2018 too Haha straight up 
PatrickChung23,,[],When you think your homies are your homies Life is a crazy thing 
PatrickChung23,soapcohen,[u'soapcohen'],Stop clowning Haha i was in need that morning 
PatrickChung23,,[u'oregonfootball'],Well about time they opened the job for you Just saying 
PatrickChung23,,[],Haha 
PatrickChung23,,[],SOME officials suck 
PatrickChung23,,[],Beer will fix it for now 
PatrickChung23,,[],Welp 
PatrickChung23,,[],What's goody 
PatrickChung23,,[],Not a damn thing 
PatrickChung23,,[],No worries at all Thank you 
PatrickChung23,,[],Wormtown 
PatrickChung23,TheHumble_21,[u'TheHumble_21'],Well done 
PatrickChung23,,[],Very true 
PatrickChung23,,[],Sounds like a damn good day 
PatrickChung23,,[],Praying for a good day For everyone Smile laugh bbq and beers 
PatrickChung23,,[],Ok taking turns is good too lol 
PatrickChung23,,[],Hahaha even worse 
PatrickChung23,,[],hate when dudes sit in the car and watch their woman pump the gas grow up boys 
James_Develin,,[u'Edelman11'],RT damn I miss this 1 patriot place foxboro massachusetts capacity 66829 815PM 
James_Develin,,[u'IV_BOSTON'],Go check out For Boston By Boston Live Boston Die Boston 
James_Develin,,[u'soldernate'],Vote Solder No one is more deserving of this honor Nate is one of the greatest teammates Ive been around a true warrior on and off the field Solder 
James_Develin,,"[u'Patriots', u'DionLewisRB']",RT Lewis Vote for 
James_Develin,,[],Honored to of been selected to the Pro Bowl Just to be mentioned along with the other players whove made it is unreal Thank you to Patriots Nation for the unwavering support Thank you to my FAMILY both at home and 1 Patriot Place for making this all possible Thank you 
James_Develin,,[u'soldernate'],RT Thanks for all the support money will be helping cancer patients old and young 
James_Develin,,[u'espn'],RT On this date in 1976 the world was introduced to Rocky 
James_Develin,,"[u'soldernate', u'BostonChildrens']",RT Kaias got her game face on to show her cancer whos in chargehelp kids fight cancer 
James_Develin,,[u'Team_HOTSHOT'],RT ambassadors continue to elevate the game 1st US woman in 40 years to win the 
James_Develin,,[u'Patriots'],RT Thank you to all who have served and sacrificed We salute you 
James_Develin,,[u'joeandruzzifndn'],RT Today we honor and thank all of the veterans who have bravely served our nation 
James_Develin,,[u'NFL'],RT Keep tweeting NFL will donate $5 to military non-profit partners for each tweet using MORE 
James_Develin,,"[u'BrownAthletics', u'BrownUFootball', u'fenwaypark', u'NBCSN']",RT FB Just 1 day until kicks off with Dartmouth at on Friday at 8pm on Get your ticke 
James_Develin,,"[u'BrownUFootball', u'BrownUFootball']",RT will host its annual Bench Press for Cancer on October 16th 
James_Develin,,[u'BrownUFootball'],RT Final Bears down Rhode Island to claim the Governors Cup 
James_Develin,,[u'Team_HOTSHOT'],One hotshot a day keeps the cramps away 
James_Develin,,[u'KRobBMX'],Was a pleasure meeting you and your family Good luck with everything 
James_Develin,,"[u'BashAthletics', u'James_Develin']",RT your banner is up 
James_Develin,,"[u'BrownAthletics', u'BrownUFootball', u'James_Develin', u'zdeossie']",RT 2-time Super Bowl Champs '10 and '07 proudly showing their Brown colors aft 
NateEbner,,"[u'USARugby', u'pyeongchang2018']",RT LET'S GO Rooting for our entire Winter Olympic family in 
NateEbner,,"[u'ZTesty5', u'SpeedSt11ck', u'USARugby']",RT Congrats on the 7s try scoring record Amazing to watch you grow and become one of the worlds best Yo 
NateEbner,,"[u'USARugby', u'SpeedSt11ck', u'WorldRugby7s', u'WorldRugby']",RT BAAAAAKEERRRRR Congratulations to the one and only 
NateEbner,,[],Is anyone else struggling to find a place to watch play in the quarter finals in the Sydney 7s World Series Event?? 
NateEbner,,[u'OfficialSoMo'],RT Spotify Apple 
