screen_name,in_reply_to_screen_name,mentions,full_text
MOOCHIE048,,"[u'MikesStadiumSC', u'MOOCHIE048']",RT Looking forward to hosting you at my shop Jan 2 1-2PM Get autos and photos 
MOOCHIE048,,[],RT I'm giving away 2 section 100 tickets for Christmas 4 a chance to win Retweet this follow me on Instagram and answer t 
MOOCHIE048,BEDGEAR,[u'BEDGEAR'],thank you 
MOOCHIE048,BEDGEAR,[u'BEDGEAR'],I do every night Can y'all send another form for my wife to fill out 
MOOCHIE048,,[],Tough loss Need to look in the mirror and see what I can get better at So I won't have to feel like this no more 
MOOCHIE048,drewpappas25,[u'drewpappas25'],they are pretty good 
MOOCHIE048,JimmysSeafood,"[u'JimmysSeafood', u'GuyFieri']",I did haha Thanks 
MOOCHIE048,,"[u'JimmysSeafood', u'GuyFieri']",Just had famous crabcakes delivered across the country was right I'm amazed 
MOOCHIE048,,[],RT I am giving away 2 tickets to this Sunday's home game follow me on Instagram and answer the trivia question for your cha 
MOOCHIE048,,"[u'Players_Locker', u'MOOCHIE048']",RT with a sack and 2 TFL in the win today Order your shirt here 
MOOCHIE048,,"[u'Bblinda926', u'MOOCHIE048']",RT My Barrett jersey 
MOOCHIE048,,[u'DrinkBODYARMOR'],Got to stay hydrated on and off the field 
MOOCHIE048,,[],haha That would pry be the best Xmas ever 
MOOCHIE048,,[],Go grab it while it last 
MOOCHIE048,F2WMMA,[u'F2WMMA'],the same to you and yours 
MOOCHIE048,,[],Heard this Tate Kobang bank rolls on xm jus now yo spitting and he from the crib 
MOOCHIE048,,[],Happy birthday sweetheart I love you and am so happy we found each other It's been a long journey 
MOOCHIE048,,[u'jay_owe716'],Ty got a lot ready for 
MOOCHIE048,jay_owe716,[u'jay_owe716'],haha ima different breed now Shot on point Man I'm always on 
MOOCHIE048,jay_owe716,[u'jay_owe716'],you was hitting that bih 
MOOCHIE048,_JoeMays,[u'_JoeMays'],happy bday man hope it was a good one 
MOOCHIE048,,[u'jay_owe716'],I see you 
MOOCHIE048,,[],Thanks for all the birthday wishes yesterday It was another great day thanks to y'all and my family 
MOOCHIE048,jaaydubbb,[u'jaaydubbb'],preciate it homie 
MOOCHIE048,dpittsttg,[u'dpittsttg'],preciate it homie 
MOOCHIE048,BamBam_Blake23,[u'BamBam_Blake23'],preciate it jit 
MOOCHIE048,,"[u'Becster225', u'MOOCHIE048']",RT Broncos love puppies Players Aqib Talib and Michael Scofield spend a snowy afternoon w/shelter pups 
MOOCHIE048,,"[u'SethMedvinPR', u'MOOCHIE048', u'nflrush']",RT OLB and his family are going grocery shopping and cooking a healthy dinner with 
MOOCHIE048,,"[u'shawnacy14', u'MOOCHIE048']",RT Go Broncos 
MOOCHIE048,F2WMMA,[u'F2WMMA'],around 1115 
MOOCHIE048,F2WMMA,[u'F2WMMA'],you can come outside the facility after practice 
MOOCHIE048,,"[u'Players_Locker', u'MOOCHIE048']",RT Unique opportunity to pre-order game used gear from the Chiefs game this Sunday 
MOOCHIE048,,[],Haha 
MOOCHIE048,F2WMMA,[u'F2WMMA'],let me know when your around this area Denver highlands ranch area 
MOOCHIE048,Blackrico_,[u'Blackrico_'],yea haha I see 
MOOCHIE048,,"[u'VeteranScout', u'MOOCHIE048']",RT More of Shaquil Barrett 
MOOCHIE048,OmarBolden,[u'Os_Island'],haha yessir 
MOOCHIE048,,[],Hanging wit the kiddos Love my kids Jus missing wifey and it would be perfect 
MOOCHIE048,F2WMMA,[u'F2WMMA'],we'll figure something out 
MOOCHIE048,cgroff21,[u'cgroff21'],good job this season Keep balling 
MOOCHIE048,,"[u'F2WMMA', u'MOOCHIE048', u'Broncos']",RT SHAQATTACK 
MOOCHIE048,,[],Halloween party last night with the misses 
MOOCHIE048,,"[u'UnderCenterNBC', u'SNFonNBC', u'MOOCHIE048', u'malonesmic']",RT Looking ahead to when two undefeateds clash Shaquil Barrett (@MOOCHIE048) joins our NOW 
MOOCHIE048,,[],Sea world was fun Enjoyed family time 
MOOCHIE048,steelestaley,[u'steelestaley'],not for me bye week more then enough 
MOOCHIE048,,[],no sir 
MOOCHIE048,,[],Why is spongebob so funny right now? 
MOOCHIE048,dnel0780,[u'dnel0780'],haha 
MOOCHIE048,WilliamBlast,"[u'WilliamBlast', u'agentlinton']",that's what my bro was saying 
MOOCHIE048,bodieondacorner,"[u'bodieondacorner', u'agentlinton']",I ain't paying him that much he would of being chilling at home this year 
MOOCHIE048,agentlinton,[u'agentlinton'],haha that's all you need They'll have you in when it's crunch time and justify paying you 5 yr 82m with ya 75% free throw 
MOOCHIE048,WeeMFNasty,[u'WeeMFNasty'],what year is it now? 
MOOCHIE048,stace_boogie,[],they got other problems besides us on their schedule 
MOOCHIE048,JustinTMichael,"[u'JustinTMichael', u'BamBam_Blake23']",I'll give him that before Thompson 
MOOCHIE048,BamBam_Blake23,[u'BamBam_Blake23'],he do more than Thompson for his team 
MOOCHIE048,,[],Fist family vacay headed to San Diego 
MOOCHIE048,,[],Every NBA player should wanna play for the Cavs they be giving away 
MOOCHIE048,,[],I met this bad lil joint she is perfect I'll let her push the foreign right now cuz she worth it 
MOOCHIE048,AllbrightNFL,[u'AllbrightNFL'],thanks for having me 
MOOCHIE048,BamBam_Blake23,[u'BamBam_Blake23'],why you always bringing up old stuff haha Idk how 
MOOCHIE048,BamBam_Blake23,[u'BamBam_Blake23'],man that's old haha 
MOOCHIE048,BamBam_Blake23,[u'BamBam_Blake23'],haha You don't need one I ain't got no juice So Idk how it feel 
MOOCHIE048,BamBam_Blake23,[u'BamBam_Blake23'],what up tho chief 
MOOCHIE048,BMarshh,[],I see you B 
MOOCHIE048,,[u'MOOCHIE048'],RT How about Shaq Barrett tho 
MOOCHIE048,gsmitty_44,[u'gsmitty_44'],Preciate it mane 
MOOCHIE048,BamBam_Blake23,"[u'BamBam_Blake23', u'jay_owe716', u'KapriBibbs']",hawked down? 
MOOCHIE048,BamBam_Blake23,"[u'BamBam_Blake23', u'jay_owe716', u'KapriBibbs']",what happened mane 
MOOCHIE048,natelish21,[u'natelish21'],haha I got you 
MOOCHIE048,,"[u'BroncosOffField', u'CSUFootball', u'MOOCHIE048']",RT players and alumni Shelley Smith and hanging in the 18 Fan Zone http 
MOOCHIE048,BamBam_Blake23,[u'BamBam_Blake23'],got me feeling like Denzel my ____ 
MOOCHIE048,,"[u'BamBam_Blake23', u'MOOCHIE048']",RT Now ppl understand why I was mad my bro wasn't drafted 
MOOCHIE048,,"[u'DucheinCo', u'MOOCHIE048']",RT Keep it in beast mode 
MOOCHIE048,,[],My kiddos 
MOOCHIE048,,"[u'MOOCHIE048', u'BWWings', u'850koa', u'BroncosRadio']",RT is our guest tonight by Park Meadows Join us from 7-10 Shaq from 7-8 
MOOCHIE048,Blackrico_,[u'Blackrico_'],Preciate it homie 
MOOCHIE048,TClark_est92,"[u'TClark_est92', u'BamBam_Blake23']",haha it's possible mane 
MOOCHIE048,,[],Brunch with my favorite people 
MOOCHIE048,,"[u'JanDotz', u'MOOCHIE048']",RT Watch out for 
MOOCHIE048,JordonVaden,[u'JordonVaden'],Yessir 
MOOCHIE048,GHOST_33,[u'GHOST_33'],haha I'm trying 
MOOCHIE048,IrishScoreboard,[],good question haha 
MOOCHIE048,,"[u'kfm6861', u'MOOCHIE048']",RT Well look what just showed up as a gift Congrats on a job well done so far and keep up the hard work 
MOOCHIE048,BEDGEAR,[u'BEDGEAR'],where would my wife be able to pick one up at 
MOOCHIE048,,[u'BEDGEAR'],Thanks for the pillow and sheets will be put to good use 
MOOCHIE048,HumbleMan_Ray,"[u'HumbleMan_Ray', u'GHOST_33']",I'll check it out 
MOOCHIE048,HumbleMan_Ray,"[u'HumbleMan_Ray', u'GHOST_33']",haha he said his nephew jus died before that battle so he wasn't in battle shape 
MOOCHIE048,HumbleMan_Ray,"[u'HumbleMan_Ray', u'GHOST_33']",clips got the juice right now 
MOOCHIE048,,"[u'ToddRomeroTV', u'MOOCHIE048']",RT my new personalized jersey 
MOOCHIE048,jlacentra1,[u'jlacentra1'],I was 
MOOCHIE048,jay_owe716,[u'jay_owe716'],haha that's the plan man 
MOOCHIE048,,"[u'AceHardware', u'ESPN_Denver']",Join me tomorrow at the Highlands Ranch from NOON-1pm with Come by and say Hello 
MOOCHIE048,,"[u'ESPN_Denver', u'MOOCHIE048']",RT Make sure to join us tmrw 12-2pm at in Highlands Ranch Special guest will be on hand 
MOOCHIE048,RGSchroder,[u'RGSchroder'],I got you 
MOOCHIE048,CSU_BoldNewEra,"[u'CSU_BoldNewEra', u'FoCoRamFan22']",Haha I preciate it 
MOOCHIE048,,[],Great game tonight played well in all three aspects of the game 
MOOCHIE048,BRONCOSC0UNTRY,[u'BRONCOSC0UNTRY'],I got you 
MOOCHIE048,jaaydubbb,[u'jaaydubbb'],you already know 
MOOCHIE048,raknation,[u'raknation'],Yessir trying impact the game some way 
MOOCHIE048,kylevansickle14,[u'kylevansickle14'],yup 
MOOCHIE048,OurStateCSU,[],I got you man 
MOOCHIE048,weatherwizard13,[u'weatherwizard13'],haha I got hacked but I followed you again 
MOOCHIE048,StolyOnIce,[],CSU &gt; CU 
MOOCHIE048,,[],I appreciate all the well wishes for tonight 
MOOCHIE048,dnel0780,[u'dnel0780'],haha some Jordan shoes come out tomorrow in limited cities 
MOOCHIE048,,[],Can anyone get the ovo j's sz 13 Lmk 
MOOCHIE048,,[u'BKDenverSports'],RT Nice of to celebrate his bday playing in Ping Pong GM Tim Connelly's charity event htt 
D_Brut30,,[],Super Bowl Champs Party with richforever We Vibing in this Thang 
D_Brut30,,[],Appreciate that It looks good 
D_Brut30,,"[u'garciadeion10', u'D_Brut30']",RT I see you super bowl champ congrats 
D_Brut30,,"[u'Ester00Nuggets', u'ChrisHarrisJr', u'BossWard43', u'D_Brut30', u'darianstewart26', u'BradRoby_1']",RT 
D_Brut30,,"[u'KristalAlfonso', u'D_Brut30']",RT Thank you for an AMAZING season 
D_Brut30,,"[u'VirtualSnook', u'D_Brut30']",RT Ready to watch a Championship parade Love my Broncos 
D_Brut30,,[],No Fly 
D_Brut30,,[],Live 
D_Brut30,,[],Coach Wade and I on this bus 
D_Brut30,,[],What a feeling 
D_Brut30,,[],Just posted a video 
D_Brut30,,[],Fire Truck 
D_Brut30,,[],What's up Are You going to the parade today at 12?? World Champs 
D_Brut30,,[u'EnGardeWinery'],RT The En Garde Family is proudly toasting to our own David Bruton No 30 of the Denver Broncos for their victory in htt 
D_Brut30,,"[u'rabidirishman', u'KMcCarthy28', u'FightingIrish', u'NDMonogram', u'NotreDame', u'D_Brut30', u'salaams_from_68']",RT D_Brut30 i remember your pick in the Hawai 
D_Brut30,,[u'NDJackNolan'],RT Two classy ND men in this photo Could not be happier for them 
D_Brut30,,[u'BROCKPOCALYPSE'],RT 
D_Brut30,,[],Champions salute 
D_Brut30,NDMonogram,[u'NDMonogram'],Ryan and I holding it down for ND We did it 
D_Brut30,,[],Decided to sleep with the trophy a little bit on the plane 
D_Brut30,,[],Appreciate that fella 
D_Brut30,,[u'5280Miles'],RT Weird ME TOO 
D_Brut30,,"[u'FUTP60', u'Broncos']",RT What a way to end the season So proud to have you on our FUTP 60 team David Congrats to you and the 
D_Brut30,,[],Surreal?Woke up this morning a World Champ 
D_Brut30,,[u'NDFootball'],RT Notre Dame alums Super Bowl Champs Proud of our guys Ryan Harris and David Bruton Jr 
D_Brut30,,"[u'FightingIrish', u'NDFootball', u'Broncos']",RT SUPER BOWL CHAMPIONS alums Ryan Harris &amp; David Bruton take Super Bowl 50 with the https 
D_Brut30,,"[u'AthletesFirst', u'millerlite40', u'D_Brut30', u'MrHillman2U']",RT Congratulations to and Derek Wolfe 
D_Brut30,,"[u'ProLinkSports', u'D_Brut30']",RT Yes he did 
D_Brut30,,"[u'doughty37', u'BrutonsBooks', u'D_Brut30']",RT much respect 
D_Brut30,,"[u'BrutonsBooks', u'D_Brut30']",RT We are so happy for the Broncos captain and our captain 
D_Brut30,,[],
D_Brut30,,"[u'daytonsports', u'D_Brut30']",RT Miamisburg grad didn't play b/c of injury but he's still gets that ring STORY 
D_Brut30,,[],Hello Love Been looking for you my whole life Amazing feeling Super Bowl Champ 
D_Brut30,,"[u'NDMonogram', u'D_Brut30', u'SuperBowl']",RT Congrats to Monogram winner David Bruton Jr (@D_Brut30) on winning the 
D_Brut30,,[],Who are the WORLD CHAMPS WE ARE 
D_Brut30,,[],We are World Champions Super Bowl 50 is ours 
D_Brut30,,[],Super Bowl 50 Can't wait to watch our 
D_Brut30,,[],
D_Brut30,,[],One more day broncos gonna hold it down 
D_Brut30,,[],
D_Brut30,,"[u'EnGardeWinery', u'EnGardeWinery', u'D_Brut30', u'Broncos']",RT would like to wish our club member the best to his team the is yours 
D_Brut30,,"[u'LisaHrfacu', u'D_Brut30']",RT Supporting the team and strong contribution to the team to help get them to SB50 
D_Brut30,,"[u'WesternDairy', u'D_Brut30', u'BroncosOffField']",RT 
D_Brut30,,"[u'UWVSYankton', u'D_Brut30', u'UnitedWayDenver']",RT Thank you for working with to make a difference 
D_Brut30,,[],I like it 
D_Brut30,,"[u'UnitedWay', u'D_Brut30']",RT isn't quite here yet but we already know who our MVPs are 
D_Brut30,,"[u'Globies', u'millerlite40', u'colbertlateshow']",RT Now that's the right game day mentality Good luck Sunday (via 
D_Brut30,,"[u'UnitedWayDenver', u'D_Brut30', u'Broncos']",RT wants YOUR support Wear orange and buy books for kids for 
D_Brut30,,"[u'StevenWMatthews', u'D_Brut30']",RT Miamisburg graduate David Bruton Jr (@D_Brut30) dealing with pain of missing Super Bowl 50 
D_Brut30,,"[u'Os_Island', u'D_Brut30']",RT Throughly enjoying some down time in the city with my dawgs &amp; 
D_Brut30,,[u'jimmyfallon'],RT Watchin the game on the living room futon/grandpa asks to get dreads like David Bruton 
D_Brut30,,"[u'vfhollywood', u'KeyAndPeele']",RT are planning a live completely unauthorized Super Bowl broadcast without saying Super Bowl 
D_Brut30,,[],Was great seeing u Always a pleasure 
D_Brut30,,"[u'Ckurzrn', u'D_Brut30']",RT my girls are ready to represent on Sunday 
D_Brut30,,[],I like it a lot Tell em I said hello 
D_Brut30,,[u'DeMarcusWare'],RT Batman &amp; Robin coming at you live from 
D_Brut30,,[],Wish I was able to wear this Looks good with that logo 
D_Brut30,,"[u'danielpetty', u'D_Brut30']",RT explains in his own words what it's been like playing for the Broncos this season 
D_Brut30,,"[u'DPostSports', u'D_Brut30']",RT David Bruton battle-tested hungry for title by 
D_Brut30,,"[u'PostBroncos', u'D_Brut30']",RT David Bruton battle-tested hungry for title by 
D_Brut30,,"[u'NFLUK', u'Broncos', u'D_Brut30']",RT We WILL win Why the should support on Sunday from their safety 
D_Brut30,,[u'D_Brut30'],RT Broncos fans support their team with parkour 
D_Brut30,,"[u'sarahuhran', u'4LeafCloverGirl', u'NDFootball', u'salaams_from_68', u'D_Brut30']",RT it's crazy but fun Love represented by and at 
D_Brut30,alexisracer_KC,[u'alexisracer_KC'],I'm one of those ppl Haha jk 
D_Brut30,,[],Always great catching up 
D_Brut30,,[u'RealMichelleW'],Thanks for the picture 
D_Brut30,,"[u'NFLPA', u'RyanClady', u'D_Brut30', u'millerlite40']",RT Player Reps take in Opening Night 
D_Brut30,,[u'JustinTuck'],RT After months of praying &amp; careful consideration I have decided to retire 
D_Brut30,,"[u'MikeGarafolo', u'Giants', u'RAIDERS', u'FOXSports']",RT A DREAM ENDING Justin Tuck retires tells 'It's been a tug of war the rope broke' http 
D_Brut30,,"[u'kennyjeann', u'D_Brut30', u'BrutonsBooks']",RT Come to Max's service this Wednesday at 430 bring books to help support charity 
D_Brut30,,"[u'DBC_Gioia', u'XGames', u'MattLadley', u'arielletgold', u'D_Brut30']",RT Love seeing our repped at rocking the Manning jersey &amp; rocking jersey 
D_Brut30,,"[u'arielletgold', u'Broncos', u'XGames']",RT Yesterday was one to rememberPacking my lucky jerseys and moving on to the next https 
D_Brut30,,"[u'jonheathnfl', u'D_Brut30']",RT Snowboarders at rep and Peyton Manning walk away with medals 
D_Brut30,,"[u'ronNcaphill', u'D_Brut30', u'BrutonsBooks']",RT You all would love what does with his charity to further literacy &amp; reading 
D_Brut30,,"[u'DavidKrause', u'carver76', u'NickiJhabvala', u'arielletgold', u'D_Brut30']",RT Nope Arielle said David Bruton sent it to her this week to wear at 
D_Brut30,,[u'NDFootball'],RT With a last name like that of course she reps the David Bruton Jr jersey 
D_Brut30,,[u'XGames'],Stoked for this young lady taking 2nd today in the Women's Superpipe at the I stay 
D_Brut30,,"[u'DavidKrause', u'arielletgold', u'D_Brut30']",RT love continues at Steamboat's dons jersey with her halfpipe silver https 
D_Brut30,,"[u'RichKurtzman', u'ariellegold', u'XGames', u'D_Brut30']",RT Update in 1st through 1st run SuperPipe Final wearing jersey 
D_Brut30,,"[u'tyherg', u'D_Brut30']",RT Arielle Gold rocking the jersey You know who I'm rooting for 
D_Brut30,,[],
D_Brut30,,[],
D_Brut30,,[],2015 Captains 
D_Brut30,,[],Bus ride to the airport Can't wait to get there and experience the atmosphere 
D_Brut30,BossWard43,[u'BossWard43'],wanna know how I got these scars?? 
D_Brut30,,[u'XGames'],By arielletgold via repostwhiz app halfpipe finals live on ESPN at 145 pm MST let's 
D_Brut30,,"[u'nursephillips', u'darianstewart26', u'D_Brut30', u'insidetheNFL']",RT Your fantastic end zone play vs The Ravens made Shots of the Year Congrats 
D_Brut30,dryguy13,[u'dryguy13'],happy bday 
D_Brut30,,[u'KeriHerman'],Watching show out at the XGames I see you Keri 
D_Brut30,suzie781,[u'suzie781'],happy bday to him Have a blessed one 
D_Brut30,,"[u'BrutonsBooks', u'D_Brut30', u'FoodBankRockies']",RT Sending off a signed helmet to Taste of the NFL at Super Bowl 50 in support of https 
D_Brut30,,[u'madalyn_marie'],I am extremely sorry 4 your lost It is times like these where we need support I want u to know I am praying for your family 
D_Brut30,,"[u'arielletgold', u'D_Brut30', u'Broncos']",RT Best day ever Thank you so much and the rest of the 
D_Brut30,,"[u'doublej_sports', u'D_Brut30', u'BrutonsBooks', u'ElevationCycles']",RT rocking the new bike jersey 
D_Brut30,,[],Bruton's Books Bike Kits What do y'all think?? 
D_Brut30,,"[u'BrutonsBooks', u'D_Brut30']",RT Congrats Cecilia Serna winner of the Bike Raffle presented her w/ bike signed by Super Bowl https/ 
D_Brut30,,[u'KeriHerman'],Good luck to these High Flyers arielletgold and at the XGames I'm hoping and 
D_Brut30,,"[u'Silas_81', u'D_Brut30']",RT Awesome Person Thanks for taking the time to chat with us 
D_Brut30,,[],Let's Get It 
D_Brut30,,[u'CoachBrianKelly'],RT You don't just play in Bowl games while you're at ND We have alums playing in Shrine Game &amp; Senior &amp; SUPER Bowls h 
D_Brut30,chdsndvl,[u'chdsndvl'],yup I remember 
D_Brut30,,"[u'JayNatz11', u'D_Brut30']",RT Was thinking today about all those who have contributed to an amazing season Wish you were playing in 
D_Brut30,,"[u'AirAcademyFCU', u'Grindin_59']",RT An AAFCU team member witnessed the win Theres our spokesperson on the big screen 
D_Brut30,,"[u'aarondocter', u'Os_Island', u'D_Brut30']",RT Shoutout to and for helping Denver this year Wouldn't have been possible without you 
D_Brut30,,[],I'm done 
D_Brut30,,"[u'MileHighGreco', u'D_Brut30']",RT Wish you were getting to play in the SB Balled out for our Broncos Appreciate all your contributions to the 
D_Brut30,,[],Thank you very much 
D_Brut30,MarcusOmosule,"[u'MarcusOmosule', u'k_dawkins1']",no PT ha 
D_Brut30,,"[u'FUTP60', u'D_Brut30', u'McCourtyTwins', u'ConnorBarwin98', u'NFL']",RT will always will be Man of the Year in our FUTP 60 eyes 
D_Brut30,,[],She's a sweet lady Happy Bday to her 
D_Brut30,,[],Thank u very much It's a good picture 
D_Brut30,,"[u'BossWard43', u'espn', u'markschlereth', u'NFL']",RT How you like us now? 
D_Brut30,,[],Thank you very much 
D_Brut30,,"[u'nickcmgo', u'D_Brut30']",RT More reasons why was the Denver Broncos choice for NFL Man of the Year 
D_Brut30,,"[u'KMcCarthy28', u'salaams_from_68', u'D_Brut30']",RT Congrats to and heading to Super Bowl 50 Two of the best PEOPLE I know Epitomize what it mean 
D_Brut30,,"[u'NDMonogram', u'D_Brut30', u'salaams_from_68', u'Broncos', u'JJJansen44', u'Panthers']",RT Congratulations to Monogram winners &amp; (@Broncos) &amp; (@Panthers) on reaching Super Bow 
D_Brut30,,[u'Broncos'],RT Great team win I love this team 
D_Brut30,,[],Thank u 
D_Brut30,,[],Black Amish man meet Crazy Pro Snowboarderhaha Such a cool chick Go big at the XGames 
D_Brut30,,"[u'GotThisGame', u'D_Brut30']",RT They wouldn't be going there without all you did this season We still got you 
D_Brut30,,"[u'nancileefarrell', u'D_Brut30']",RT Miss David Bruton on field today You played a role in getting there 
D_Brut30,,"[u'UnitedWayDenver', u'D_Brut30']",RT Congrats Broncos we missed watching you play 
D_Brut30,,"[u'benjifarrow', u'arielletgold', u'D_Brut30', u'Broncos']",RT Super Bowl Bound Thanks to and for the tickets So excited 
D_Brut30,,"[u'arielletgold', u'D_Brut30', u'Broncos']",RT Arguably the best weekend of my life Thank you so much These boys are Super Bowl bound 
D_Brut30,,[],DBs vibing in the locker room after whooping that ass 
D_Brut30,,"[u'87ed', u'Os_Island', u'D_Brut30']",RT Great smiles from the D including &amp; No Fly Zone indeed 
