screen_name,in_reply_to_screen_name,mentions,full_text
dekodawatson57,SamPhap,[u'SamPhap'],no I haven't at all 
dekodawatson57,PharmNtheMakn,[u'PharmNtheMakn'],I GOT THIS ICEBOX WHERE MY HEART USE TO BE lol I def good times I miss y'all 
dekodawatson57,yaiyson,[],yeah that's what I'm trying to do more of is trout fish It's pretty dope 
dekodawatson57,gabeguerrero37,[u'gabeguerrero37'],no lol As much as I do sports I don't watch it as much 
dekodawatson57,RGSchroder,[u'RGSchroder'],no I don't 
dekodawatson57,deweybroncos1,[u'deweybroncos1'],not at all My name isn't spelled like it at all As you can on my page 
dekodawatson57,CarolineWestrup,[u'CarolineWestrup'],when you put it that way lol it makes me feel better 
dekodawatson57,ABroncoNole,[u'ABroncoNole'],new Zealand 
dekodawatson57,deweybroncos1,"[u'deweybroncos1', u'DeMarcusWare']",I like to hunt pretty much anything Love large game But I'm moving to bird hunting myself suppose to take me 
dekodawatson57,ErickTrickel,[u'ErickTrickel'],call of duty mortal kombat racing games adventure games as well 
dekodawatson57,ErickTrickel,[u'ErickTrickel'],can only imagine the struggle right now my guy 
dekodawatson57,gabeguerrero37,[u'gabeguerrero37'],not the least bit Barely watch football 
dekodawatson57,ErickTrickel,[u'ErickTrickel'],can't say that I have my guy 
dekodawatson57,yaiyson,[],I've fished once since I've been here up in the mountains It was in boulder county So I'm still trying to figure that out 
dekodawatson57,CarolineWestrup,[u'CarolineWestrup'],I've gotten better Got some new Titleist golf clubs and doing well with them No where near you though 
dekodawatson57,ctarvin09,[],that's hard to say But I love love LOVE Invader Zim 
dekodawatson57,,[],Movies cartoons hunting community service video games are great convos lol 
dekodawatson57,,[],Y'all start some interesting conversations so I can get involved Let's try to stay away from football as much as we can 
dekodawatson57,,[],Ugh I need to do better when it comes to tweeting lol Keep getting called out about it 
dekodawatson57,tlcat06,[u'tlcat06'],absolutely 
dekodawatson57,bigmurph68,[u'bigmurph68'],that's two of us lol 
dekodawatson57,,[u'BossWard43'],RT Congrats to my bro 
dekodawatson57,,[],I LOVE WATCHING THE OFFICE The theme song along just brighten my day 
dekodawatson57,,[],Going to see my Baby Bubba 
dekodawatson57,Frozen_taco5,[u'Frozen_taco5'],lol they killing me with this 
dekodawatson57,,[],One of my favorite hobbies Anybody trying to get on Call of duty zombies later today? D36-WATT Get at me 
dekodawatson57,,[],I want another skateboard 
dekodawatson57,VicLombardi,"[u'VicLombardi', u'SBNationCFB']",this is why I hate Clemsonwhat the freak am I seeing?? 
dekodawatson57,,[],Posting this cause of my AWESOME Great game last night my boys Had me on the edge of my seat 
dekodawatson57,Zapmom,[u'Zapmom'],not at all 
dekodawatson57,,[],Playoffs or not I'm going hard Till the wheels fall off 
dekodawatson57,,[u'PeterSchaffer8'],They say pictures are worth a thousands words Special thanks to his family and Vic Lombardi for having me on the show 
dekodawatson57,,[],Mad respect for this guy 
dekodawatson57,,[u'thekidmcmanus'],My guy and I looking to spread a little Holiday Cheer in KC tomorrow night 
dekodawatson57,,[u'Delta'],And what's even more crazy is this racism crap going on with I honestly don't know when this BS is going to end 
dekodawatson57,Delta,[u'Delta'],I had to rebook my parents on a flight with another airline I basically wasted another 500 bucks 
dekodawatson57,Delta,[u'Delta'],doesn't offer the option to change your flight even for a fee What type of customer service is this? 
dekodawatson57,,[],I need a dope tattoo artist here in Denver Somebody that's excellent with shading 
dekodawatson57,Shawn_Phillips,[u'Shawn_Phillips'],no sir I don't 
dekodawatson57,ChrisSatrom,"[u'ChrisSatrom', u'NickiJhabvala']",thanks my guy 
dekodawatson57,proorganizing,"[u'proorganizing', u'Broncos']",our pleasure Ma'am 
dekodawatson57,,"[u'KitKatzMK', u'BGCMetroDenver', u'dekodawatson57']",RT Kids from receive their bikes with the help of at the Broncos Holiday Party 
dekodawatson57,,[u'Broncos'],Merry Christmas from the and 
dekodawatson57,,[],Missing my Baby Bubba 
dekodawatson57,,[],War cry It's time to rally up 
dekodawatson57,,[],Always a good practice when I get to meet some Make-A-Wish kids 
dekodawatson57,,[u'DatDudeNameDora'],So proud of my young bull being activated to the active roster 
dekodawatson57,,[],Good morning It's go time 
dekodawatson57,,[u'SouthAikenBball'],Say no more it's y'all time to shine I'm watching y'all every move now 
dekodawatson57,,[u'TBredFootball'],Words can not describe how proud I am of Coaches players and support from the fans made it an awesome year 
dekodawatson57,,[],Awesome honor 
dekodawatson57,,[u'TBredFootball'],Sending positive vibes to Y'all boys do work tonight 
dekodawatson57,,[u'dekodawatson57'],RT Bid on these Game-Worn Game-Winning Custom &amp; support Koda's Kids Foundation HERE https 
dekodawatson57,,"[u'Broncos', u'dekodawatson57']",RT When laces up today he'll be thinking about Aiken South Carolina 
dekodawatson57,,[],Special shout out to for helping me rep my foundation this week Time to get the W against jville 
dekodawatson57,,[],So proud of my high school 
dekodawatson57,,[],I never judge a man by what they do But how they bounce back from it 
dekodawatson57,,[],Its go time 
dekodawatson57,,[],HOW BOUT THOSE NOLES 
dekodawatson57,,[],Prepping for tomorrow night A little cold tub rehab 
dekodawatson57,,[],It's going down tonight at the Doak 
dekodawatson57,,"[u'Broncos', u'b_fowler13', u'dekodawatson57', u'denverrescue']",RT and helping put a 
dekodawatson57,,[],Rain sleet snow nor hail can stop me from getting this community work in lol 
dekodawatson57,,[],Gotta love community service 
dekodawatson57,,[],Cousins at their best I love my boys very much 
dekodawatson57,,[u'TBredFootball'],Great win for the playoff game over Blue Ridge Was so tired running the flag though lol 
dekodawatson57,,[u'TBredFootball'],Y'all better come out and support the tonight at 730 against Blue Ridge or else 
dekodawatson57,,[],Strip fishing today It was slow but I came out on top lol Bye week been so clutch 
dekodawatson57,golfinganchor,[],I have not I will though 
dekodawatson57,,[],I'm taking my pic down cause of you 
dekodawatson57,derek_torrez03,[u'derek_torrez03'],getting a rifle is a great start lol 
dekodawatson57,yaiyson,[],who you telling bruh 
dekodawatson57,C_Ne7son,[u'C_Ne7son'],you a fool 
dekodawatson57,MetalMushin,[u'MetalMushin'],they prob are but it's ok I won't lose sleep worrying about that lol 
dekodawatson57,PackALunch,[u'PackALunch'],strippers tom morning 
dekodawatson57,ErickTrickel,[u'ErickTrickel'],lol ok just make sure 
dekodawatson57,kevindrako2,[u'kevindrako2'],I guess lol But when you did it so much as a kid it gets old lol 
dekodawatson57,yaiyson,[],back home in sc my guy 
dekodawatson57,catchynameguy,[u'catchynameguy'],preciate it so much 
dekodawatson57,derek_torrez03,[u'derek_torrez03'],well make it happen my guy It's very fun and humbling at times 
dekodawatson57,ErickTrickel,[u'ErickTrickel'],don't invite me and then when I'm ready you go ghost lol 
dekodawatson57,,[],Fishing tomorrow morning Then hunting Then fishing And then hunting again Loving my bye week 
dekodawatson57,,[],I know I'm home when the Price is Right and the Stories are on mid day lol 
dekodawatson57,,[],We off to see grandma and grandpa 
dekodawatson57,,[],People don't even give you 30 mins in the air before they start passing gas 
dekodawatson57,,[],
dekodawatson57,,[],A little community service is a great way to start off my bye week 
dekodawatson57,,[u'liz_mannis'],RT Grateful to have spent the evening with such a diverse kind hard-working and giving group of families Really great young 
dekodawatson57,,"[u'HabitatDenver', u'Broncos']",RT Special night at players including Dekoda Watson and Taurean Nixon are decorating ornaments wit 
dekodawatson57,,[u'DeMarcusWare'],RT In honor of month &amp; this is for those who serve It's our rent for living https 
dekodawatson57,,[],Mad respect to all our veterans out there 
dekodawatson57,,[],It was a great honor to be able to visit Special shout out to Captain Blacke for her promotion 
dekodawatson57,,[u'Broncos'],RT is the least we can do 
dekodawatson57,,[u'philmilani'],RT Ready for lift off 
dekodawatson57,,[],
dekodawatson57,Zapmom,[u'Zapmom'],lol no Not my position at all 
dekodawatson57,,[u'BroncosOffField'],Much love 
dekodawatson57,,[],Truly honored to be voted as captain by my teammates Words can not describe the gratitude I have towards them and the organization 
dekodawatson57,,"[u'BroncosOffField', u'two_dice', u'b_fowler13', u'dekodawatson57', u'DatDudeNameDora']",RT AJ Derby and are taking on challengers at X 
dekodawatson57,,"[u'Broncos', u'dekodawatson57']",RT Donating his time just wasn't enough for at today's 
dekodawatson57,,"[u'StingRay56', u'millerlite40', u'DeMarcusWare']",Great night with the squad 
dekodawatson57,,[],My son looks ready to take over the streets tonight No time to smile when it comes to serving the community GO GET EM CHASE 
dekodawatson57,,[],This is one of my favorite vine after all these years 
dekodawatson57,,[u'tonycarter904'],RT In the trash 
dekodawatson57,,[],
dekodawatson57,,[],Wht REALLY pisses me off is when you have a wreck on the opposite side of the interstate n traffic comes to a complete stop due to nosey ppl 
dekodawatson57,,[u'two_dice'],Oh what up I see you trying to do a little razzle dazzle in the community 
dekodawatson57,,[],I really want to thank everybody for their prayers and wishes But just so you know I am not concussed and doing just fine 
dekodawatson57,,[],Not many people can say they look forward to working late on a Monday night BUT IM ONE OF FEW AND READY TO CLOCK IN 
dekodawatson57,,[u'SouthAiken'],RT Congratulations to Coach McKie and Coach Stringfield and the South Aiken volleyball team on being Region IV AAAA Co-Champs 
dekodawatson57,TBredFootball,[u'TBredFootball'],so proud of those boys and the organization Y'all keep making Aiken proud GO T-BREDs 
dekodawatson57,,[u'TBredFootball'],RT South Aiken is officially Region 4AAAA champs after beating Airport tonight 70-21 First region championship since 1991 
dekodawatson57,,"[u'Altitude950', u'dekodawatson57', u'VicLombardi', u'redwardsradio']",RT GUEST Broncos LB joins and NOW AM 950 or 
dekodawatson57,Jessizah,[u'Jessizah'],I def watched it Why the freak would they go back?? 
dekodawatson57,,[],My problem in this day and age when it comes to parenting is when parents wants to be friends to their children instead of a mom of dad 
dekodawatson57,PeytonMForehead,[u'PeytonMForehead'],means a lot Thanks 
dekodawatson57,NightmanSam,[u'NightmanSam'],preciate it my guy 
dekodawatson57,,[],Reflecting over my career I've been truly blessed 217th pick 7th round with my 7th year in the league is something special 
dekodawatson57,,[u'TBredFootball'],RT T-Breds win 30-20 over North Augusta First win over the Jackets since 2006 6-1 overall and 2-0 in region play 
dekodawatson57,,[],It's go time today And dance moves prepared and ready for this W we bout to take 
dekodawatson57,ZacStevensBSN,[u'Zactionpacked'],much love my guy 
dekodawatson57,Zapmom,[u'Zapmom'],pleasure meeting you too ma'am 
dekodawatson57,,"[u'SteeleNole', u'FSUHoops']",RT So much awesomeness Those retro jerseys that Afro that suit season opens up with the htt 
dekodawatson57,,[],Much love my guy 
dekodawatson57,,[],Great time fly fishing yesterday But it's time to get back to work and focus on these birds 
dekodawatson57,,[u'robincarlin'],RT Took LB Dekoda Watson fly fishing today Look for the video soon on 
dekodawatson57,Candice10128,[u'Candice10128'],was great to be back Great memories on that field 
dekodawatson57,,[],To be able to ball out against an organization where you started is truly a blessing Im willing to bet Aqib Talib would agree with me 
dekodawatson57,,"[u'Broncos', u'NFL']",RT The is fast paced and the weeks come quick It's always good to stop for a 
dekodawatson57,,[],Nobody wants to talk to me when I call But I bet once I start taking my nap everybody and their moms all going to call back at one time 
dekodawatson57,,"[u'NickiJhabvala', u'dekodawatson57']",RT Broncos' &amp; Kalif Raymond &amp; Aurora Police Chief Nick Metz spoke to Rangeview High's fball team today htt 
dekodawatson57,,"[u'BroncosOffField', u'RHSExcellence', u'dekodawatson57']",RT received a visit from and Kalif Raymond for HS Game of the Week 
dekodawatson57,NFLFoundation,"[u'NFLFoundation', u'Broncos', u'BroncosOffField']",thank you for what y'all do 
dekodawatson57,,[u'BroncosOffField'],We have to be willing to take time out to raise our younger generation up THE RIGHT WAY 
dekodawatson57,,"[u'KA_Carlton', u'dekodawatson57', u'FSUAlumni']",RT So nice to see 's little Seminole in my email this morning 
dekodawatson57,MOOCHIE048,"[u'MOOCHIE048', u'StingRay56', u'C_Ne7son']",1-800 YOU BETTER ACCEPT MY REQUEST 
dekodawatson57,PeytonMForehead,[u'PeytonMForehead'],honored Thanks 
dekodawatson57,kangarew113,[u'kangarew113'],all things must come to an end sooner or later 
dekodawatson57,rapture4sure,[u'rapture4sure'],
dekodawatson57,ilovetalib,[],you already know 
dekodawatson57,PeytonMForehead,[u'PeytonMForehead'],much love 
dekodawatson57,kevindrako2,[u'kevindrako2'],straight up 
dekodawatson57,SamPhap,[u'SamPhap'],couldn't have said it better 
dekodawatson57,,[],They say Cincy haven't been beaten at home in the month of September for 5 years Hmmm 
dekodawatson57,,[],I hope is as as I am ITS GOING DOWN 
dekodawatson57,,[u'DavisJessM'],RT Heyyyyyyyy 
dekodawatson57,fsuzeigler,[u'fsuzeigler'],miss you too Still my favorite teacher of all time 
dekodawatson57,,[u'TonyDungy'],RT Justin and Jason had a big thrill today They got to meet FSU star Dalvin Cook We're all going to the FSU-USF game tomorrow 
dekodawatson57,fsuzeigler,[u'fsuzeigler'],I'm back on twitter sir Hope all is well 
dekodawatson57,,[],He love his video games and his Broncos 
dekodawatson57,NativeBr0nc069,[u'NativeBr0nc069'],thank you so much 
dekodawatson57,NativeBr0nc069,[u'NativeBr0nc069'],I'm working on it actually Heard many good things about it 
dekodawatson57,golden_rus,[u'golden_rus'],I definitely agree But they keep making you come back with how an episode ends lol 
dekodawatson57,Jessizah,[u'Jessizah'],yeah I'm trying to figure out what the freak going on It's very suspenseful 
dekodawatson57,,[],So anybody watch I love that show 
dekodawatson57,,[],You ever just be driving and think how blessed you are to be alive? I'm so thankful for everything Good and the bad 
dekodawatson57,NightmanSam,[u'NightmanSam'],man looks like you got me beat 
dekodawatson57,bigbroncosfan,[u'bigbroncosfan'],the pleasure is all mines 
dekodawatson57,,"[u'bigbroncosfan', u'dekodawatson57']",RT Thank you for a great time on Sunday Nice to say hello 
dekodawatson57,,"[u'BroncosOffField', u'Broncos']",RT Might be time for a bigger photo wall at the training facility 
dekodawatson57,notraidergirl,"[u'notraidergirl', u'ABroncoNole']",A lot to a little lol 
dekodawatson57,,"[u'Wraith_7', u'dekodawatson57']",RT crush the Colts Go Broncos 
dekodawatson57,ABroncoNole,[u'ABroncoNole'],I have to I still have a nasty taste in my mouth 
dekodawatson57,,[],How great it is to wake up on Sunday knowing I'm a Bronco Truly blessed Time to get this W 
dekodawatson57,CoachCHarvey,[u'CoachCHarvey'],straight up@ 
dekodawatson57,CoachCHarvey,[u'CoachCHarvey'],colts this week at 230 
dekodawatson57,CoachCHarvey,[u'CoachCHarvey'],my apologize coach You know I work hard on them and don't get results Just sensitive that's all 
dekodawatson57,CoachCHarvey,[u'CoachCHarvey'],keep talking bout them I'm gone kick you straight in the nuts 
dekodawatson57,CoachCHarvey,[u'CoachCHarvey'],you know my legs will never change But they are strong and more explosive than you can ever imagine 
dekodawatson57,MOOCHIE048,[u'MOOCHIE048'],punks jump up to get beat down 
dekodawatson57,303G14,[u'303G14'],just a few I do more comic action figures and stuff like that 
dekodawatson57,RGSchroder,[u'RGSchroder'],oh it's a must my guy I do too 
dekodawatson57,MOOCHIE048,[u'MOOCHIE048'],please please PLEASE Stay off my timeline You know I don't like you and have to keep it PG for the kids So kick rocks 
dekodawatson57,thepick6com,[],best feeling in the world 
dekodawatson57,thepick6com,[],yeah the first 3 seasons where so dope 
dekodawatson57,lesadkins,[u'lesadkins'],never got into magic Wish I did though 
dekodawatson57,thepick6com,[],man to many to choose from Gumball spongebob naruto Tokyo Goul one punch man adventure time List goes on 
dekodawatson57,BroncosDefender,[u'BroncosDefender'],absolutely 
dekodawatson57,,[],I'm the biggest geek I love cartoons comics and anime Pokmon cards from 6th grade Why do ppl have a prob with this lol? Oh well 
dekodawatson57,,[],It's time to lock in and have a great week 
dekodawatson57,,"[u'BroncosOffField', u'Broncos', u'DatDudeNameDora', u'dekodawatson57']",RT Kalif Raymond and are getting their on today https/ 
dekodawatson57,itsthebaldgirl,"[u'itsthebaldgirl', u'MGarcia_76', u'univmiami', u'usnews']",that information seems mighty suspect lol But naw congrats to y'all 
dekodawatson57,,"[u'BroncosOffField', u'Lorenzo_Doss', u'VGreen85', u'dekodawatson57']",RT &amp; are volunteering at the 3rd annual Moms Safety Clinic tonight h 
dekodawatson57,,[u'DrinkBODYARMOR'],Sports drinks have evolved from what they used to be This is 
dekodawatson57,,[],Great week FSU wins Bronco wins and most of all I spent great time with my BABY BUBBA I love 
dekodawatson57,,[],In all my 7 years in the league I haven't seen a hArder hitting game like the one I witnessed last night Both teams laid the wood 
dekodawatson57,,[],The way I'm running off the field after that missed kick you'd think that was my first super 
dekodawatson57,,"[u'LindaShapley', u'denverpost', u'Presto89']",RT of front with win photo More 
dekodawatson57,,[],Ugh can we just play already? 
dekodawatson57,,[u'DeMarcusWare'],Y mad though?Guess that's what happens when you hate against THE FLORIDA STATE UNIVERSITY 
dekodawatson57,,[u'DeMarcusWare'],LETS GO NOLES Oh what up 
dekodawatson57,,[],It's going down tonight Hope them Ole Miss boys got their big boy pads on 
dekodawatson57,,[],How great it is to be a Bronco Week one starts today Who's excited? That'll be me 
dekodawatson57,robincarlin,[u'robincarlin'],
dekodawatson57,,[],THE Florida State is playing on Monday I cannot wait My fellow lets stand strong 
dekodawatson57,DavisJessM,"[u'DavisJessM', u'Angel_Gray1']",never would have thought I would have to be a grown up lol 
dekodawatson57,,[],I swear I just can't walk into bed bath and beyond and walk out I buy stuff I know I don't need I love this store 
dekodawatson57,Spyboyjynx,[u'Spyboyjynx'],definitely I respect both 
dekodawatson57,Spyboyjynx,[u'Spyboyjynx'],yeah man Big comic book fan Marvel fan more than anything though 
dekodawatson57,,[],Think I want to be the Red Hood for Halloween 
dekodawatson57,spider970,[u'spider970'],thanks my guy 
dekodawatson57,,[],Not excited about how the preseason ended BUT It's the preseason non the less It's time to get focused on the Panthers 
dekodawatson57,Zapmom,[u'Zapmom'],thanks 
dekodawatson57,grantshudun,[],I don't now Just have my old collection still I play the Pokemon game on my phone though 
dekodawatson57,,[],ALMOST SHOW TIME PEOPLE Get ready to enjoy the show 
dekodawatson57,,[],
dekodawatson57,,[],ITS GAME DAY 
dekodawatson57,AJaClay,[u'AJaClay'],ugh I'm so tired 
dekodawatson57,McCourtyTwins,"[u'McCourtyTwins', u'TiUnderwood', u'LG_Blount', u'McCourtyTwins']",the I rebuke that in the name of Jesus Good day to you with that negativity 
dekodawatson57,lrffootball,"[u'lrffootball', u'JUSTICE1708']",have faith And of course 
dekodawatson57,JUSTICE1708,[u'JUSTICE1708'],not playing this game my guy Waiting for the panthers But best believe the young boys will show out tonight Proud of them 
dekodawatson57,,[],Thinking about my family and friends down in Tampa Pray that the tropical storm does little to no damage 
dekodawatson57,TheStarsBarber,[u'TheStarsBarber'],taking advantage of small windows Trying to bring some weight to my Twitter page 
dekodawatson57,MatthewTodd04,[u'MatthewTodd04'],i believe the organizations plays a significant role of how the player is created wether it's ACC or SEC Just my opinion 
dekodawatson57,LG_Blount,"[u'LG_Blount', u'TiUnderwood']",y'all boys laughing a little too hard right now Oh and I'm letting y'all know my hairline coming back 
dekodawatson57,mrparkerben,[u'mrparkerben'],prob my favorite answer 
dekodawatson57,,"[u'Debmac0718', u'dekodawatson57']",RT Always keep jacket in car and ice scraper in trunk next to sunscreen 
dekodawatson57,mikemullen7,[u'mikemullen7'],I need to get an umbrella and I think I'll be ready 
dekodawatson57,dailydenbroncos,[u'dailydenbroncos'],I'm ordering winter clothes now Lol I'm trying to prepare 
dekodawatson57,,[],I fell asleep awesome locals Read all your replies and y'all seriously had me laughing about what I should do when it came to the weather 
dekodawatson57,LG_Blount,"[u'LG_Blount', u'TiUnderwood']",y'all boys see me back on Twitter struggling Lmbo 
dekodawatson57,,[],Any locals care to explain the weather to me? Not complaining just don't know what to wear some days lol 
AJ_Derby,,[u'III_Flowers'],Brady MVP Closely followed by 
AJ_Derby,,[],Best game ever 
AJ_Derby,Tswan64,"[u'Tswan64', u'garthbrooks']",so jealous 
AJ_Derby,,[u'Broncos'],RT OFFICIAL Vance Joseph adds another coaching veteran to his staff 
AJ_Derby,,[],Happy Birthday to my beautiful wife Couldn't make it through this ride without you 
AJ_Derby,,"[u'caseykreiter', u'CoachRaih5']",RT Great story about Great guy and someone I looked up to when pursuing the NFL through the ups and downs https 
AJ_Derby,,[],
AJ_Derby,,[],Come on ref It's over 1 second has to come off by rule 
AJ_Derby,,[],Happy Thanksgiving so much to be thankful for Hope everybody has a great holiday 
AJ_Derby,,[],How we feel heading into the bye week#slaphands 
AJ_Derby,,[u'kirksey'],RT All glory to God I'm nothing without him 
AJ_Derby,,[],Thank you to all the veterans who have sacrificed for this great country 
AJ_Derby,,[u'caseykreiter'],RT Thank you to veterans past and present that have sacrificed to make this country the best country on earth 
AJ_Derby,,[u'PickSixPreviews'],RT Things are getting physical in Arkansas 
AJ_Derby,,[],Cubs came to play tonight Watching history 
AJ_Derby,,[],Very thankful for my time spent in New England Now it's time to put on the orange and navy Go 
AJ_Derby,,[],How about them hogs WPS 
AJ_Derby,,[u'GilletteStadium'],RT Thinking pink 
AJ_Derby,,[],Off days got Tuck feeling like 
AJ_Derby,,[u'asben16'],Good luck tonight finally get to watch you live I'll be the one yelling from the green monster 
AJ_Derby,,[u'ArkRazorbacks'],RT Good morning fans Be LOUDER BEAT Bama 
AJ_Derby,,"[u'RazorbackFB', u'BretBielema']",Big thanks to and for the Hog gear Will be wearing it up here in Foxboro 
AJ_Derby,Mike_Will89,[u'Mike_Will89'],appreciate it boss 
MOOCHIE048,,[],New hairstyle I love it 
MOOCHIE048,,[u'JimmysSeafood'],RT You demanded it we listened Our world-famous crabcakes have been added to the menu Visit 
MOOCHIE048,HumbleMan_Ray,[u'HumbleMan_Ray'],t top next tho 
MOOCHIE048,HumbleMan_Ray,[u'HumbleMan_Ray'],that joint was good and he nice Him vs chess was good to 
MOOCHIE048,,[u'HitmanHolla'],Jus watched 1st rings and yo so mean wit it I'm mad he took a hiatus 
MOOCHIE048,BigSean,[u'BigSean'],was on to something with that chemistry means way more than anatomy line 
MOOCHIE048,J_Oats79,[u'J_Oats79'],yessir 
MOOCHIE048,,[],Feel like the end of stepbrothers It's the fu**ing Catalina wine mixer It's Tom fu**ing Brady 
MOOCHIE048,,[],Well dam 
MOOCHIE048,bogey91656,[u'bogey91656'],hard to go against Brady 
MOOCHIE048,,[],Morgan got a lot of HOFers 
MOOCHIE048,,[],Last minute poll Don't care who win but think Atlanta will 
MOOCHIE048,,"[u'dallasmavs', u'WessyWes23']",RT Get your ready Mavs wing will compete in the 2017 All-Star Three-Point Contest on 2/18 
MOOCHIE048,,[u'CSUFootball'],RT Thanks to &amp; for being part of Signing Day Live We hope you enjoyed your 
MOOCHIE048,,[u'NickiJhabvala'],RT This is awesome 
MOOCHIE048,,[],Please take some time and check out this 
MOOCHIE048,,"[u'PaulKirk_CSU', u'Broncos', u'MOOCHIE048']",RT Great to have LB Super Bowl 50 champ back on campus 
MOOCHIE048,,"[u'PaulKirk_CSU', u'CoachBobo_CSU']",RT Between signing a stellar class &amp; being on Signing Day Live caught up with http 
MOOCHIE048,,[u'CoachBobo_CSU'],RT Thank you &amp; We appreciate you being back on campus today to help introduce 
MOOCHIE048,BamBam_Blake23,[u'BamBam_Blake23'],you don't have a state I let you stay there 
MOOCHIE048,,[u'CoachBobo_CSU'],RT We will have a few helping us announce members of on Looking forward to seeing 
MOOCHIE048,,[u'KCamp427'],Feeling like I make plays in every state 
MOOCHIE048,PhillyWill11,[u'PhillyWill11'],noooo I'm a true fan to the mavs I respect his game but don't really mess wit him like that 
MOOCHIE048,pstephen52,[u'pstephen52'],I forgive him for going to Duke haha 
MOOCHIE048,kingdomweights,[u'wilsonchandler'],haha I'll get a nuggets jersey too Gotta get a Barton tho 
MOOCHIE048,,[u'sdotcurry'],About to cop me a jersey don't know what color to get tho 
MOOCHIE048,,[u'dallasmavs'],RT Seth's success shouldn't shock you All he needed was the opportunity to showcase his own brand of Curry MORE 
MOOCHIE048,ebrad56,[u'ebrad56'],didn't try them 
MOOCHIE048,ebrad56,[u'ebrad56'],one of my kids love their pizza sticks 
MOOCHIE048,ebrad56,[u'ebrad56'],haha I ain't have one in idk how long 
MOOCHIE048,jay_owe716,[u'jay_owe716'],haha I can move my talents too but all my bros on the 4 
MOOCHIE048,jay_owe716,[u'jay_owe716'],ps4 I employ you You can't give me the work I gave you 
MOOCHIE048,,[],Thinking about how tortinoes pizza oodles and noodles and polish sausages use to be the base of my diet I came a long way haha 
MOOCHIE048,papaoso88,[u'papaoso88'],we always get rid of our young talent 
MOOCHIE048,,[],Disappointing 
MOOCHIE048,,[u'doublej_sports'],RT Visit 
MOOCHIE048,,"[u'HuskerlandBob', u'MOOCHIE048']",RT Remember the night you couldn't block Boys Town's It's OK he's a Super Bowl champion for goodness sakes 
MOOCHIE048,,[],More to gain more at stake 
MOOCHIE048,,[u'ShaneLarkin_3'],RT I dont tweet a lot But Isaiah Thomas and Greak Freak both better be in All Star game IT should start Lol if not it 
MOOCHIE048,,[],Then we talked about being home alone he said I don't want to be by myself But when I get older I will and I can watch Aaliyah(baby sister) 
