screen_name,in_reply_to_screen_name,mentions,full_text
rockorocky,,"[u'fanlyfeapp', u'AtlantaFalcons', u'rockorocky', u'NFL']",RT cornerback celebrates an interception during the Carolina Panthers at Atlanta Falcons Foo 
rockorocky,,[],2016 NL Wild Card Game 
rockorocky,,"[u'NFLNow', u'Ike_SwagginU']",RT Another week of is in the books Best DB of WK 4? is 
rockorocky,,"[u'FalconsCR', u'DesmondTrufant', u'rockorocky', u'unitedwayatl']",RT The DB station just doesn't get any better than this 
rockorocky,,"[u'AtlantaFalcons', u'rockorocky']",RT That will do it gets another one 
rockorocky,,"[u'AtlantaFalcons', u'rockorocky']",RT Pick six for 
rockorocky,,[],Great Team Win Today#RiseUp 
rockorocky,,[],Already Lil cuzzoNeva forget where u come from 
rockorocky,,[],Just watch how God work 
rockorocky,,[u'Munchkin_Inc'],Thanks to those guys for their donation to help me on my giveaway this week#Blessing 
rockorocky,,[],
rockorocky,,[],Great Team win tonight#RiseUp 
rockorocky,,"[u'Floater_22', u'rockorocky']",RT Bro About 2 Cut Up 2nite I Feel it 
rockorocky,,[],Greatness is in you u r hereYou have been blessed by the creator to be on this earthLEAVE YOUR MARK 
rockorocky,,[u'AtlantaFalcons'],RT When you go to turn on your but you realize we don't play until tomorrow night 
rockorocky,,[],This LSU game is wild rite na 
rockorocky,,[],Watching the college play 
rockorocky,,[u'Rodney_Harrison'],The Football Life was real goodDefinitely was one of the games best safeties hands down#HOF get him in there 
rockorocky,,[u'AtlantaFalcons'],RT We'll be wearing our red jerseys on 
rockorocky,,"[u'Floater_22', u'rockorocky']",RT I Feel A Pick 6 From Lil Bro 
rockorocky,Floater_22,[u'Floater_22'],
rockorocky,,[],
rockorocky,,[],When u don't kno just 
rockorocky,,[],Great win today 
rockorocky,,[],Nephew ballin 
rockorocky,,"[u'robertmville', u'Floater_22', u'favor_Island', u'cdoubleU_5']",It ain't change been that way sense day 1@robertmville 
rockorocky,,[u'Realrclark25'],RT So because he's a back up he isn't qualified to speak on social injustice? I'm confused Is there a depth chart for acti 
rockorocky,CoachRonRoberts,[u'CoachRonRoberts'],
rockorocky,Realrclark25,[u'Realrclark25'],Straight up 
rockorocky,,[u'Realrclark25'],Big bro kno the real#YearsOfExperience 
rockorocky,,[],Let'em keep hating clowns 
rockorocky,,[u'DesmondTrufant'],Happy G-Day to my dawg@DesmondTrufant 
rockorocky,,[u'YOBOYRoUnd'],Just got word my cousin got his first Pick 6 last night Keep pushing for Greatness 
rockorocky,,[],Serena is serving the crap out the ball right now 
rockorocky,,[],6'11 tennis player 
rockorocky,ericweems,[u'ericweems'],SELU all day#LionUp 
rockorocky,,"[u'FalconsATLCW', u'AtlantaFalcons', u'DjShockley3', u'RashanAli', u'rockorocky']",RT After shift back into gear w/ &amp; tonight at 11 http 
rockorocky,,[],
rockorocky,,"[u'Munchkin_Inc', u'rockorocky']",RT Were partnering with to support families affected by the Louisiana flooding RT to spread the word 
rockorocky,,[u'robertmville'],RT Just because I speak does not mean I will be heard but if you continue to to watch and CRITICISM me I will be seen 
Ricardo37Allen,,"[u'RKRelentless', u'BachelorABC']",RT Just applied for 
Ricardo37Allen,jhavron,"[u'jhavron', u'500LEVEL']",for sure there are tanks on the website 
Ricardo37Allen,,[u'500LEVEL'],Check out 
Ricardo37Allen,,[],They tried to bury us Not realizing that we are seeds 
Ricardo37Allen,,[u'DavidoffATL'],after dinner at 
Ricardo37Allen,LeBilboquetAtl,[u'LeBilboquetAtl'],thank you for a bomb meal before heading out to Houston 
Ricardo37Allen,finance_rich,[u'finance_rich'],thanks bro Got to keep it up 
Ricardo37Allen,,[],Great Team Win 
Ricardo37Allen,,"[u'PROcast', u'AtlantaFalcons', u'Ricardo37Allen']",RT Go on the bus with safety before 
Ricardo37Allen,,[],Nothing comes to a sleeper but a dream 
Ricardo37Allen,,[],Game Day Let's go do what we do The Georgia Dome 
Ricardo37Allen,,[],Be Humble but let A MF know Denver Broncos Mile High Stadium 
Ricardo37Allen,,[u'AdamSchefter'],RT Vic Beasley has 4 sacks against Broncos today Last player with at least 4 sacks in a game? Khalil Mack in Week 14 last y 
Ricardo37Allen,,[u'ericweems'],RT F*ck Yeahhhhhh 
Ricardo37Allen,,[u'FreakMagic2'],RT Great Team Win Once Again Keep'em rollin 
Ricardo37Allen,Koach_O,[u'Koach_O'],thanks bro 
Ricardo37Allen,,[u'SlopingGiraffe'],RT RICO WITH THE PICK 
Ricardo37Allen,,[],Another one in the books Great team Win 
Ricardo37Allen,,[u'AtlantaFalcons'],RT Rookie QB Paxton Lynch got picked off by safety Ricardo Allen his first of the 2016 season WATCH 
Ricardo37Allen,,"[u'CoolKid_Q', u'Ricardo37Allen']",RT Let's go Rico I told you fam 
Ricardo37Allen,,[],Do it with passion or not at all GAMEDAY Denver Broncos Mile High Stadium 
Ricardo37Allen,,[],RiseUp Great Team Win 
Ricardo37Allen,,[],Great team Win 
Ricardo37Allen,,[],
MattBosher5,,[u'AtlantaFalcons'],Thank you so much to my family friends and to all of the unbelievable fans 
MattBosher5,,[u'AtlantaFalcons'],2 days until the takes the field Can't wait NRG 
MattBosher5,vicbermudez,"[u'vicbermudez', u'CanesFootball']",all about baby 
MattBosher5,,"[u'AtlantaFalcons', u'MattBosher5', u'aujharris']",RT Special teams checking in 
MattBosher5,,[],en route to Houston baby Let's roll 
MattBosher5,AdamBell673,[u'AdamBell673'],Hey of course I remember you Hope all is well out there in Texas 
MattBosher5,,[],Super Bowl bound baby What a win and what an amazing let's finish this thing off 
MattBosher5,jabrams07,[u'jabrams07'],wow that is one hell of a stat and one to be proud of Hopefully we can meet some time for sure 
MattBosher5,jabrams07,[u'jabrams07'],So nice hearing from you Ross is such a great guy &amp; Im glad he found great friends in you Wish your son the best Love the hat 
MattBosher5,,"[u'AtlantaFalcons', u'MattBosher5']",RT What part of a football game reminds you of the movie 'Anchorman'? P has the answer Full Mic'd Up ht 
MattBosher5,,[u'AtlantaFalcons'],So happy my little man got to come see his dad and the put on a 
MattBosher5,Matt_Bryant3,"[u'Matt_Bryant3', u'CafeBustelo']",a little cafecito goes a long way Giving away the secret of is the only way to make it authentic 
MattBosher5,,[],Merry Christmas from the matching PJ wearing Bosher's And yes mom is wearing hers too 
MattBosher5,,"[u'AtlantaFalcons', u'RAIDERS']",RT We are in the Playoffs The NFL has confirmed with the win we've clinched the tiebreaker over the Lions h 
MattBosher5,,[],Huge win today for the I was so pumped I was break dancing in the end zone So 
MattBosher5,therealheatherk,[u'therealheatherk'],I'm glad you got to meet my better half and super happy she was able to able Hope you enjoyed the game 
MattBosher5,,[u'AtlantaFalcons'],RT We're right back to the division man You don't want to miss DQ's Victory Speech after our big win over the 49er 
MattBosher5,,[u'aujharris'],RT It's a brothership 
MattBosher5,,[],Thanks mom aka brittanymbosher for taking a sweet pic of the boys at the 
MattBosher5,,[u'SergioRamos'],RT y nada ms Hasta el final Until the final whistle 
MattBosher5,,[],Thanks to the Trojans for letting us pretend to be in college again University of Southern 
MattBosher5,WrestleJupiter,"[u'WrestleJupiter', u'JordanWebber96', u'LeeTrundle10']",that was pretty nifty 
MattBosher5,Nacho_ATL,[u'Nacho_ATL'],yes sir all good 
MattBosher5,,[],EL CLSICO LETS GOOOO 
MattBosher5,,"[u'FUTP60', u'BarryChurch42']",I'm a proud member of Team &amp; love seeing representing the program for 
MattBosher5,,[],Extremely honored to represent CPT Matthew Freeman on my helmet today He and his family gave 
MattBosher5,,"[u'FalconsCR', u'Matt_Bryant3', u'aujharris', u'MattBosher5']",RT Tonight and serve Thanksgiving meals to My Sister's House a women and children's she 
MattBosher5,,"[u'MelissaGBryant', u'AtlantaMissions', u'AtlantaFalcons', u'Matt_Bryant3', u'MattBosher5']",RT My Favs serving dinner tonight 
MattBosher5,,"[u'mattpeele', u'aujharris', u'MattBosher5', u'Matt_Bryant3', u'ATLmission']",RT great to see you guys as always 
MattBosher5,JakePifer,"[u'JakePifer', u'Matt_Bryant3', u'aujharris', u'JohnstonMurphy']",hahahahaha touch 
MattBosher5,Matt_Bryant3,"[u'Matt_Bryant3', u'aujharris', u'JohnstonMurphy']",looks like your best Blue Steel I got the black lung popcough cough 
MattBosher5,,"[u'rhooks2121', u'MattBosher5']",RT Not your average bag boy at Publix today Best of luck the rest of the season 
MattBosher5,FalconsKyle,[u'FalconsKyle'],well I feel a hotdog is most appropriate at half where as the sandwich is for sure a post game snack 
MattBosher5,rxw0702,"[u'rxw0702', u'Gatorade']",Thanks that was quite delicious and refreshing 
MattBosher5,,"[u'FalconsATLCW', u'FalconsCR', u'MattBosher5', u'GwinnettSchools']",RT ICMYI Another awesome event with and 
MattBosher5,,"[u'AtlantaFalcons', u'NorthsideHosp']",RT thanks for letting us prep dinner for the brave cancer survivors at this year's Dazzle and Dine 
MattBosher5,MGozikowski,[u'MGozikowski'],no it wasn't the tri power big dog but it was still a beauty Didn't end up taking her home though 
MattBosher5,Air_Falcon225,[u'Air_Falcon225'],Happy Birthday to you too 
MattBosher5,,[],Loved helping with 2day at Sweetwater Middle School Congrats on 
MattBosher5,,[u'aujharris'],RT 
MattBosher5,,[u'JimCantore'],RT Center of about 70 miles east of West Palm Beach FL per latest radar fix 
MattBosher5,,[],Thoughts &amp; prayers w/ all of our family and close friends back home Not our first big storm &amp; not our last but just please be safe Jupiter 
MattBosher5,CanesFootball,[u'CanesFootball'],wouldn't be anywhere else 
MattBosher5,writelikenate,[],hahaha thanks dude 
MattBosher5,,[],First miamihurricanes football game as a fan since '06 at the OB &amp; I got asked 
MattBosher5,marclaw69,"[u'marclaw69', u'proCanes']",It's all about the U 
MattBosher5,GTfangirl,[u'GTfangirl'],whoop whoop thank you 
MattBosher5,dougglanville,[u'dougglanville'],Much appreciated 
MattBosher5,donald_trumpf,"[u'donald_trumpf', u'jonhein']",and a baba booey to you sir 
MattBosher5,,"[u'wendyradio', u'MattBosher5']",RT 5 days until the home opener fans 05 
MattBosher5,,"[u'FalconsCR', u'AtlantaFalcons', u'Ford']",RT Congratulations to our and Coach of the Week Matt Dickmann from Harrison High School 
MattBosher5,,[],Kicking it old school for opening day of miamihurricanes football Let the era 
MattBosher5,,[],Never forget Mac's first game The first of many brittanymbosher The 
Matt_Bryant3,,[],In a time when words are hard to come by I want to say thank you to all the fans The support was much appreciated 
Matt_Bryant3,EllisTheAuthor,[u'EllisTheAuthor'],I'm not retiring this season 
Matt_Bryant3,Boozapalooza,[u'Boozapalooza'],nope 
Matt_Bryant3,,[],got to get out one weekend this year and I struck out It was fun to be out in the woods though with my son 
Matt_Bryant3,CHbanderson,[u'CHbanderson'],you turning into a feeder school for us over here? 
Matt_Bryant3,,[],Barista Bosher making some cuban coffee In this biz they say the more you can do 
Matt_Bryant3,TheFalcoholic,[u'TheFalcoholic'],this is where I type a bunch of stuff pertaining 2 that statement but then erase it because it's only 1 day after Christmas 
Matt_Bryant3,yukjellybeans,[u'yukjellybeans'],Santa is one awesome dude 
Matt_Bryant3,,[],I know that look 
Matt_Bryant3,bubbawatson,"[u'bubbawatson', u'DBrooks55']",I'm right there in Orange Beach Surely you can find a spot for me Just kick that idea around 
Matt_Bryant3,,"[u'FalconsCR', u'Matt_Bryant3', u'aujharris', u'MattBosher5']",RT Tonight and serve Thanksgiving meals to My Sister's House a women and children's she 
Matt_Bryant3,irenemarie_,[u'irenemarie_'],
Matt_Bryant3,,[u'GA_JSTARS'],Truly honored to receive this flag flown during a combat mission during Operation Inherent Resolve thank you SMSgt Gary Loffert 
Matt_Bryant3,,[],Ready to head to Philly for the W 
Matt_Bryant3,,"[u'FalconsCR', u'Matt_Bryant3', u'TAPSorg', u'GeorgiaAquarium']",RT treated families to dinner &amp; a behind the scenes tour of tonight during 
Matt_Bryant3,,"[u'WorldofCocaCola', u'teams4taps', u'TAPSorg']",Thanks for the tour Lot of fun with the families 
Matt_Bryant3,,[],Good thing my hair is already gone 
Matt_Bryant3,,"[u'AtlantaFalcons', u'NorthsideHosp']",RT thanks for letting us prep dinner for the brave cancer survivors at this year's Dazzle and Dine 
Matt_Bryant3,,[],Not the result we wanted Some obvious things I can't say But what I can say is I am proud of this team 
Matt_Bryant3,TailgateTeam,[u'TailgateTeam'],game winner Hidden trivia mark on wristbands was to remind my son Tre I was thinking of him and to always do his best 
Matt_Bryant3,,[],Had a great time at CHOA A band of brothers &amp; warriors mingling with other warriors on a whole different level 
Matt_Bryant3,tammieanderson,[u'tammieanderson'],I had fun Hope he had a good day 
Matt_Bryant3,ashc2e9,[u'ashc2e9'],I like the faithful part 
Matt_Bryant3,GlobalScout,[u'GlobalScout'],hypervenom phatal II dog fg Painted solid white over the colors is why you may not recognize the model 
Matt_Bryant3,BlueWahoosBBall,"[u'BlueWahoosBBall', u'GoArgos', u'UWFFootball']",now you got to put down the paint 
Matt_Bryant3,CharleyBelcher,"[u'CharleyBelcher', u'Anthony_Becht', u'TampaBCBaseball']",comedy hour 
PatDiMarco42,,[],Loved every second of every game battling with these guys this season Love you boys 
PatDiMarco42,GamecockMBB,[u'GamecockMBB'],in a thriller at Colonial Life right now 
PatDiMarco42,MarcusLattimore,"[u'MarcusLattimore', u'JacobTamme']",2 of my favorite people Blessed to know both of y'all 
PatDiMarco42,,[],Thankful for this Brotherhood and you amazing fans Grateful for the experience and I know we will be back 
PatDiMarco42,,[],Our Team Our City Our Brotherhood One Goal 
PatDiMarco42,,[],RBs ready to show out in Houston 
PatDiMarco42,,[u'AtlantaFalcons'],I mean how could Tommy Pickles not be an fan 
PatDiMarco42,DjTialavea_86,"[u'DjTialavea_86', u'NickyWilz13', u'ericweems', u'mattryan', u'AldrickRobinson', u'aujharris']",Hahaha Do you hear this guy??? 
PatDiMarco42,,"[u'AtlantaFalcons', u'PatDiMarco42']",RT We're going to Houston was mic'd up for the NFC Championship Full Video 
PatDiMarco42,,[],Lifetime of memories 1 more to take a picture with 
PatDiMarco42,,[],This family was pretty excited yesterday Off to Houston to finish the mission 
PatDiMarco42,,[],NFC Champs and Houston Bound with my brothers The Georgia Dome 
PatDiMarco42,,[],God Bless the USA 
PatDiMarco42,,"[u'PatDiMarco42', u'AtlantaFalcons']",RT and are fighting for the NFC Championship title Cheer them on w/ this signed ball https 
PatDiMarco42,,[],One more game in the GA Dome baby Can't wait to play in front of y'all Sunday 
PatDiMarco42,,[],I had a feeling this year was going to be special Championship bound 
PatDiMarco42,,[u'JacobTamme'],RT I have 2 tickets for tmrw's game to give away to a veteran Must email amanda@swingsforsoldiersorg to enter Will let winn 
PatDiMarco42,tnic2336,[u'tnic2336'],Appreciate it T Nic 
PatDiMarco42,,[],This head official did sooo many curls right before this game started 
PatDiMarco42,BryceSherman,[u'BryceSherman'],Sherm what's good man? All good here just enjoying this ATL life 
PatDiMarco42,,[u'Tkunodos'],I you 
PatDiMarco42,,[u'jeannathomas'],Thanks for the great article 
PatDiMarco42,,[],Does anyone have snow yet in the Atlanta area? 
PatDiMarco42,,[],2016 was filled with joy and many blessings Looking forward to what 2017 has planned for us 
PatDiMarco42,,[],
PatDiMarco42,rob_stella1,[u'rob_stella1'],Thanks Rob Merry Christmas to you and the family 
PatDiMarco42,cozbadger,[u'cozbadger'],Atta boy Merry Christmas 
PatDiMarco42,DirtiedBird,"[u'DirtiedBird', u'AtlantaFalcons']",My Man Merry Christmas 
PatDiMarco42,,[],Merry Christmas from the little drummer boy (Weston) in his new wagon 
PatDiMarco42,,[],Merry Christmas Everyone 
PatDiMarco42,,[],For a child is born to us a son is given to us The government will rest on his shoulders And he will be called 
PatDiMarco42,,[],NFC South Champs 
PatDiMarco42,,[],Road Warriors Doesn't matter where or when we play you're going to get our best shot 
PatDiMarco42,,[],Maybe next year Santa Maybe next year 
PatDiMarco42,,[],Walking into work on Victory Monday like 
PatDiMarco42,,[],Huge team win for the 
PatDiMarco42,,[],I just donated to Teammates For Kids 
PatDiMarco42,,[u'NBAonTNT'],RT We are forever 
PatDiMarco42,,"[u'FalconsCR', u'PatDiMarco42']",RT All smiles this Christmas with 
PatDiMarco42,,"[u'FalconsCR', u'PatDiMarco42']",RT Tonight provided 16 deserving children with a holiday shopping spree 
PatDiMarco42,,[],3rd Annual DiMarco Family Christmas Shopping Spree with the awesome kids of Action Ministries 
PatDiMarco42,,[],What they said 
PatDiMarco42,,[],Pro Bowl voting ends tomorrow Vote for my teammates and I as many time as you can to send us to the 2017 Pro Bowl in Orlando 
PatDiMarco42,,[],Faith is the confidence that what we hope for will actually happen; it gives us assurance about things we cannot see Hebrews 111 
PatDiMarco42,,[],Loving this LA weather 
PatDiMarco42,,[],Love what I do and love the teammates I have but why are fullbacks always soo angry looking??? 
PatDiMarco42,,[],Georgia State is getting a hell of a football coach Congrats 
PatDiMarco42,,[],So the Word became human and made his home among us He was full of unfailing love and faithfulness And we have 
PatDiMarco42,,[u'SportsCenter'],RT Some thought I was crazy But I know I'm not crazy 55-year-old Joe Thomas Sr fulfilled his lifelong dream 
PatDiMarco42,,[u'bearmattress'],Someone is going to be sleeping like a KING tonight Thanks for the perfect mattress 
PatDiMarco42,,[],One of my favorite nights of the year 
PatDiMarco42,,"[u'AtlantaFalcons', u'PatDiMarco42']",RT Blocking Catching Madden rating We'll take our full-back over any full-back Retweet to give you 
PatDiMarco42,,"[u'DirtiedBird', u'PatDiMarco42']",RT Don't forget about 
PatDiMarco42,,[u'Casper'],Thanks to for the early Christmas present to Brice and Beau 
PatDiMarco42,,"[u'QuinnsCorps', u'FalconsCR', u'FalconsDQ', u'AtlantaFalcons']",RT Retweeted FalconsCR (@FalconsCR) Today and hosted 63 families of Fallen Heroes to https/ 
PatDiMarco42,,"[u'BeatClem', u'PatDiMarco42']",RT 
PatDiMarco42,,[],Beat Clemson 
PatDiMarco42,,"[u'FalconsCR', u'Matt_Bryant3', u'aujharris', u'MattBosher5']",RT Tonight and serve Thanksgiving meals to My Sister's House a women and children's she 
PatDiMarco42,,"[u'FalconsCR', u'AtlantaFalcons', u'PatDiMarco42', u'ATLmission']",RT FB and wife Kirstin serve Thanksgiving dinner at 
PatDiMarco42,,[],Thanksgiving style at Atlanta Mission Such a fun night thankful for each 
PatDiMarco42,,[],Congrats Deuce 
PatDiMarco42,,[],Gamecocks are Bowling 
PatDiMarco42,,[u'JacobTamme'],Holy Shoulder Pads 
PatDiMarco42,,[],Family Time Reynolds Lake Oconee 
PatDiMarco42,AllanDP808,[],apprceciate that bro 
PatDiMarco42,,"[u'GamecocksOnline', u'PatDiMarco42']",RT Falcons nominate for Art Rooney Sportsmanship Award 
PatDiMarco42,,[u'AtlantaFalcons'],RT Falcons fans our guys need YOUR help Give your favorite Falcons players your on Twitter with the instr 
PatDiMarco42,,[],Home of the Free Because of the Brave Thank you to all our Veterans 
PatDiMarco42,falconsfiddy,"[u'falconsfiddy', u'FalconsBCearns']",Someone gave you bad information 
PatDiMarco42,,[u'DylanPThompson'],RT Regardless of the outcome tonight America needs Jesus more than ever 
PatDiMarco42,,[],Going to be a long night 
PatDiMarco42,,[],Keep your head on a swivel 
PatDiMarco42,,[u'AtlantaFalcons'],RT We're averaging 339 points per game through Week 9 Vote your Falcons into the 2017 Pro Bowl VOTE HERE 
PatDiMarco42,,[],Who all is rocking there Falcons jerseys today??? Show me who you pull for 
PatDiMarco42,,[],And we finally got Win 
PatDiMarco42,,[],
PatDiMarco42,,[],Whatever it takes Great Team Win 
PatDiMarco42,,"[u'NFLPA', u'PatDiMarco42', u'JacobTamme', u'AtlantaFalcons']",RT Big shoutout to and for being elected by fellow players as team player reps ht 
PatDiMarco42,,[u'EAMaddenMobile'],Most Feared is here Go get your boy in Madden Mobile packs for a limited time 
PatDiMarco42,,[],Better to live a day as a lion than 100 years as a sheep Atlanta Georgia 
PatDiMarco42,,[],I have some pretty awesome teammates I have to say 
PatDiMarco42,CourtesyFordATL,"[u'CourtesyFordATL', u'ROBERTSON_9TWO']",yeah we've met a time or two haha is a straight beast 
PatDiMarco42,,[],Tough one yesterday But waking up and playing with this guy just makes everything better 
PatDiMarco42,,[],today I know the Dome is gonna be hype 
PatDiMarco42,,[u'PatDiMarco42'],RT Make sure and vote for he's really good at and he does a lot for his community 
PatDiMarco42,,[u'GamecockFB'],Now this is fun football to watch keep attacking 
PatDiMarco42,,[],Is anyone as pumped as I am about the in the DOME Sunday? 
PatDiMarco42,,"[u'FalconsCR', u'AtlantaFalcons', u'childrensatl']",RT FB Patrick DiMarco agrees that is a great day 
PatDiMarco42,,[u'AtlantaFalcons'],RT Tevin Coleman is now on the Pro Bowl Ballot Help send your favorite to the 2017 VOTE HERE https/ 
PatDiMarco42,,"[u'Teco_Raww', u'KayemBrand']",RT I'm doing a Scavenger Hunt around ATL with to give away tickets Clues starting at 430 
PatDiMarco42,,"[u'AtlantaFalcons', u'PatDiMarco42']",RT Follow the game action with our hard hitting fullback as he was Micd up for WATCH 
PatDiMarco42,,[],Seattle weather isn't shabby when it's not raining 
PatDiMarco42,,"[u'NFLPlayers', u'PatDiMarco42']",RT Wins are much sweeter when my parents are there cheering us on -@PatDiMarco42 on Instagram 
PatDiMarco42,,"[u'rob_stella1', u'PatDiMarco42']",RT Awesome win Pat Long live the brotherhood 
PatDiMarco42,,[],Road Warriors Great team win 
PatDiMarco42,,[],Happiest of Birthdays to this pretty lady that I get to call my wife Weston and I are lucky 
PatDiMarco42,,[],Praying for all my family and friends in Florida dealing with Hurricane Matthew Everyone stay safe 
PatDiMarco42,,[u'romwod'],Shoutout to my friends at for the care package Thankful for these guys keeping me 
PatDiMarco42,,[],Thanks to wonderful staff and students at West Manor Elementary School for 
PatDiMarco42,,"[u'APSPartnerships', u'AtlantaFalcons']",RT reading to K class h 
PatDiMarco42,psteelman89,[],Not a shabby way to spend a Saturday afternoon 
PatDiMarco42,,[u'DjTialavea_86'],Tweet at my boy with some great students and reasons why they should go to our game Sunday 
PatDiMarco42,,[],Road warriors Glad to head back to Atlanta with the W 
PatDiMarco42,,[],MONDAY NIGHT FOOTBALL 
PatDiMarco42,,[],BADDD BADDD football on the offensive side for the Gamecocks 
PatDiMarco42,,[],The struggle is REAL trying to find gas in Atlanta right now 
PatDiMarco42,,[],Who do you think is going to bring home this bad boy? 
PatDiMarco42,,[],Team Win from top to bottom Love the resiliency this team plays with 
PatDiMarco42,,[],Last 1st game ever in the GA Dome Let's get it Rocking 
PatDiMarco42,,[],Long live the Fullback Belly 
PatDiMarco42,,[u'BenjaminSWatson'],RT I will not have the opportunity to kneel this Sunday when the National Anthem is being played 
PatDiMarco42,,[],Still unsure who had more fun at the Georgia Aquarium Atlanta Georgia Aquarium 
PatDiMarco42,,[],Best agents in the business 
PatDiMarco42,,[],Training camp in the books Excited for this season and can't you tell Weston is too 
PatDiMarco42,cboling60,[u'cboling60'],1-0 in the SEC Best in the conference so far 
PatDiMarco42,,[],How bout them Gamecocks 
PatDiMarco42,,[],Excited for this new regime at South Carolina Good luck Gamecocks 
devontafreeman,,"[u'JackCurtin1', u'devontafreeman']",RT Best Running back in the league 
devontafreeman,,[],All love 
devontafreeman,,[u'PatDiMarco42'],RT Loved every second of every game battling with these guys this season Love you boys 
devontafreeman,,[],We coming back stronger than ever 
devontafreeman,,[u'AtlantaFalcons'],RT The energy the fans had was amazing I wanted this for them The fans deserve a championship I love the city of Atlan 
devontafreeman,,[u'AtlantaFalcons'],RT There's a lot of good things here You might not believe me but I'm already excited about next year 
devontafreeman,,[],Thank you to the greatest fans in the world 
devontafreeman,,[u'SolesBySir'],Check out the custom cleats that a fan in Houston just for me brought them to life at 
devontafreeman,,[u'Bose'],fans Your energy is coming w/ us to Keep cheering w/ &amp; follow for Houston updates over the weekend 
devontafreeman,,"[u'PaniniAmerica', u'AtlantaFalcons']",is honoring my with a special card set Get it before it's gone 
devontafreeman,,[u'VICELAND'],RT For NFC Champ Devonta Freeman it all started in Miami's Liberty City VICE WORLD OF SPORTS RIVALS premieres Feb 22 https/ 
devontafreeman,,"[u'fraves', u'devontafreeman', u'juliojones_11']",RT Breakfast for champions 
devontafreeman,,"[u'DraftKings', u'devontafreeman', u'Snapchat']",RT is just days away brought us inside the locker room on the DraftKings 
devontafreeman,,[u'AtlantaFalcons'],Check out the special team set Available for a limited time 
devontafreeman,,[u'Academy'],Ready for a chance at the trophy Thanks to Houstons hometown store for keeping me geared up 
devontafreeman,,[],So thankful 
devontafreeman,,[],Appreciate the love and support Atlanta Hawks 
