screen_name,in_reply_to_screen_name,mentions,full_text
HankTime85,,[],Yeezy's 350 for the evening lol 
HankTime85,,[],Business Trip to New Orleans Photo Cred in_a_bubble_ 
HankTime85,,"[u'AtlantaFalcons', u'HankTime85']",RT When that clock blows you know what time it is Mic'd Up 
HankTime85,amciver2010,[u'amciver2010'],I try to do a lil something when I can 
HankTime85,,[],Lol I forgot to record that one 
HankTime85,,[],At what time? 9? 
HankTime85,,[],What's on TV tonight? Anything 
HankTime85,,[],Good evening everyone hope all is well 
HankTime85,,[],What's that's on rookie???? 
HankTime85,,[],It's almost that time again it's the Day before the day before LOL 
HankTime85,,[],Happy Friday people 
HankTime85,,"[u'FalconsCR', u'HankTime85', u'AtlantaFalcons', u'NorthsideHosp']",RT Those hands though 
HankTime85,,[],When that V4 hit top speed too early jus like on fast n furious they come get ya 
HankTime85,,[],lol 
HankTime85,,[],What's happening peeps? Who ready for some ??? 
HankTime85,,[],Is it month??? I think so Tag your survivor I have 4 pair here to give away 
HankTime85,,[],Good to read everyone is doing well I'm finishing up with my day at work freezing trying to keep these legs fresh 
HankTime85,,[],What's happening peeps??? 
HankTime85,,[],Niceeeeeeeee lol 
HankTime85,,[],Thanks to all of you for the support 
HankTime85,D_VanDyke8,"[u'D_VanDyke8', u'AtlantaFalcons']",you'll be a great fit over here bra 
HankTime85,,[],Hahahah Toast is the only way to go a lil crispy 
HankTime85,,[],Jus being blessed to do what I love to do having 3 kids and 1 one the way And having all the support from family 
HankTime85,,[],I think if we continue preparing the way we do we have a pretty good chance 
HankTime85,,[],A ton of work especially when no one is watching It's an amazing feeling to help your team 
HankTime85,,[],I don't have one 
HankTime85,,[],
HankTime85,,[],Being able to continue to play after 2 major surgeries 
HankTime85,,[],We definitely have the chance to be 
HankTime85,,[],I would have to practice it so it could be perfect lol 
HankTime85,,[],Naw no whip or Nae Nae it's kinda played out I think lol 
HankTime85,,"[u'AtlantaFalcons', u'HankTime85']",RT If you missed any of our Twitter Takeover check out his answers here 
HankTime85,,[u'Sports_Greats'],RT Success isn't the key to happiness Happiness is the key to success If you love what you're doing and you work hard you 
HankTime85,,[],Jus another WorkDay with the Squad 
HankTime85,,[],lol baby Hank take a guess A or B??? That's one of my oldest sisters lol She don't look older 
HankTime85,,[u'SolesBySir'],Sick Kicks S/o to for showing loving getting me right 
HankTime85,,[],Got a lil taste of that paint (EndZone) Great Victory No better way to 
HankTime85,,[],GameDay (it's Sunday) now imagine me doing that it's Friday dance Lol 
HankTime85,,[],Any Takers??? Game Worn MNF 
HankTime85,,[],S/o to for getting my swag right for the game 40 
HankTime85,,[],Lovely 
HankTime85,,[],Football Sunday is back 
HankTime85,,[],Good morning peeps Happy Sunday 
HankTime85,,[],CANES 
HankTime85,,[],Game time baby 
HankTime85,,[],Jus another day at the office putting in work 
HankTime85,,[],It's about that time when someone ask what time it is LOL and 
HankTime85,,[],Sick Always 
HankTime85,,[],How's everybody feeling today? 
HankTime85,,"[u'LIUNA', u'steelworkers', u'TheIronworkers', u'UAPipeTrades', u'IBEW']",Happy to workers 
HankTime85,,[],Good morning peeps 
HankTime85,,[],Hahahaha no prob everything is good can't complain one bit Thanks 
HankTime85,,[],Good morning peeps what's happening on this wonderful Sunday? 
HankTime85,SCzardaRedskins,[u'SCzardaRedskins'],lol that's a comeback 
HankTime85,,[],CANES it's about that time Throw them U's up 
HankTime85,,[],I never knew the Tennis arena/stadium had to be quiet while they were playing they ask the fans to stop cheering after a couple seconds lol 
HankTime85,,[],This Tennis match is more exciting then the college football that's on right now G wiz 
HankTime85,,[],Pretty Intense 
HankTime85,,[],What a great tennis match going on wow 
HankTime85,adidasFballUS,"[u'adidasFballUS', u'SolesBySir', u'CanesFootball', u'MiamiHurricanes']",can I get me something cooked up lol 
R_Allen86,RickCovey,"[u'RickCovey', u'JoeVellanoDT']",swear 
R_Allen86,,[],Hell yeah 
R_Allen86,nchester,[u'nchester'],Oswego grill is in my schedule within the next week See you soon my friend 
R_Allen86,,[],The wait is overHere we come 
R_Allen86,,[],Mike stud brightside Okay 
R_Allen86,,[],Nothing like a good ole snooze after lunch 
R_Allen86,,[],This Denver weather is unreal 
R_Allen86,,[],Denverwe have arrived 
R_Allen86,,[u'E_Stratt'],RT Legion of boom? More like legion of doom 
R_Allen86,,[u'shaunwatson4'],This kid is awesome to watch putting the ball wherever he wants it 
R_Allen86,,"[u'JoeGiza', u'PatrickChung23', u'TheRock']",RT today rocking the t-shirt 
R_Allen86,,[u'RickCovey'],RT What you do is what matters not what you think or say or plan 
R_Allen86,,[],Feel for Minnesota right now Great game though Good to see respect coming from both teams unlike last nights game 
R_Allen86,,[],Wowwwww 
R_Allen86,,[],Elllll yeahhh haha 
R_Allen86,,[u'CauseWereGuys'],RT I can't stop watching this 
R_Allen86,,[],Rest up then it's back to work Blessed 
R_Allen86,,[],Final game of the regular season Blessed to be apart of it all Let's go get this win today Go pats 
R_Allen86,author_wanted,[u'author_wanted'],what's up Hanna Hope things turn around for ya Go pats 
R_Allen86,,[u'PatrickChung23'],RT Be thankful for life Keep it simple 
R_Allen86,,"[u'NHLBruins', u'RobGronkowski']",RT Tuukka on his mask design We wanted to pay tribute to their success and some of their players (@RobGronkowski) 
R_Allen86,,[],And Haha 
R_Allen86,,[u'CauseWereGuys'],RT 
R_Allen86,,[],Missing you too good lookin 
R_Allen86,,[],Back to work Tough one today Proud to be apart of this team and organization 
R_Allen86,,[],Love it 
R_Allen86,E_Stratt,"[u'E_Stratt', u'WholeFoods']",richer 
R_Allen86,,[],Steve Harvey You're my hero hahahaha 
R_Allen86,,[],Happy birthday to this stunning young woman who I have had the pleasure of sharing my life with 
R_Allen86,NateEbner,[u'RickCovey'],hahaha true 
R_Allen86,RickCovey,[u'RickCovey'],you really wanna hear about rugby and Ohio state man? Haha 
R_Allen86,,[],Gostkowski has me listening to his favorite country songs And you know what I'm feelin it Haha 
R_Allen86,RickCovey,[u'RickCovey'],gnat doesn't just follow anyone man ha 
R_Allen86,,[],Blessed to be able to call this home 
R_Allen86,,[u'Danny_Aiken'],Good luck to my man in tonight monday night showdown Throw ropes brother 
R_Allen86,,[],Happy birthday to this filthy animal Great player and even better person 
R_Allen86,E_Stratt,[u'E_Stratt'],if anyone can pull off scrubs It's you see you in a few days pretty lady 
R_Allen86,,[u'theCHIVE'],RT You snooze you lose 
R_Allen86,patrickweber884,[u'patrickweber884'],thanks pat 
R_Allen86,RickCovey,"[u'RickCovey', u'E_Stratt']",love how you know there's a low key reference here ha 
R_Allen86,,[],So right babe 
R_Allen86,,[],Mark my words hahaha 
R_Allen86,KellyTex22,[u'KellyTex22'],haha love it Have a great Friday 
R_Allen86,,[],One of them days pass the coffee and yomps son 
R_Allen86,,"[u'E_Stratt', u'R_Allen86']",RT 
R_Allen86,,[],That is a song title haha let's not get carried away here guys 
R_Allen86,,[],Mark my words 
R_Allen86,,[],Hahaha 
R_Allen86,,[],Had a great time supporting Andover Cares at Karma tonight This stud prepared one amazing spread#NobuChefLin 
R_Allen86,,[],Tough one tonight We've got a tough team and have a lot more football left Bring on philly 
R_Allen86,E_Stratt,[u'E_Stratt'],did we let someone know of their poor service or did they get away with it? 
R_Allen86,,[],Headed for a good days work in the mile high City 
R_Allen86,,[],Wishing everyone a happy thanksgiving Beyond thankful and blessed for the health and well being of all my family and friends 
R_Allen86,b_Lang4,[u'b_Lang4'],hahaha tell me you've been watching this season 
R_Allen86,,[],Life is too short to stress or worry Blessed to do what I do and to work with such great people Let's go boys 
R_Allen86,,[],Another day at the office Let's get to work 
R_Allen86,,"[u'ESPNNFL', u'Patriots']",RT Instead of going home after practice long-snapper heads to his 2nd job as an active member of the Navy 
R_Allen86,,[],To all of those who have put their life on the line and served our country Thank you for everything 
R_Allen86,Cjwillson_413,[u'Cjwillson_413'],which fields are we talking about? 
R_Allen86,,[u'theCHIVE'],RT When you walk in the living room but your parents have friends over 
R_Allen86,,[],Haven't even heard from ya Not a single word from ya Ungrateful 
R_Allen86,AndrEGG11,"[u'AndrEGG11', u'RickCovey', u'Super__Average']",I mean what man? 
R_Allen86,,"[u'E_Stratt', u'R_Allen86']",RT Getting to watch with love having him home 
R_Allen86,,[u'evan_breen'],wede (Vine by 
R_Allen86,RickCovey,[u'RickCovey'],No costumes son 
R_Allen86,,"[u'AndrEGG11', u'jmdangaran', u'RickCovey', u'Super__Average']",3 more days until the squad arrives Get ready fellas 
R_Allen86,,[],That's was 60 minute football today What a great win Complimentary football right there On to Miami 
R_Allen86,,[u'OBJ_3'],RT Actions prove who someone is words just prove who they want to be 
R_Allen86,E_Stratt,[u'E_Stratt'],haha between HGTV and FoodNetwork Dang were lame 
R_Allen86,,[],Screw TV shows when you've got Diners Drive-ins and Dives 
R_Allen86,jakesimpson03,[u'jakesimpson03'],haha bro I'm THE worst at Twitter and Instagram Don't take that personally 
R_Allen86,,"[u'E_Stratt', u'RickCovey', u'AndrEGG11', u'jmdangaran']",RT Back to the west coast but can't wait to have join me next week in Foxboro 
R_Allen86,,[],Great team win On to Indy Let's go 
R_Allen86,,[],Time to go to work I know Pats Nation will be live and strong today Let's go 
R_Allen86,,"[u'E_Stratt', u'R_Allen86']",RT Good luck to my number one today 
R_Allen86,,[],Let's go Cal 
R_Allen86,,[u'JHekker'],RT I just cried laughing so hard 
R_Allen86,,"[u'smckirdy54', u'R_Allen86']",RT Met your dad at Cal Poly on Sat while on a recruit visit I'm a LS and Linebacker in San Diego 
R_Allen86,,[],The girlfriend and I just whipped up some Vietnamese Beef Noodle Soup 
R_Allen86,,[u'jtuck9'],RT Love it haha 
R_Allen86,jBrock18,[u'jBrock18'],I am brother 
R_Allen86,,[u'RickCovey'],RT Work hard be kind and amazing things will happen 
R_Allen86,,[],Out here attempting to throw turkeys at the 6th annual MayoBowl 
R_Allen86,,[],3-0 on to Dallas 
R_Allen86,Javstwtr,[u'Javstwtr'],I'm sure it was awesome Sheeran looks like he puts on a good show Thanks my man hope all is well 
R_Allen86,,[],Appreciate the Love from out west Kriswe are slim in numbers with all them hawk fans in the NW haha 
R_Allen86,Javstwtr,[u'Javstwtr'],I wasn't able to make it Did you go? 
R_Allen86,,[u'seanstellato'],RT NO BACKING DOWN 
R_Allen86,,[],That's totally us right there haha 
R_Allen86,,[u'JHekker'],RT Too blessed to be stressed 
R_Allen86,,"[u'LATechSports', u'LATechFB']",Lets Go Dawgs Let's get these Wildcats in overtime 
R_Allen86,,[u'LATechFB'],RT It's GOOD Jonathan Barnes hits a 45-yard field goal as time expires to tie K-State 23-23 
R_Allen86,E_Stratt,[u'E_Stratt'],she's family though haha 
R_Allen86,E_Stratt,[u'E_Stratt'],only thing keeping her from being buried alive is that simple fact that I bought here Haha 
R_Allen86,,[u'BlackMassMovie'],Thank you for allowing me to attend the premier Legit movie Would definitely see it again for sure Check it out 
R_Allen86,,[],What a day 
R_Allen86,,[],Great movie Now I'm not saying I knew James Bulger but Depp sure made me feel like that was whitey on the big screen Haha 
R_Allen86,,[],BlackMass Early Premiere Finally 
R_Allen86,,[u'barstoolsports'],RT South Park is going after Tom Brady to kick off their new season 
R_Allen86,,[u'theCHIVE'],RT Tis the season 
R_Allen86,jakesimpson03,[u'jakesimpson03'],Zoe and fig are already counting down the days till uncle Jake and Aunty Han come to visit 
R_Allen86,,"[u'jakesimpson03', u'R_Allen86']",RT My Seahawks lost my ducks lost but at least my boy got that w so the weekend wasn't a total loss 
R_Allen86,,[],Who's cooking today for NFL Sunday? Any recipes I should be aware of? 
R_Allen86,,[],NFL Sunday's You've been missed Food couch and football all day 
R_Allen86,,[u'MammaChia'],Big Thanks to for the granola Throw this on some yogurt and you'll have one tasty snack 
R_Allen86,Javstwtr,[u'Javstwtr'],he did Steve is a great guy Would have loved to have been there Im still trying to come see a show and watch you serenade haha 
R_Allen86,,[],Love my team Great win last night to start the season We're all we have but we're all we need 
R_Allen86,,"[u'barstoolsports', u'PatCollins8']",RT Absolute majestic tattoo on your boy 
R_Allen86,,[],About time 
R_Allen86,,[u'barstoolsports'],RT After listening to Kanye's speech 
DannyAmendola,,[u'TTUKingsbury'],Much respect to and all the new signees at Texas Tech 
DannyAmendola,,[u'Mac_BZ'],We had enough chill this winter Bet that Pro-Shield Razor- and me 
DannyAmendola,,[],Skys are bigger in Texas 
DannyAmendola,Mac_BZ,[u'Mac_BZ'],Straps knows Im King of Smooth Vote &amp; I may visit your Stop&amp;Shop 
DannyAmendola,,[],Gotcha Nike 
DannyAmendola,,[],Beautiful war Thanks 
DannyAmendola,,[u'SprowESPN'],RT The Slater legacy lives on (Great for the pic alone) 
DannyAmendola,,[u'Patriots'],RT Photos from today's to Denver 
DannyAmendola,,[],No one can beat my shave with irritation-shielding before &amp; after blade lubrication Showdown 
DannyAmendola,,"[u'Ky1eLong', u'WaterboysORG']",Help us bring water to thousands and help me beat by donating 
DannyAmendola,,[u'LaneGarrison2'],RT Hey it's Tuesday 
DannyAmendola,,[u'maegan_620'],RT Merry Christmas love your biggest Patriots fans 
DannyAmendola,,[u'DannyAmendola'],RT Thanks mom For the savage jersey 
DannyAmendola,,"[u'LaneGarrison2', u'D1Dallas', u'Patriots']",RT Getting the morning started right with the other Amendola Thanks https 
DannyAmendola,,[u'RedRaiderSports'],RT FREE The matchup holds deep meaning for former TTU DB Daniel Charbonnet 
DannyAmendola,,[],week 15 grind on 
DannyAmendola,,"[u'VaultTraining', u'Kenny_Mayne', u'JOEL9ONE', u'DannyAmendola', u'JSi5', u'sj39', u'KatieU11', u'NateBoyer37']",RT Today is heavy hearted 
DannyAmendola,BigJoeFauria,[u'BigJoeFauria'],bro Lets go 
DannyAmendola,,[u'twhfootball'],RT Highlanders will face Austin Westlake Saturday at Bryan High School in 2nd round of playoffs Kickoff at 3pm TWHS will be 
DannyAmendola,,"[u'kelhoule', u'DannyAmendola', u'Patriots']",RT thank u 4 giving us something to cheer for today 
DannyAmendola,ufc,"[u'ufc', u'danawhite']",Rousey is a next level athlete 
DannyAmendola,,[u'VaultTraining'],RT Share the link with all you know 
DannyAmendola,davidvobora,"[u'davidvobora', u'naildiggs', u'JOEL9ONE', u'JLaurinaitis55', u'sj39', u'STLouisRams', u'CraigDahl43']",Woody Floorboards not needed sir 
DannyAmendola,,"[u'PlayersTribune', u'davidvobora', u'VaultTraining']",RT Former linebacker on training adaptive athletes like pros at 
DannyAmendola,,"[u'RIFoodBank', u'RIFoodBank', u'Patriots', u'DannyAmendola', u'StopandShop']",RT A visit from &amp; &amp; 1000 turkeys to kick off holiday food drive 
DannyAmendola,KingCrab15,[u'KingCrab15'],keep balling bro 
DannyAmendola,,"[u'ErikBurkhardt', u'DannyAmendola']",RT Boston is rockin that 80 to school today in honor of his boy Birthday week 
DannyAmendola,,"[u'kelhoule', u'DannyAmendola', u'Patriots']",RT we salute your win from Morocco 
DannyAmendola,,[u'CourtyardHotels'],Want to sleep in the stadium before can help 
DannyAmendola,,[u'Gillette'],Want to take your tailgate up a notch? Don't sweat the small stuff Clear Gel has you covered 
DannyAmendola,,"[u'youngfollowill', u'doctorfollowill']",Shootout in Norman gentlemen WRECK EM TECH 
DannyAmendola,,[u'LaneGarrison2'],RT My managers took this shot in my hotel room this sums up who I am 
DannyAmendola,,[u'ErikBurkhardt'],RT My little man looking so dapper for picture day 
DannyAmendola,,[],Little Italy Texas 
DannyAmendola,,[],
DannyAmendola,,[u'espn'],RT Buckle up Over/under for TTU-Baylor (Sat at 330 ET ABC/ESPN2) reached an all-time high 905 at one Vegas book 
DannyAmendola,,"[u'DannyAmendola', u'StopandShop', u'Patriots']",RT We had a great time this afternoon leading games w/ at the http 
DannyAmendola,,"[u'jamdola', u'DannyAmendola']",RT my nephew Joey Amendola using your number in NJ pee wee football 
DannyAmendola,,[u'GaryClarkJr'],RT drops FRIDAY 
DannyAmendola,,[u'TTU_EQUIPMENT'],RT It's finally game day 
LG_Blount,,[],
LG_Blount,,[],Uhhhh I don't follow you 
LG_Blount,,[],Congrats to my brother and fam Aqib Talib for winning his 1st Super Bowl Enjoy it fam Keep being the best corner in the game bro 
LG_Blount,,[],Good tackle Lib 
LG_Blount,,[],I'm weak af my cousin straight comedy lmao 
LG_Blount,,[],I'm done 
LG_Blount,,[],I'm weak 
LG_Blount,,[u'legarrette'],Add me on snapchat 
LG_Blount,,[u'Taylors_Bar'],Haven't been to in years Their burgers are the best in town I think I need to make a trip there 
LG_Blount,,[u'xo_aLii'],RT No charge salute all right wicked drippin purple reign alllllll fireeee 
LG_Blount,,[u'Patriots'],RT advance to their 5th consecutive AFC Championship Game joining Oakland as the only teams to reach 5 straight conf 
LG_Blount,,[],THAT'S A BALL GAME FOLKS GREAT GAME FELLAS ON TO THE AFC CHAMPIONSHIP GAME LET'S KEEP IT ROLLING BABY 
LG_Blount,,[u'Patriots'],RT 
LG_Blount,,[],THAT'S 2 FOR MY DAWG GRONK 3 TOTAL TD'S FOR TB12 21-6 AND WE ROLLIN 
LG_Blount,,[],LET'S FUCKIN GO D TURNOVER FORCED FUMBLE NOW LET'S O TIME TO TURN UP 
LG_Blount,,[],They ain't gon beat us like that fellas keep it up 
LG_Blount,,[],Good hit DA Way to be physical fellas Let's goooo 
LG_Blount,,[],Good D fellas Keep it up We'll take 3 right there all day 
LG_Blount,,[],TD GRONK LET'S FUCKIN GOOOOO 
LG_Blount,,[],LET'S FUCKIN GO GROOONNNNK 
LG_Blount,,[],Let's go DA 
LG_Blount,,[],Let's go Jules 
LG_Blount,,"[u'Shhaallll', u'LG_Blount']",RT Never forget 
LG_Blount,,[u'GilletteStadium'],RT Kick your week off right RT &amp; follow us to enter to win a LeGarrette Blount signed print 
LG_Blount,,"[u'dallasmavs', u'swish41']",RT is reaching yet another impressive milestone tonight in Milwaukee 
LG_Blount,,[],I'm chillin lol I ain't go 
LG_Blount,,[],Boston??? 
LG_Blount,,[],Always love bro 
LG_Blount,,[],Sit back and RELAXXX There's more football let for US Let's go pats 
LG_Blount,,[u'_queenkarls'],RT 2016 and we're still lit 
LG_Blount,,[u'Sports360AZ'],RT Markus Howard Sets Official Visits Possible Reclassification? 
LG_Blount,,[],
LG_Blount,,[],I wasn't ready lol it's my 1st time hahaha 
LG_Blount,,"[u'Melanie_Collins', u'LG_Blount']",RT If you enjoyed playing against me last week try your knowledge against tonight 9pm 
LG_Blount,,[],Join me LIVE TONIGHT 9PM ET on( 
LG_Blount,,[],I know y'all came to play like always I miss being out there battling with y'all more than anything 
LG_Blount,,[u'ashtontaylorxo'],RT LOVEEEEEEEEE the Pats 
LG_Blount,,[],Love this framed puzzle of the stadium 
LG_Blount,,[u'StephenCurry30'],RT Lock in 
LG_Blount,,"[u'Christian_R29', u'LG_Blount']",RT My brother made this for his girlfriend It's pretty awesome 
LG_Blount,,"[u'15bmartin15', u'RobGronkowski', u'LG_Blount']",RT Happiness 
LG_Blount,,[],Tell her I said Merry Christmas 
LG_Blount,,[],Ight now don't start Bre leave him lone he on his level 
LG_Blount,,[],A Christmas story with Ralphie is the best Christmas movie haha 
LG_Blount,,[],
LG_Blount,,[u'wintheday'],RT Georgia Tech &amp; are the only FBS programs with 30+ rushing TDs every season since 2008 
LG_Blount,,[u'Patriots'],RT Headed to Houston 
LG_Blount,,[u'herbert_waddell'],RT You know life good when your cuhh name lg 
LG_Blount,,[u'callhimrenny'],Mannnnn bruh funny af 
LG_Blount,,"[u'Patriots', u'LG_Blount']",RT On his birthday some of our favorite photos of 
LG_Blount,,[],
LG_Blount,SuppaSamm,[u'SuppaSamm'],
LG_Blount,,[],Wow what a catch by Rodgers for the game 
LG_Blount,,[u'legarrette'],Go follow me on Snapchat 
LG_Blount,,[],When you broke af ugly af and can't afford to get dressed nice 
LG_Blount,,[u'Realrudygongora'],RT Whether 11-0 or 10-1 I'm a Pats Fan till I die 
LG_Blount,,[],Love these toys &amp; games for little fans 
LG_Blount,,[],Happy Thanksgiving Everyone 
LG_Blount,,[],The front of the hooded-blazer 
LG_Blount,,[u'BleacherReport'],RT LeGarrette Blount wore a hoodie-blazer after the Patriots' win last night 
LG_Blount,,[],Game Day 
LG_Blount,,[],Cardinals kicker just dabbed 
LG_Blount,OregonRBCoach,[u'OregonRBCoach'],preciate it coach Follow me so I can message you my number 
LG_Blount,OregonRBCoach,[u'OregonRBCoach'],I'm trying lol how you been coach? I miss you man 
LG_Blount,,[u'BdotAdot5'],RT No ones safe in Times Square Not even The Naked Cowboy 
LG_Blount,,[u'NFL'],RT FACT All LeGarrette Blount does is score touchdowns 
LG_Blount,,"[u'nyg1ants1fan', u'LG_Blount']",RT Doesn't matter what jersey you wear Making things happen for myself Thanks 
LG_Blount,,[],You're welcome I loved the pic 
LG_Blount,,[],Business Attire/Game Attire 
LG_Blount,,[],Roommate Haha 
LG_Blount,,[],Just a lil somethin hahaha 
LG_Blount,,"[u'Patriots', u'LG_Blount', u'RealLoganRyan', u'R_Allen86', u'Edelman11']",RT Asked &amp; Answered Part I feat Matthew Slater Jordan Richards &amp; 
LG_Blount,,"[u'dallasmavs', u'swish41']",My pulled off the win and my guy balled with 31pts 5-6 from 3 11 rebounds Double-Double baby 
LG_Blount,,[u'SportsCenter'],RT Dirk Still making clutch shots at 37 years old 
LG_Blount,,"[u'Patriots', u'LG_Blount']",RT Career-high 29 carries for 129 yds &amp; a TD Vote for Ground Player of the Week 
LG_Blount,,[],SWAGGY POSE WITH MINUTEMEN BEANIE SMILE 8-0 
LG_Blount,,"[u'FedEx', u'drewbrees', u'DeAngeloRB', u'LG_Blount', u'AdrianPeterson']",RT Wk9 
