screen_name,in_reply_to_screen_name,mentions,full_text
Ricardo37Allen,SHANEWYNN4,[u'SHANEWYNN4'],bro prison break is on point 
Ricardo37Allen,,[],
Ricardo37Allen,,[],The need to call Kearse the finisher 
Ricardo37Allen,,[],The 4th quarter killer KEARSE 
Ricardo37Allen,,[],From working at footlocker to given that boy 3 catches- 100yrds 
Ricardo37Allen,PrspCntSports,[],what's up bro Dm me your number 
Ricardo37Allen,K_Drummond23,[],Happy Bday bro Keep grinding 
Ricardo37Allen,,[],Matt Ryan offensive mvp 
Ricardo37Allen,,[],Grimes should be Defensive mvp 
Ricardo37Allen,MattHazel_,[u'MattHazel_'],yea 
Ricardo37Allen,,[],ICE ICE BABY 
Ricardo37Allen,,[],Y'all heard my boy CALM DOWN 
Ricardo37Allen,CoreyWhiteJr3,[u'CoreyWhiteJr3'],you in there tomorrow? 
Ricardo37Allen,,[u'gracious1312'],RT the same boiling water that softens the potato hardens the egg 
Ricardo37Allen,,[u'JSinz84'],RT Did Not Think It Could Get Any Worse Than The Fail Mary It Just Did 
Ricardo37Allen,,[],I feel it for the bostick dude 
Ricardo37Allen,ChuckT17,[u'ChuckT17'],lol dang bro that's crazy 
Ricardo37Allen,,[u'ChuckT17'],R-E-L-A-X did a little too much of that 
Ricardo37Allen,,[],Ball game 
Ricardo37Allen,sbp_21,[u'spncrpatterson'],that sucks 
Ricardo37Allen,,[],I wonder how many Seahawks fans are locked out the stadium for leaving 
Ricardo37Allen,Beanzz16,[u'b_fowler13'],ONLY YOU LOL Somebody hit the button at Buffalo Wild Wings haha 
Ricardo37Allen,,[],I'm scared for this kicker 
Ricardo37Allen,,[],The one arm Sherman makes a key play 
Ricardo37Allen,Rom34Smith,[u'Ricardo37Allen'],Not on duty not on dutyRT@Rom34Smith somebody say madden 
Ricardo37Allen,Run_jmg39,[],LOL RT@JoeGotti_39 Someone gave the fat lady some food and she stopped singing lol 
Ricardo37Allen,,[],This is the type of stuff I do when I play madden 
Ricardo37Allen,,[],What just happen? 
Ricardo37Allen,49foyamind49,"[u'49foyamind49', u'HamzaAbdullah21']",LOL RT@49foyamind49 Exactly wht they did lol RT Onside Kick it to the guy with the cleanest uniform 
Ricardo37Allen,,[],Uh that bike 
Ricardo37Allen,,[],Wow 
Ricardo37Allen,ChuckT17,"[u'ChuckT17', u'bnasty90']",I feel that Him and mike Neal will 
Ricardo37Allen,BrianJColombo,[u'BrianJColombo'],its 500x better than WL 
Ricardo37Allen,ChuckT17,"[u'ChuckT17', u'bnasty90']",you tagging him don't say anything You might have both your teams in the super bowl though 
Ricardo37Allen,,[],He tried to FINISH HIM (mortal kombat style) 
Ricardo37Allen,,[],Getting ugly out there 
Ricardo37Allen,,"[u'c_singleton', u'Ricardo37Allen']",RT Thank you guys with and his lovely fiancee Grace at 
Ricardo37Allen,Singytweets,[u'c_singleton'],thanks for having us 
Ricardo37Allen,ChuckT17,[u'ChuckT17'],Boy you still got that Packers jersey in your closet RT 
Ricardo37Allen,,"[u'gracious1312', u'RKRelentless', u'Ricardo37Allen']",RT So excited for to show the world today and I will be watching 
Ricardo37Allen,,"[u'Cody_Fox5', u'Ricardo37Allen']",RT At the charity event 2nite and poor had to hold his girls bag and jacket waiting for her We've all been the 
Ricardo37Allen,,"[u'gracious1312', u'Ricardo37Allen']",RT hustle beats talent when talent doesn't hustle (&amp; we hustle hard 
Ricardo37Allen,,[],Enjoy the development of life 
Ricardo37Allen,,[u'xtremeg10'],RT When Urban Meyer starts spring ball and says 1st team out which quarterback goes out there? 
Ricardo37Allen,SeanManning_DP,[u'SeanManning_DP'],you're salty 
Ricardo37Allen,_Tierrasobougie,[],ok 
Ricardo37Allen,,[],B1G 
Ricardo37Allen,_Tierrasobougie,[],you felt some type of way about that last tweet lol 
Ricardo37Allen,TheRealMissJude,[u'hillboy345'],lol I know 
Ricardo37Allen,,[],Ohio state needs to play their back ups Oh they are already on their 3rd string qb My bad 
Ricardo37Allen,DEvans345,[u'hillboy345'],can't say what I want to on here lol To be continued 
Ricardo37Allen,,[u'49foyamind49'],RT My man from TAKEN on Oregon sideline just told the defense GOOD LUCK 
Ricardo37Allen,DEvans345,[u'hillboy345'],wrong 
Ricardo37Allen,,[u'elguapo'],That boy look like a young 
Ricardo37Allen,,[],That's one of the dumbest things you can do 
Ricardo37Allen,,[],15 about that action boss 
Ricardo37Allen,,[],Lol he put that HAT on buddy 
Ricardo37Allen,DKleinWriter,[u'DKNewsJournal'],everyone wants to know someone that knows someone If he was still in Daytona no one would care Sad thing about life 
Ricardo37Allen,,[],Give him the business lil bro 
Ricardo37Allen,,[],None of these refs are on the same page lol 
Ricardo37Allen,DaRealKingKutty,[u'DaRealKingKutty'],why is that not the same we aren't talking about the position on the field we are talking about the catch 
Ricardo37Allen,KyleYourFriend,[],I'm a Db heck no lol 
Ricardo37Allen,Realrclark25,[u'Realrclark25'],Well guess these guys didn't get invited on the party bus Lol 
Ricardo37Allen,,[],Calvin Johnson rule Only thing that helps db's 
Ricardo37Allen,,[],Catch or no Catch? 
Ricardo37Allen,chewy_boy,[u'chewy_boy'],nice tape keep working and everything will work out 
Ricardo37Allen,,"[u'gracious1312', u'weebly']",RT perfectionism and people pleasing 
Ricardo37Allen,,[],Thanks for the letter 
Ricardo37Allen,,[],My ambition is my weaponry 
Ricardo37Allen,,[],WE DAT 
Ricardo37Allen,,[u'M_Ryan02'],RT Shop with a Pro tonight hosted by 
Ricardo37Allen,do6SON,[u'do6SON'],no need to I do this because I love it not to prove who's right or wrong 
Ricardo37Allen,GainesTrain_31,[u'GainesTrain_31'],appreciate it bro 
Ricardo37Allen,,[u'Ricardo37Allen'],RT Falcons move CB to the active roster 
Ricardo37Allen,,[],You're not rich until you have something that money can't buy 
Ricardo37Allen,ROBERTSON_9TWO,[u'ROBERTSON_9TWO'],happy bday big dog miss you over here man Keep balling and know that God has a plan for you 
Ricardo37Allen,gracious1312,[u'gracious1312'],we have her mad 
Ricardo37Allen,,[u'gracious1312'],RT does anybody else watch/try to learn YouTube dance tutorials with their sig other at 1058pm on a Sunday? oh 
Ricardo37Allen,FYF_CEO,[u'FYF_CEO'],yall poo Yall got it though 
Ricardo37Allen,Blooded_Cold26,[],it's easy to stay and watch when they winning 
Ricardo37Allen,Blooded_Cold26,[],Bucs fans pulling a Miami Heat vs San Antonio Spurs smh Thats daytona for you bro 
Ricardo37Allen,FYF_CEO,[u'FYF_CEO'],them boys poo 
Ricardo37Allen,,[],Buc pride never dies 
Ricardo37Allen,AColvin_22,[u'AColvin_22'],crazy man I feel bad for buddy 
Ricardo37Allen,,"[u'gracious1312', u'Ricardo37Allen']",RT I'm pretty sure made my Uggs magically disappear he (like most guys) doesn't understand comfort &gt; f 
Ricardo37Allen,,[u'TonyJefferson1'],It was good to see my bro in action Keep balling bro 
Ricardo37Allen,Frankcorporate1,[],because the world revolves on publicity and ticket sells bro 
Ricardo37Allen,,[u'BleacherReport'],RT VIDEO Steph Curry and his wife created a Chef Curry with the Pot remix 
Ricardo37Allen,,[u'Shrine_Game'],RT Ryan Russell from Purdue has accepted the invitation to play in the 2015 
Ricardo37Allen,,[],Whats heavier a pound of cotton or a pound of stone? 
Ricardo37Allen,,[],Great team win tonight 
Ricardo37Allen,,[u'gracious1312'],RT It's game day Let's go 
Ricardo37Allen,,[],Let's go Purdue Bring back that Old Oaken Bucket today 
Ricardo37Allen,,[u'FLgridironpreps'],RT 6A REGIONAL FINAL Mainland Buccaneers 14 South Fort Myers Wolfpack 0 3RD QTR 
Ricardo37Allen,,[],Black Friday is the time you need a handicap sticker This guy lol 
Ricardo37Allen,CoachMcDaniel_,"[u'coach_mac98', u'gracious1312']",thanks bro 
Ricardo37Allen,rramer43,[u'rramer43'],thanks bro and I will 
Ricardo37Allen,codywebster42,"[u'codywebster42', u'gracious1312']",thanks bro 
Ricardo37Allen,JaeDotDee,[u'JaeDotDee'],thanks bro 
Ricardo37Allen,,[],Fun fact You can't stop my grind the cream always rises to the top 
Ricardo37Allen,,[],If there's a will There's a way 
Ricardo37Allen,,[u'FalconsCR'],RT Rookie Club and vets serve Thanksgiving dinner at Crossroads Community Ministries 
Ricardo37Allen,JaeDotDee,[u'JaeDotDee'],watch it lol 
Ricardo37Allen,,[],Tough times don't last tough people do 
Ricardo37Allen,,[],I still give them motivation even when I know they hating 
Ricardo37Allen,,[],Just believe in the process 
Ricardo37Allen,,[],Don't allow success to stop your grind 
Ricardo37Allen,ace2awh,"[u'ace2awh', u'TacoMacGmall']",they were really good how was your meal? 
Ricardo37Allen,,[],When someone shows you who they really are believe them 
Ricardo37Allen,,[],If you give up on yourself there's no hope 
Ricardo37Allen,,[],New week New Goal 
Ricardo37Allen,Beanzz16,[u'b_fowler13'],that movie is amazing bro 
Ricardo37Allen,,[],The fear of failure is the greatest single obstacle to success 
Ricardo37Allen,,[u'Oneway_Reedy'],RT One game at a time 
Ricardo37Allen,,[u'Rom34Smith'],RT Good Win today 
Ricardo37Allen,,[u'Lady_Kay28'],RT 
Ricardo37Allen,,[],1st place NFC south 
Ricardo37Allen,,[],Turn up Another W in the books 
Ricardo37Allen,,[],Good red zone stand D 
Ricardo37Allen,,[],The meanest double move lol 
Ricardo37Allen,,[],Miami vs Fsu Who do you have? 
Ricardo37Allen,,[],Believe in the process 
Ricardo37Allen,,"[u'Oneway_Reedy', u'Rom34Smith']",BUT TODAY I GOT TIME 
Ricardo37Allen,,[],Free Your Mind 
Ricardo37Allen,,[],Never lose your edge 
Ricardo37Allen,,"[u'ShepherdCenter', u'ShepherdCenter', u'AtlantaFalcons_']",RT patient Thomas Smith and others enjoyed a visit from rookies 
Ricardo37Allen,,[],Don't take anything for granted 
Ricardo37Allen,,[],Let's go boys let's finish this season off the right way 
Ricardo37Allen,,[u'GainesTrain_31'],RT Pretty girls be single cuz they all think they IG models lol 
Ricardo37Allen,,[],Every top dog was once the underdog It all a process 
Ricardo37Allen,,[u'Mr_A1Hunt'],RT Respect is not JUST given 
Ricardo37Allen,,[],no fly zone 21 
Ricardo37Allen,CrowGhost21,[],no fly zone 21 
Ricardo37Allen,,[],Xbox1 
Ricardo37Allen,Falconfan77,[u'Falconfan77'],xbox1 
Ricardo37Allen,TOLYATHAT,[u'TOLYATHAT'],xbox 
Ricardo37Allen,,[],I need call of duty partners 
Ricardo37Allen,,[u'VBentley_2'],Happy birthday bro 
Ricardo37Allen,,[u'BleacherReport'],RT Devon Still's daughter will watch her dad play in person for the 1st time on Thursday 
Ricardo37Allen,,[],Never look down on anyone unless you're helping them up 
Ricardo37Allen,,"[u'gracious1312', u'Ricardo37Allen']",RT because I love yah 
Ricardo37Allen,,[],Buc Pride never dies Proud of my lil bros 
Ricardo37Allen,ChuckTooraw,[u'ChuckTooraw'],I know that's what you would like but NOT GOING TO HAPPEN 
Ricardo37Allen,,[],Let's go mainland 
Ricardo37Allen,,"[u'holcombe73', u'Ricardo37Allen', u'PUDM']",RT could you help Purdue Dance Marathon beat IU? 
Ricardo37Allen,,[],I wonder how many people in the world are mad at him for dropping the ball lol 
Ricardo37Allen,,"[u'DBNJSports', u'MAINLANDBUCS']",RT still No 1 in state 6A football poll Updated polls 
Ricardo37Allen,,[],Keep it 100 since the day I came through 
Ricardo37Allen,Johnygonzo,[u'Johnygonzo'],thanks I appreciate it a lot God has his plan I just have to keep believing and following 
Ricardo37Allen,,[u'K_mar7'],Y'all follow my boy 
Ricardo37Allen,,[],Some people dream of success while others wake up and work hard at it 
Ricardo37Allen,codywebster42,"[u'codywebster42', u'Ricardo37Allen']",lmao just kidding man you're awesome I love youlol I know I'm not saying I love you on social media 
Ricardo37Allen,codywebster42,"[u'codywebster42', u'Ricardo37Allen']",dude maybe we were the problem at Purdue speak for yourself lol 
Ricardo37Allen,,[u'GoldandBlackcom'],RT leads Minnesota 31-20 at half 
Ricardo37Allen,,[],9 plays 100% run let's go Purdue 
Ricardo37Allen,,[u'DannyAnthrop'],Let's go 
Ricardo37Allen,,[u'DKNewsJournal'],RT The top three is still all Mainland with Will Collins (423 4 TDs) and Kaylo Hannah (196 
Ricardo37Allen,ChrisBoyleDBNJ,"[u'ChrisBoyleDBNJ', u'MAINLANDBUCS', u'CudaFootball', u'Jason72King']",FINAL 43 0 Mainland (8-0 3-0) clinches a postseason berth with the win@Jason72King 
Ricardo37Allen,,"[u'gracious1312', u'weebly']",RT DIY- Homemade Body Butter Recipe 
Ricardo37Allen,,[u'TheBlackGuyX'],RT 50 years ago today Martin Luther King Jr won the Nobel Peace Prize 
Ricardo37Allen,,"[u'FlaHSFootball', u'MiamiBTW_FB', u'CEN_Rockets', u'MAINLANDBUCS', u'STA_Football', u'FCHS_BUCS']",RT FLORIDA'S TOP 25 T5 1 2 3 4 5 
Ricardo37Allen,,[],If it was easy anyone could do it 
Ricardo37Allen,,[],Let's get this W today 
Ricardo37Allen,,[],1 Year= 365 opportunities 
Ricardo37Allen,,[u'Rom34Smith'],RT Stay ready and u never have to get ready 
Ricardo37Allen,GainesTrain_31,[u'GainesTrain_31'],keep balling bro 
Ricardo37Allen,,[],Dear God thank you 
Ricardo37Allen,,[],Too blessed to be stressed 
Ricardo37Allen,NFL_Fanatic11,"[u'NFL_Fanatic11', u'jrugerblack', u'kk_mr93']",I understand that I am too 
Ricardo37Allen,,[u'kk_mr93'],Turnup 
Ricardo37Allen,elmannn13,[u'elmannn13'],hope so too bro How you been? 
Ricardo37Allen,elmannn13,[u'elmannn13'],come on rob x2 lol 
Ricardo37Allen,elmannn13,[u'elmannn13'],come on Rob 
Ricardo37Allen,,[],He does that every week 
Ricardo37Allen,,[],JULIO 
Ricardo37Allen,,[],
Ricardo37Allen,,[],Where would most successful people be without a leap of faith? 
Ricardo37Allen,,[],What the update on Purdue vs Illinois 
Ricardo37Allen,finance_rich,[u'finance_rich'],what happen? 
Ricardo37Allen,,[],Yesterday's home runs don't win the games today Be great everyday 
Ricardo37Allen,ChefDerek_DFW,[u'ChefDerek_DFW'],what's up 
Ricardo37Allen,RobHenrySVN,"[u'RobHenry15', u'codywebster42']",man we need a group chat 
Ricardo37Allen,codywebster42,[u'codywebster42'],haha poor liecty 
Ricardo37Allen,,[u'codywebster42'],I was crying laughing over here 
Ricardo37Allen,,"[u'codywebster42', u'Ricardo37Allen']",RT Caption? 
