screen_name,in_reply_to_screen_name,mentions,full_text
JoeVellanoDT,,"[u'FreshCityPete', u'seanstellato', u'Fresh_city']",RT RT Meet JoeVellanoDT 6-8PM in Newtonfood fun &amp; autographs 15% of sales will go to Newton 
JoeVellanoDT,,[u'seanstellato'],RT Meet JoeVellanoDT Oct 28th 6-8PM Fresh City in Newtonfood fun &amp; autographsCome support Newton Youth Football http 
JoeVellanoDT,,"[u'seanstellato', u'KowloonSaugus', u'JoeVellanoDT']",RT 2 wks from tonight with &amp; other special guests Come out &amp; support the Ellie Fund#epic http 
JoeVellanoDT,,"[u'seanstellato', u'JoeVellanoDT']",RT Meet Oct 28th 6-8PM Fresh City in Newtonfood fun &amp; autographsCome support Newton Youth Football htt 
JoeVellanoDT,,[u'CBAFOOTBALL'],Way to get after in the first half now let's see this big second 
JoeVellanoDT,,[],If u loved the book Friday Night Lights No Backing Down is a must read 
R_Allen86,,[],flying your 2yr old nephew around the room throughout the entire Toy Story film had me whiped haha appreciate that Buzz 
R_Allen86,,[u'JJWatt'],RT One weekend a year 10 best friends from high school Always remember where you came from &amp; who helped get you here 
R_Allen86,,"[u'PictureCatcherB', u'HardballCellars', u'R_Allen86']",RT TOUCHDOWN It paired well with Super Bowl win Thanks 
R_Allen86,June__NYC,[u'pats4lifebb1'],of course my Man Appreciate all the support all year 
R_Allen86,PatrickChung23,[u'PatrickChung23'],Locked in skylanders lol 
R_Allen86,,[u'Edelman11'],RT 
R_Allen86,,[u'ShooterMcGavin_'],RT BREAKING Patriots ball boy revealed 
R_Allen86,PatrickChung23,[u'PatrickChung23'],hahhahahaha 
R_Allen86,YoungJGoods,[u'YoungJGoods'],J goody what's up man Dude I was just talking about the time we hopped in Houston and Taulib dunkedhaha we all just stopped 
R_Allen86,,[],What a way to cap off an amazing year 750k strong on the streets of Boston Parade was insane 
R_Allen86,,[],Specialist Duck Boat for the parade Blessed to work with these hooligans What a year boys 
R_Allen86,,[u'Patriots'],RT Boston here we come Watch live parade coverage on 
R_Allen86,hogandp,[u'hogandp'],haha Dennis that was a good call wasn't it We're sitting on 4 large now haha 
R_Allen86,,[],Despite generous amounts of snow from last weeks storm The weather is unreal today Got some shoveling to do haha 
R_Allen86,Javstwtr,[u'Javstwtr'],thanks my man What a year Me and my buddy are going to come see a performance soon 
R_Allen86,,[u'PatrickChung23'],RT We're pretty much champs That's all 
R_Allen86,,"[u'willeckhart', u'R_Allen86']",RT Congrats to on a Super Bowl record 64 yard punt 
R_Allen86,,[],Balling Ballin like I play for New England 
R_Allen86,,[],I love my team haha Super Bowl XLIX champs baby 
R_Allen86,,[],Two people in this world gave up lots in life to give me a chance to pursue my dreams Look where we are today Love you mom and dad 
R_Allen86,,[],The day is finally here Cannot wait to take the field one last time with this amazing team 
R_Allen86,,[u'SportsCenter'],RT Gronk Rob Gronkowski named the NFL Comeback Player of the Year after 12 TD and 1124 yards receiving 
R_Allen86,,[],love the support my man 
R_Allen86,,[],My thoughts and prayers are with my family tonight Tomorrow is never guaranteed for any of us I Love you Aunt Tawnya stay strong 
R_Allen86,,[],The build up for Sunday is killing me Oh well I'll just crush these Fajitas for the time being 
R_Allen86,E_Stratt,[u'E_Stratt'],some people have zero class my dear ;) in the wise words of Bill Ignore the noise Have a good night at work darling 
R_Allen86,TheKSmitty,[u'TheKSmitty'],haha how 2nd hand embarrassment happens I'm not sure But it is powerful at times haha 
R_Allen86,TheKSmitty,[u'TheKSmitty'],haha bro keep us all informed this is hilarious 
R_Allen86,,"[u'LaTechReport', u'R_Allen86', u'SuperBowl', u'RoyLangIII']",RT Lombardi Trophy with head on it? From to the 
R_Allen86,,[u'MCHeadmaster'],RT If you want to have SuperBowl Monday off RT and follow 
R_Allen86,,[],Given the current weather crisisWe new Englanders decided to enjoy the warm rainy weather with a little Top Golf 
R_Allen86,,[],Arizona here we come One final mission for the season Let's bring another one home 
R_Allen86,,"[u'BostonTweet', u'nicholasrblack']",RT Huge crowd gathers in City Hall Plaza to cheer on the Pats before they leave for the Super Bowl (pic http 
R_Allen86,,"[u'lennyboomboom', u'R_Allen86']",RT Sick of probably kicked them in pregame &amp; caused it Wilson footballs can't handle punishment ht 
R_Allen86,FlexBigA15,[u'FlexBigA15'],happy birthday Make it a good one Go Pats 
R_Allen86,,[],It's only fitting that New England gets dumped on before we head to Arizona 
R_Allen86,,[],X Games Aspen 2015 tonight Let's go 
R_Allen86,E_Stratt,[u'E_Stratt'],hahaha don't worry id prolly be gasping for air after a 1/2 mile I'm sure 
R_Allen86,E_Stratt,"[u'E_Stratt', u'brosafari']",yea 4 1/2 hours later 
R_Allen86,,[u'Edelman11'],RT 
R_Allen86,,[],Nothing better than having family to experience this exciting time You girls were troopers in the rain haha 
R_Allen86,E_Stratt,[u'E_Stratt'],look at you back on your Twitter game haha 
R_Allen86,,[],Haha what a game Time to go bowling baby 
R_Allen86,,[u'CDecembre'],Carol I'll be seeing you and Devon when I get home Hope all is well 
R_Allen86,,[u'Edelman11'],RT 
R_Allen86,E_Stratt,[u'E_Stratt'],if only someone caught me in the middle of it all hahaha feet hangin out 
R_Allen86,RickCovey,[u'RickCovey'],Fetty Wap didn't even know what he just stumbled across with that song haha biggest one hit wonder haha 
R_Allen86,,[],Nothing like having family in town 
R_Allen86,,[u'GilletteStadium'],RT This many days until Patriots vs Ravens Are you ready 
R_Allen86,adunnach31,[u'adunnach31'],some bombs out there my man The ole lanky fella for Bama has been killin it all year 
R_Allen86,,[u'TechTalkSports'],RT Dixon is all time rushing leader rushing touchdown leader and points scored leader 
R_Allen86,mau_scarcella,[u'Thunder_1985'],you too my man 
R_Allen86,,[],Merry Christmas wishes to all of you people out there and may your new year bring you health wealth &amp; happiness 
R_Allen86,jess52087,[u'jess52087'],haha my Samsung had that crazy pattern passcode so I highly doubt it's being used Haha 
R_Allen86,,[u'jess52087'],Holidays are a bust when your away from family I miss getting ripped off by my sister when playing Christmas as kids ha so lame 
R_Allen86,JenGasbarro,"[u'JenGasbarro', u'R_Allen86']",haha everybody right now 
R_Allen86,Pierson_Kelly,[u'Pierson_Kelly'],loser 
R_Allen86,,[],New phone and zero numbersWorst process ever For any of you who have my numbera text w/name would be appreciated haha 
R_Allen86,RickCovey,[u'RickCovey'],thanks my man Looking forward to getting back home You holdin the fort down out there bruddah? 
R_Allen86,HannarsLee,[u'HannarsLee'],huge birthday shoutout to THE coolest chick I know Have a great birthday and you and jake be sure to get passports 
R_Allen86,,[],The Niece is finally here Sister has another beautiful healthy baby What a blessing 
R_Allen86,,[u'Harp41'],RT STOP looking for happiness in the same place that you LOST it 
R_Allen86,,[u'Patriots'],RT Snowy day out at practice today 
R_Allen86,,[u'ThisInspiresUs'],RT Once you replace negative thoughts with positive ones you will start having positive results 
R_Allen86,,[],Thanks to all the followers and fans for the support Much appreciated Cant wait to be back in Gillette this Sunday 
R_Allen86,,[u'McCourtyTwins'],RT Dope pic from (D-Mac) 
R_Allen86,Pierson_Kelly,"[u'Pierson_Kelly', u'Danny_Aiken']",haha let me guess dannys already playing video games? 
R_Allen86,,[],Finally got a bit of sleep Definitely a rest &amp; recover type of day ha The couch and netflix are both calling my name 
R_Allen86,,[u'PatrickChung23'],RT 20 degrees never felt so good 
R_Allen86,nchester,[u'nchester'],wish we could have met up my man The Crowd was Unreal Pats Nation baby 
R_Allen86,,[],Wishing mike a speedy recovery from tonight unfortunate injury One of the leagues best punters for years 
R_Allen86,,[],Hell of a win tonight fellas Love my team 
R_Allen86,,[],Muppets christmas carol haha classic 
R_Allen86,,[],Lets go TECH One half left to claim what youve worked for WE ARE BULLDOGS 
R_Allen86,,[u'BleacherReport'],RT Rams sign punter Johnny Hekker to a 6-year/$18M deal with $9M guaranteed the most ever given to a punter 
R_Allen86,,[],If your an indecisive person do yourself a favor and refrain from shopping online Talked myself out of every idea haha 
R_Allen86,NateEbner,[],hahaha seriously thoughsuch a beast 
R_Allen86,,[],My Nephew is a straight stud That soft grin is gonna be dangerous when he gets to school Girls look out 
R_Allen86,,[],All smiles today If you want something bad enough its only up to you to make it happen 
R_Allen86,,[],I wasnt aware San diego Citizens were in a serious Diarrhea crisis Haha really man a pool sign? 
R_Allen86,,[],San Diego we have arrived 
R_Allen86,,[],Tough loss in Lambeau tonight Gotta Make corrections and make up for lost ground next sunday in San Diego 
R_Allen86,,[],Pre-game bus ride funk volume is a full go In route to Lambeau Lets go fellas 
R_Allen86,ajevanstx,[u'ajevanstx'],thanks my dude Go dawgs 
R_Allen86,kpickett10,[u'kpickett10'],is he white or red team? 
R_Allen86,,[],Man college was just the best Miss those days 
R_Allen86,,[],The Dinner table conversations are just unreal haha were all still kids at heart straight characters on our team 
R_Allen86,Real_bgrag,[u'Real_bgrag'],theyve had a great year Making the Latech fanbase proud this year Go dawgz 
R_Allen86,,[u'LATechFB'],Congrats to all my guys in ruston on a big win against Rice today Now go get that Confrence Championship boys 
R_Allen86,,"[u'Patriots', u'NERevolution']",RT Congrats RT It's over The are off to MLS Cup for the first time since 2007 
R_Allen86,,[],Just touched down in Green Bay ready to go to work Let's go get another one fellas 
R_Allen86,,[],Happy Thanksgiving World Very thankful for my beautiful family back home Love and miss you guys 
R_Allen86,,[u'KicksDeals'],RT Another night Another pair of ankles broken 
R_Allen86,,[],Finally done in the kitchen ready for one hell of a Thanksgiving at the Gostkowski residence 
R_Allen86,,[u'BruhReport'],RT Bruh the Miami Dolphins' kicker Caleb Sturgis did a rabona onside kick 
R_Allen86,nchester,[u'nchester'],thanks my man I was just day dreaming about some fish tacos from Oswego Grill Haha 
R_Allen86,,[],Great win today fellas Gillette was rockin as usual and how about that Weather huh? What a great day 
R_Allen86,,"[u'nchester', u'R_Allen86']",I'll be in San Diego for the game Can't wait Lets try an touch base down there Hope all is well 
R_Allen86,PatrickChung23,[u'PatrickChung23'],Villa in Italy? Dont mind if we do haha 
R_Allen86,,[u'Patriots'],RT Foggy morning in Foxborough 
R_Allen86,,[u'KidCudi'],Juiced for tomorrow I think its in everyones best interest that you bless us with a little Cudder is Back my man 
R_Allen86,,[u'Lonnie_Legend'],RT Luke wife world 
R_Allen86,JenGasbarro,[u'JenGasbarro'],haha very well put 
R_Allen86,,[],People watching at the airport is too funny Ha to the guy who wants a pepperoni pizza and not cheese relax man youll be ok 
R_Allen86,,[u'Scorianii'],Huge S/O to my man Your a life saver my dude 
R_Allen86,,[u'ChiIIedVibes'],RT count your blessings not your problems 
R_Allen86,,[],Doesnt get much better than that What a great win 
R_Allen86,,[],Frozen mini Charleston Chews 
R_Allen86,,[],Legal Seafoods does it again Cant beat a little baked stuffed lobster 
R_Allen86,,[],Rhettsky ill see you soon little man Haha 
R_Allen86,,[u'KidCudi'],Pumped to see my dude Scott Mescudi (@KidCudi) at Matthew Knight Arena next week All I need to hear is a little Cudder Is Back ha 
R_Allen86,,[],God is good Count your blessings 
R_Allen86,footballbff,[u'footballbff'],haha of course Zoe said youve got the green light 
R_Allen86,,[],Crazy to think back on the last few years of my life So many changes I never saw coming 
R_Allen86,,[],Haha I have the coolest damn family Im so blessed 
R_Allen86,,[],Thoughts and prayers are with my grandfather today at Mass General Post Surgery complications on vacation are never enjoyable 
R_Allen86,,[],Family outing in Boston this afternoon Unreal weather 
R_Allen86,,[],Recreation of the scrumptious dish SkipJacks created Broiled Seafood Combination 
R_Allen86,,[],Headed to Salem Ma For a little Halloween Media special Straight Crucible style haha 
R_Allen86,,[],Gotta loves Sundays Football movies bonfire food on the grill 
R_Allen86,,[],This cover is something serious and I mean serious 
R_Allen86,,[],Bonfires lets go 
R_Allen86,,[],Connecticut here we come 
R_Allen86,rwalbritton,[u'rwalbritton'],love the support Go Dawgs 
R_Allen86,,[],look who the cat drug in haha Cali's Finest Zoe was juiced to see her old college roommate ha 
R_Allen86,,[],ohh nooo haha 
R_Allen86,,[],Harry Potter week on ABC haha lets goo 
R_Allen86,,[],God is good so good 
R_Allen86,,[],Big road win today Well done fellas 
R_Allen86,,[],Buffalo has some pretty fire food haha 
R_Allen86,NateEbner,[],I mean I cant even begin to explain mannnn every single one is good haha 
R_Allen86,,[],SoMo and his cover songs well done 
R_Allen86,,[],nothing like a little SkipJacks and some good tunes headed to the airport 
R_Allen86,,[],First time in TD Garden Such a cool atmosphere And the fights are just sweet haha 
R_Allen86,,[],First experience tonight at TD Garden watching the Bruins straight shred on ice Letss Gooo 
R_Allen86,,"[u'NickPointer', u'R_Allen86']",I see you Boston Where you at 
R_Allen86,,[],Favorite part of the daygetting in bed at night haha hands down 
R_Allen86,,[],Its a shame that about 80% of all horror films are just plain awful But there are some that will always be classics 
R_Allen86,,[],What a game great team win 
R_Allen86,,[],The Sanderson Sisters in Hocus Pocus haha 
R_Allen86,,[],Week just got a whole lot better 
R_Allen86,,[],Amazing how it takes all day to clean and rearrange your entire bedroom and bathroom haha 
R_Allen86,bedo360,[u'bedo360'],Bedo whats up my man Hope all is well 
R_Allen86,,[],Cameron Diaz &amp; Jason Segel haha 
R_Allen86,,[],Nothing better than being in a hotel room on a sunday evening good movies on TV all night 
R_Allen86,,[],Just touched down in KCnothing like a little Monday Night Football 
R_Allen86,,[],The dances moves you see in the locker room on a daily basis haha too funny 
R_Allen86,,[],Couldnt ask for a better day to be on the golf course I can definitely do Fall in Foxboro haha 
R_Allen86,,"[u'Patriots', u'Edelman11']",RT Its with (aka aka aka Watch 
R_Allen86,,[],God is good 
R_Allen86,,"[u'LATechFB', u'LATechSports']",Lets go Dawgs We need a fast and physical 4th quarter to Send these Demons home quietly 
R_Allen86,,[],So Blessed 
R_Allen86,claytoneric7,[],lol such a classic pappa Mike could do a killer impersonation of Farley Haha 
R_Allen86,,"[u'Chan95Jones', u'Patriots']",RT Congrats to the defense on winning AFC defense of the week* Humbling honor Gotta keep it going 
R_Allen86,,[],my man how you been? 
R_Allen86,,[],When your surround sound scares you haha 
R_Allen86,efinegan13,[u'efinegan13'],haha yea manafter whiffing all those times im exhausted haha too funny 
R_Allen86,,[],Fireplace couch movie zoe such a fine way to end the night Have a good evening folks 
R_Allen86,,[u'PositiveMinds__'],Smile It irritates those who try to destroy you God this cant be any more accurate Love it 
R_Allen86,,[],Good vibes on the flight home Just the way we like it 
R_Allen86,,[u'Chan95Jones'],RT Congrats to my coach Bill Belichick on his 200th regular season win 
R_Allen86,,[u'DavidRoads'],RT Count your blessings 
R_Allen86,,"[u'Boydtoven', u'LATech']",Great crowd here' all in BLUE And LOUD 
R_Allen86,,[u'LATechFB'],RT Halftime Louisiana Tech 17 Louisiana-Lafayette 7 
R_Allen86,,[],Im likin this miami view weve got 
R_Allen86,,[u'Patriots'],RT THE NFL RETURNS TODAY 
R_Allen86,,[],NFL week one is here see you this weekend Miami 
R_Allen86,,[],Haha its the worst when exciting plans fall through You feel like a kid again getting the biggest let down haha 
R_Allen86,,"[u'MTommerdahl', u'markand']",Big congrats to the team for pulling out a big with at NorthWestern Play fast am I right Sonny? Ha 
DannyAmendola,,"[u'FallonTonight', u'DannyAmendola', u'LG_Blount', u'Blafell1', u'Patriots']",RT &amp; of the make over Will Ferrell's sweatshirt 
DannyAmendola,,[u'ErikBurkhardt'],RT For the Love of the Game 
DannyAmendola,,[],Been ready Go pats 
DannyAmendola,,[u'DannyAmendola'],RT Good luck to Red Raider great tomorrow in Super Bowl XLIX 
DannyAmendola,,[u'Patriots'],RT Final day of player media access is in the books 
DannyAmendola,,"[u'DudePerfect', u'DannyAmendola']",RT Our Woodlands TX buddy is THE man Thanks for hanging with us 
DannyAmendola,,"[u'CatchesforKids', u'DannyAmendola', u'Earl_Thomas']",RT Help Catches for Kids Foundation beat the III Guardian Angel Foundation htt 
DannyAmendola,,[u'TTUKingsbury'],Ships 
DannyAmendola,,[u'ecucoachjones'],RT Jordyn watching her uncle Danny ball@DannyAmendola 
DannyAmendola,,"[u'Chan95Jones', u'JonnyBones']",Test and take it@Chan95Jones 
DannyAmendola,,"[u'Colejohnston41', u'_TBJ13', u'TTUstudentsec']",RT we roll deep great profile pic 
DannyAmendola,,[u'citizencope'],RT More 2015 solo acoustic dates addedNapa NYC and Chicago 2/05/15 Coach House San Juan Capistrano CA+ 
DannyAmendola,,[u'thefreshtruck'],Support mission by voting to award them with $10000 in meaningful funding from KIND Causes 
DannyAmendola,,[u'UberFacts'],RT Pirates wore eye patches to have one eye adjusted for the top deck and the other already adjusted for the darkness when goin 
DannyAmendola,,[],Mattapan Patriots are the fastest kids alive 
DannyAmendola,,[u'VerizonWireless'],With from you won't have to worry about missing the game on Sunday 
DannyAmendola,,[u'CardsMarkD'],RT These 62 seconds from Pat Tillman always worth your time but esp on Sept 11 
DannyAmendola,,"[u'JordanFPerform', u'DannyAmendola', u'RyanClady', u'Unbreakable']",RT Vote for and 
DannyAmendola,,[],
DannyAmendola,,"[u'TDowner78', u'DannyAmendola']",RT Wes' first day of preschool 
Akeem_Ayers,,[],What A Year It's Been Finished As The Last Team Standing 
Akeem_Ayers,jeffyy79,"[u'katiemylady23', u'Akeem_Ayers']",got a sick picture of the savage himself cheesin at us at the parade 
Akeem_Ayers,SD6390,"[u'SD6390', u'Akeem_Ayers']",Thank you for meeting with the fans 
Akeem_Ayers,shanepedroza,"[u'shanepedroza', u'Akeem_Ayers']",I have a signed glove and he just won a Super Bowl I think that's pretty tight 
Akeem_Ayers,,[],A Game Of Inches 
Akeem_Ayers,,[],If You Have No Critics You'll Likely Have No Success 
Akeem_Ayers,,[],I Be Feeling Like The Champ When I Walk Thru 
Akeem_Ayers,,[],Home Of The World Champs 
Akeem_Ayers,,[u'Patriots'],Gotta Love These Nails 
Akeem_Ayers,,"[u'Biskup5', u'ShaneVereen34', u'Akeem_Ayers', u'Patriots', u'stoolpresidente']",RT Got to love &amp; for spending time w/ their fans 
Akeem_Ayers,,"[u'SiriusXMNFL', u'Akeem_Ayers']",RT LB is on with &amp; right now discussing the Super Bowl &amp; the parade in 
Akeem_Ayers,,[],Pass Few Days I've Been Surviving Off Power Naps lol 
Akeem_Ayers,,[],This Is How You Have A Parade Boston Knows How To Do 
Akeem_Ayers,,[],LIVE From The Parade Shoutout To All The Patriots Fans Who Came Out THE BEST 
Akeem_Ayers,,"[u'Os_Island', u'Akeem_Ayers', u'S_Siliga']",RT Truly happy for my dawgs and 
Akeem_Ayers,,"[u'Alvern_1', u'Akeem_Ayers']",RT Congrats to my ucla Bros and matt slater Great game 
Akeem_Ayers,deemason85,[u'deemason85'],True AF 
Akeem_Ayers,AnthonyBarr,"[u'itheeayb', u'Akeem_Ayers']",big ups to my big bro on getting that ring happy for you fam see u in LA Thanks Bro 
Akeem_Ayers,Crushboy31,"[u'Crushboy31', u'Akeem_Ayers']",Now you can say want to see my ring? Congrats Wanna See My Ring??? Oh yeah I won the bet lol 
Akeem_Ayers,,"[u'TonyJefferson1', u'Akeem_Ayers']",congrats brodie Thanks Bro Yall Stadium Nice 
Akeem_Ayers,,[],These Two Had A lot To Say About Our Super Bowl Win 
Akeem_Ayers,,[],This Is Why You Do It To Hold That Lombardi Trophy At The End Of The Year 
Akeem_Ayers,,[],Super Bowl Champs Proud Of This Team 
Akeem_Ayers,,[],Thanks To Everyone Who Supported Me All Year Long Through The Ups &amp; Downs 
Akeem_Ayers,,[],SUPERBOWL CHAMPIONS WORDS CANT EXPLAIN HARDWORK PAYS OFF 
Akeem_Ayers,,[u'Akeem_Ayers'],RT Hopefully holding the Lombardi Trophy next 
Akeem_Ayers,,"[u'girlllbyee', u'Akeem_Ayers']",RT 
Akeem_Ayers,,[],LB Crew 
Akeem_Ayers,,[],I Feel Like A Kid Waiting For Christmas 
Akeem_Ayers,,[],Preparing For Sunday 
Akeem_Ayers,,[],It's Ours 
Akeem_Ayers,,[],Guess My Name Is Akim now lol 
Akeem_Ayers,,"[u'JoeGiza', u'Akeem_Ayers', u'CharissaT']",RT selfie with 
Akeem_Ayers,,[],Media Day 
Akeem_Ayers,,[],Flight To AZ 
Akeem_Ayers,,[],Want To Win These Game Worn AFC Championship Game Cleats? All You Have To Do Is 1Follow &amp; Repost 
Akeem_Ayers,,[],NFL Super Bowl XLIX 
Akeem_Ayers,titans_allday,[u'titans_allday'],
Akeem_Ayers,,[],
Akeem_Ayers,HarethYousef,[u'HarethYousef'],Yes On My Instagram Stay Tuned 
Akeem_Ayers,,[],Less Talk; Get Ish Done 
Akeem_Ayers,Fanofpatz,"[u'Fanofpatz', u'Akeem_Ayers']",those should go to the biggest Pats fan there is ME 
Akeem_Ayers,,"[u'CuttersSports', u'Akeem_Ayers']",RT S/O to Cutters Athlete T 11 days to the PC Boston Glb ht 
Akeem_Ayers,,"[u'ShockDoctor', u'Akeem_Ayers']",RT S/O to Shock Doctor Athlete T 11 days to the PC Boston Glb http/ 
Akeem_Ayers,,[],AFC Champs Super Bowl Bound 
Akeem_Ayers,,[],I'll Be Giving Away A Pair Of Cleats Wore In The AFC Championship Stay Tuned Go Pats 
Akeem_Ayers,,[],Can't Believe I'm Headed To The Super Bowl Hardwork Never Fails 
Akeem_Ayers,,[],SUPERBOWL HERE WE COME 
Akeem_Ayers,,[],Championship Sunday 
Akeem_Ayers,,[],AFC Championship Tmrw Who's Ready TAG 
Akeem_Ayers,,[],C O N F I D E N C E 
Akeem_Ayers,,[],3 Days &amp; Counting AFC Championship 
Akeem_Ayers,,[],Watching The Countdown Til Sunday Like 
Akeem_Ayers,,[],You Cannot Tailor-Make The Situations In Life But You Can Tailor-Make The Attitudes To Fit Those Situations 
Akeem_Ayers,sydneyleroux,[u'sydneyleroux'],Luck deserves a Super Bowl Love the way he plays What About Akeem? lol 
Akeem_Ayers,,[],BOOM 
Akeem_Ayers,,[],Great Win Tonight 
Akeem_Ayers,,[],People May Hear Your Words But They Feel Your Attitude Playoffs Time 
Akeem_Ayers,,[],Welcome To Foxboro 
Akeem_Ayers,,[],I Can't Wait 
Akeem_Ayers,,[u'ufc'],I Love Watching These Fights 
Akeem_Ayers,S_Siliga,"[u'S_Siliga', u'dfleming58', u'Akeem_Ayers']",me to your my fav player ever There You Go Guys lol 
Akeem_Ayers,,[],Boston MA 
Akeem_Ayers,,[],How About Them Bruins 
Akeem_Ayers,,[],Pac 12 Representing 
Akeem_Ayers,,[u'Chan95Jones'],New Year Same Grind 
Akeem_Ayers,,[],Happy New Year 
Akeem_Ayers,,[u'Patriots'],RT Akeem Ayers with his 4th sack of the season a 6-yard loss for the Bills on 3rd down 
Akeem_Ayers,,[],Sack 
Akeem_Ayers,,[],Can't Stop Won't Stop 
Akeem_Ayers,,[],Merry Christmas 
Akeem_Ayers,,[],opportunity noun a set of circumstances that makes it possible to do something 
Akeem_Ayers,,"[u'SquatLikeALady', u'Akeem_Ayers']",RT Love that kid 
Akeem_Ayers,,"[u'Samchar7', u'Akeem_Ayers']",RT Love what a pick up 
Akeem_Ayers,,[u'Akeem_Ayers'],RT Man is always making plays 
Akeem_Ayers,,"[u'DoucetteAlex', u'Akeem_Ayers']",RT is a freaking stud 
Akeem_Ayers,JDHenderson910,"[u'JDHenderson910', u'Akeem_Ayers']",meanwhile us Titan fans are so hurt lol 
Akeem_Ayers,,[],
Akeem_Ayers,,"[u'MarkDanielsPJ', u'Akeem_Ayers']",RT Akeem Ayers rejuvenation in New England isn't surprising to his former coaches Read my feature here on htt 
Akeem_Ayers,,"[u'Chan95Jones', u'zeus30hightower']",AFC East Champs 
Akeem_Ayers,,"[u'andrewkporter', u'PhilHecken', u'UniWatch', u'sportslogosnet', u'Akeem_Ayers']",RT how to fix a uni with a new player same number 
Akeem_Ayers,,[],Boston MA 
Akeem_Ayers,,[],Just posted a video 
Akeem_Ayers,McCourtyTwins,"[u'McCourtyTwins', u'Akeem_Ayers']",I see u with them Rutgers Boys (J-Mac)RT Having Fun Out Here 
Akeem_Ayers,,[],Having Fun Out Here 
Akeem_Ayers,,[],My First INT As A Patriot Good Win Lastnight 
Akeem_Ayers,,[],SUNDAY NIGHT FOOTBALL 
Akeem_Ayers,,"[u'SolesBySir', u'Akeem_Ayers']",RT My man will be rocking these Carbon Vapors this Sunday in San Diego Where the pats fans 
Akeem_Ayers,,[],Sack Em 
